chr	pos	cM
chr14	19798227	1.765939
chr14	19798255	1.766047
chr14	19798328	1.76633
chr14	19798855	1.768369
chr14	19799786	1.774321
chr14	19802505	1.791779
chr14	19804320	1.802486
chr14	19814493	1.823372
chr14	19821124	1.828021
chr14	19821644	1.828449
chr14	19822218	1.829438
chr14	19822524	1.829965
chr14	19823058	1.830883
chr14	19823127	1.83098
chr14	19823380	1.831272
chr14	19824172	1.83206
chr14	19824185	1.832079
chr14	19824326	1.832342
chr14	19824521	1.832698
chr14	19824637	1.832906
chr14	19824694	1.832989
chr14	19825972	1.833921
chr14	19827190	1.834791
chr14	19827351	1.834904
chr14	19827851	1.83525
chr14	19828351	1.835594
chr14	19828499	1.835683
chr14	19831132	1.836825
chr14	19836888	1.839261
chr14	19837272	1.841091
chr14	19839530	1.847166
chr14	19841526	1.849687
chr14	19842693	1.85116
chr14	19842764	1.851272
chr14	19843929	1.853116
chr14	19845212	1.855204
chr14	19846402	1.857145
chr14	19846799	1.857792
chr14	19847879	1.859532
chr14	19847933	1.859619
chr14	19847969	1.859677
chr14	19848362	1.860311
chr14	19848680	1.860824
chr14	19849489	1.862131
chr14	19849588	1.86229
chr14	19850382	1.863557
chr14	19853191	1.868039
chr14	19853445	1.868444
chr14	19854006	1.869339
chr14	19854878	1.870731
chr14	19856351	1.873082
chr14	19858750	1.876913
chr14	19862958	1.883634
chr14	19864696	1.886413
chr14	19868968	1.893259
chr14	19871243	1.897018
chr14	19872152	1.898755
chr14	19873105	1.900656
chr14	19873338	1.901123
chr14	19873418	1.901391
chr14	19873461	1.901566
chr14	19873486	1.90173
chr14	19874707	1.91247
chr14	19875290	1.917601
chr14	19875398	1.918554
chr14	19878162	1.943014
chr14	19878187	1.943237
chr14	19878413	1.945258
chr14	19878790	1.948551
chr14	19878892	1.949442
chr14	19879043	1.950765
chr14	19879052	1.950844
chr14	19879145	1.951659
chr14	19879405	1.953936
chr14	19879622	1.9595
chr14	19880313	1.977214
chr14	19880874	1.991595
chr14	19881009	1.995056
chr14	19881950	2.019178
chr14	19882413	2.030861
chr14	19882551	2.031925
chr14	19883831	2.033513
chr14	19886017	2.035884
chr14	19886548	2.036445
chr14	19888911	2.038937
chr14	19893786	2.043087
chr14	19893932	2.043233
chr14	19894661	2.043985
chr14	19895011	2.04437
chr14	19895530	2.044987
chr14	19896389	2.046117
chr14	19897241	2.047551
chr14	19897694	2.048407
chr14	19898156	2.049306
chr14	19899033	2.050966
chr14	19899208	2.051297
chr14	19899339	2.051536
chr14	19899361	2.051575
chr14	19899452	2.051735
chr14	19900219	2.053067
chr14	19902007	2.056091
chr14	19902585	2.057565
chr14	19903889	2.060728
chr14	19904556	2.062429
chr14	19904860	2.063254
chr14	19904875	2.063295
chr14	19904927	2.063433
chr14	19905274	2.064285
chr14	19906486	2.067209
chr14	19909567	2.073776
chr14	19909790	2.074255
chr14	19911361	2.07766
chr14	19915080	2.085842
chr14	19915250	2.087988
chr14	19915423	2.090178
chr14	19918238	2.133977
chr14	19918334	2.135295
chr14	19918379	2.135819
chr14	19919923	2.13819
chr14	19920245	2.138685
chr14	19921562	2.140692
chr14	19921715	2.140939
chr14	19922266	2.141901
chr14	19922352	2.142051
chr14	19922749	2.142738
chr14	19923423	2.144249
chr14	19924031	2.145611
chr14	19924227	2.146115
chr14	19925415	2.149216
chr14	19925760	2.150214
chr14	19925829	2.150429
chr14	19926185	2.151634
chr14	19926531	2.152788
chr14	19926609	2.153018
chr14	19926721	2.153299
chr14	19927217	2.154486
chr14	19927538	2.155048
chr14	19928506	2.157823
chr14	19928525	2.157881
chr14	19929208	2.160081
chr14	19929450	2.160878
chr14	19929810	2.162038
chr14	19929929	2.162418
chr14	19930167	2.163187
chr14	19930210	2.163276
chr14	19930820	2.163791
chr14	19931310	2.164174
chr14	19931681	2.164465
chr14	19932211	2.164883
chr14	19932421	2.165059
chr14	19932784	2.165374
chr14	19932841	2.165445
chr14	19933497	2.166723
chr14	19933933	2.167722
chr14	19933937	2.167733
chr14	19934033	2.168006
chr14	19934134	2.168301
chr14	19934639	2.169772
chr14	19935932	2.170938
chr14	19936079	2.171063
chr14	19936577	2.171487
chr14	19940475	2.173273
chr14	19940549	2.173357
chr14	19940752	2.173618
chr14	19941099	2.174323
chr14	19941340	2.174817
chr14	19941620	2.175373
chr14	19941685	2.175475
chr14	19942691	2.176494
chr14	19943530	2.177336
chr14	19943558	2.177364
chr14	19944300	2.178107
chr14	19944880	2.178711
chr14	19945161	2.179006
chr14	19945642	2.179514
chr14	19945961	2.179851
chr14	19945979	2.17987
chr14	19946725	2.180662
chr14	19946887	2.180834
chr14	19947479	2.181475
chr14	19947600	2.181717
chr14	19947621	2.181761
chr14	19947762	2.18207
chr14	19947967	2.182519
chr14	19947991	2.182571
chr14	19948340	2.183334
chr14	19948416	2.183505
chr14	19948431	2.18354
chr14	19948481	2.183664
chr14	19948664	2.184118
chr14	19949235	2.188092
chr14	19949329	2.189062
chr14	19949368	2.189704
chr14	19949382	2.190149
chr14	19949394	2.19053
chr14	19949404	2.190848
chr14	19949429	2.191643
chr14	19949516	2.194408
chr14	19949637	2.197145
chr14	19949942	2.204045
chr14	19950330	2.212823
chr14	19951082	2.229827
chr14	19951100	2.230186
chr14	19951538	2.230829
chr14	19951683	2.231071
chr14	19951710	2.23112
chr14	19951771	2.231254
chr14	19951992	2.231857
chr14	19952105	2.232073
chr14	19952179	2.232201
chr14	19952228	2.232279
chr14	19952271	2.232334
chr14	19952412	2.232468
chr14	19952526	2.232567
chr14	19952759	2.23274
chr14	19953209	2.233737
chr14	19953230	2.233751
chr14	19953437	2.233888
chr14	19953535	2.233952
chr14	19953756	2.234095
chr14	19953776	2.234107
chr14	19953821	2.234132
chr14	19954095	2.234266
chr14	19954424	2.234417
chr14	19954442	2.234426
chr14	19954652	2.234516
chr14	19955706	2.234696
chr14	19955791	2.234752
chr14	19956025	2.23537
chr14	19956147	2.23569
chr14	19956767	2.236056
chr14	19956892	2.236101
chr14	19957012	2.236177
chr14	19957626	2.236544
chr14	19957752	2.236583
chr14	19958261	2.236585
chr14	19958545	2.236586
chr14	19958583	2.236586
chr14	19962233	2.2366
chr14	19964389	2.236609
chr14	19964505	2.23661
chr14	19964642	2.23661
chr14	19964829	2.236611
chr14	19964885	2.236611
chr14	19965798	2.236615
chr14	19966250	2.236616
chr14	19966529	2.236618
chr14	19966683	2.236619
chr14	19969730	2.262296
chr14	19969742	2.262443
chr14	19969853	2.263922
chr14	19970103	2.267874
chr14	19970486	2.274074
chr14	19972714	2.297841
chr14	19973142	2.298176
chr14	19975784	2.300476
chr14	19975853	2.300534
chr14	19975867	2.300546
chr14	19976282	2.3009
chr14	19976429	2.301019
chr14	19976448	2.301034
chr14	19976932	2.301379
chr14	19977211	2.301575
chr14	19977399	2.301662
chr14	19977459	2.301684
chr14	19977609	2.301727
chr14	19977746	2.301762
chr14	19978350	2.301904
chr14	19980961	2.302496
chr14	19982724	2.302903
chr14	19984169	2.303237
chr14	19984243	2.303259
chr14	19984301	2.303282
chr14	19984452	2.303351
chr14	19984845	2.303541
chr14	19987148	2.304636
chr14	19988275	2.304917
chr14	19990611	2.305187
chr14	19998665	2.30586
chr14	19998955	2.306
chr14	19999171	2.306105
chr14	20001758	2.307353
chr14	20002240	2.307586
chr14	20006984	2.401986
chr14	20010379	2.469465
chr14	20010604	2.473679
chr14	20011831	2.476408
chr14	20011895	2.476435
chr14	20012388	2.47652
chr14	20012591	2.476555
chr14	20013186	2.476658
chr14	20013277	2.476674
chr14	20014312	2.476854
chr14	20014839	2.476943
chr14	20015468	2.477044
chr14	20015485	2.477047
chr14	20015714	2.477081
chr14	20015883	2.477106
chr14	20016070	2.477133
chr14	20016266	2.477161
chr14	20016581	2.477207
chr14	20016627	2.477247
chr14	20016858	2.477709
chr14	20017005	2.478031
chr14	20017475	2.480792
chr14	20017719	2.48227
chr14	20017746	2.482487
chr14	20017956	2.484333
chr14	20018011	2.484754
chr14	20018196	2.485051
chr14	20018265	2.485112
chr14	20018420	2.485207
chr14	20018441	2.485219
chr14	20018565	2.485288
chr14	20018582	2.485297
chr14	20018948	2.485499
chr14	20019180	2.485628
chr14	20019205	2.485642
chr14	20019345	2.48572
chr14	20019394	2.485747
chr14	20019529	2.485824
chr14	20019989	2.486086
chr14	20020032	2.486111
chr14	20020499	2.486377
chr14	20021204	2.486781
chr14	20021234	2.486809
chr14	20021319	2.486927
chr14	20021390	2.487025
chr14	20021399	2.487037
chr14	20021973	2.48783
chr14	20021979	2.487836
chr14	20022453	2.488141
chr14	20022956	2.488465
chr14	20023193	2.488618
chr14	20024333	2.489352
chr14	20024561	2.489478
chr14	20026590	2.490205
chr14	20026648	2.490226
chr14	20027754	2.4906
chr14	20028570	2.490885
chr14	20028666	2.490918
chr14	20028824	2.490974
chr14	20029421	2.491195
chr14	20029472	2.491217
chr14	20029559	2.49126
chr14	20029578	2.491271
chr14	20030451	2.491857
chr14	20030680	2.492011
chr14	20031520	2.492793
chr14	20033153	2.494244
chr14	20033209	2.494294
chr14	20033803	2.494823
chr14	20033885	2.49493
chr14	20033961	2.495091
chr14	20034762	2.497329
chr14	20035382	2.497983
chr14	20035409	2.497999
chr14	20036027	2.498047
chr14	20036117	2.498053
chr14	20036276	2.498064
chr14	20037032	2.498116
chr14	20042760	2.498504
chr14	20042948	2.498517
chr14	20043514	2.498557
chr14	20044451	2.500529
chr14	20044612	2.500758
chr14	20044613	2.500761
chr14	20044739	2.501041
chr14	20044974	2.501188
chr14	20045197	2.501258
chr14	20046162	2.501288
chr14	20046225	2.501289
chr14	20046504	2.501295
chr14	20046546	2.501295
chr14	20046864	2.501301
chr14	20046873	2.501311
chr14	20047135	2.501843
chr14	20047224	2.501855
chr14	20047277	2.501857
chr14	20047439	2.501858
chr14	20047493	2.501859
chr14	20047604	2.50186
chr14	20048196	2.501866
chr14	20048906	2.501874
chr14	20049195	2.501877
chr14	20049210	2.501877
chr14	20049342	2.501879
chr14	20049489	2.50188
chr14	20049511	2.501881
chr14	20049529	2.501885
chr14	20049562	2.501909
chr14	20049828	2.502373
chr14	20050232	2.504251
chr14	20050406	2.50501
chr14	20050422	2.505071
chr14	20050459	2.505146
chr14	20050772	2.505545
chr14	20051475	2.505648
chr14	20052039	2.505737
chr14	20052227	2.505832
chr14	20052796	2.506198
chr14	20052901	2.506264
chr14	20054410	2.507181
chr14	20054562	2.507296
chr14	20054840	2.507543
chr14	20056096	2.508753
chr14	20056857	2.509379
chr14	20057256	2.50968
chr14	20057674	2.509995
chr14	20058672	2.510314
chr14	20058945	2.510359
chr14	20059131	2.510375
chr14	20059776	2.510411
chr14	20060048	2.510427
chr14	20060149	2.51062
chr14	20060162	2.510645
chr14	20060200	2.510721
chr14	20060203	2.510728
chr14	20060322	2.510957
chr14	20060346	2.511006
chr14	20060369	2.511027
chr14	20060860	2.511305
chr14	20060884	2.511317
chr14	20061018	2.511377
chr14	20061290	2.511491
chr14	20061356	2.511519
chr14	20061493	2.511574
chr14	20061653	2.511637
chr14	20061706	2.511657
chr14	20064144	2.512537
chr14	20065813	2.513135
chr14	20065874	2.513257
chr14	20065907	2.513345
chr14	20066154	2.514771
chr14	20066220	2.514999
chr14	20066750	2.516805
chr14	20068218	2.518303
chr14	20069986	2.519376
chr14	20070235	2.519463
chr14	20070949	2.519859
chr14	20071146	2.520608
chr14	20074582	2.523424
chr14	20080934	2.561172
chr14	20082188	2.583191
chr14	20091075	2.585103
chr14	20091123	2.585114
chr14	20093921	2.585718
chr14	20094242	2.587146
chr14	20095681	2.594173
chr14	20098926	2.595599
chr14	20100541	2.596315
chr14	20102650	2.59725
chr14	20103116	2.597445
chr14	20103636	2.597662
chr14	20103997	2.597809
chr14	20104525	2.598019
chr14	20110011	2.600202
chr14	20110085	2.600412
chr14	20111755	2.607206
chr14	20111757	2.607211
chr14	20111953	2.607638
chr14	20112411	2.60777
chr14	20114449	2.60831
chr14	20114551	2.608341
chr14	20115095	2.608529
chr14	20115955	2.608921
chr14	20116040	2.60898
chr14	20116423	2.609269
chr14	20117044	2.609588
chr14	20117883	2.610439
chr14	20118273	2.610521
chr14	20118360	2.610528
chr14	20120285	2.610672
chr14	20120734	2.610705
chr14	20121105	2.61073
chr14	20122295	2.610804
chr14	20123055	2.611353
chr14	20123565	2.611608
chr14	20123879	2.611633
chr14	20126215	2.61173
chr14	20126230	2.611731
chr14	20126490	2.611742
chr14	20127093	2.611767
chr14	20127742	2.611794
chr14	20131356	2.611945
chr14	20131481	2.611953
chr14	20131730	2.611975
chr14	20131858	2.611988
chr14	20131995	2.612006
chr14	20132890	2.612164
chr14	20133554	2.612462
chr14	20134069	2.612587
chr14	20134502	2.612987
chr14	20135023	2.613465
chr14	20135200	2.613546
chr14	20135740	2.613693
chr14	20136218	2.613782
chr14	20137436	2.613928
chr14	20137932	2.613982
chr14	20137985	2.613991
chr14	20138005	2.613995
chr14	20140129	2.61459
chr14	20140170	2.614597
chr14	20143531	2.614872
chr14	20143626	2.61488
chr14	20144131	2.614921
chr14	20144306	2.614937
chr14	20144436	2.614951
chr14	20144446	2.614952
chr14	20144513	2.614961
chr14	20144604	2.614974
chr14	20144776	2.615003
chr14	20144960	2.615036
chr14	20145321	2.615112
chr14	20145739	2.615215
chr14	20145965	2.615275
chr14	20146992	2.615865
chr14	20147529	2.616173
chr14	20147586	2.616206
chr14	20148230	2.616577
chr14	20148772	2.61689
chr14	20148789	2.6169
chr14	20149178	2.61713
chr14	20149379	2.617248
chr14	20149415	2.61727
chr14	20149493	2.617315
chr14	20149519	2.61733
chr14	20149712	2.617439
chr14	20149866	2.617516
chr14	20150609	2.61779
chr14	20150671	2.61781
chr14	20150913	2.617888
chr14	20151396	2.618035
chr14	20154062	2.61886
chr14	20154828	2.62062
chr14	20156925	2.620952
chr14	20158044	2.621119
chr14	20158132	2.621132
chr14	20160525	2.621483
chr14	20163225	2.621885
chr14	20164304	2.622046
chr14	20165382	2.622178
chr14	20167067	2.622405
chr14	20167347	2.622451
chr14	20167636	2.62251
chr14	20170856	2.623255
chr14	20171051	2.623297
chr14	20171866	2.623465
chr14	20172033	2.623504
chr14	20172040	2.62351
chr14	20172375	2.623969
chr14	20173531	2.624036
chr14	20173548	2.624037
chr14	20176163	2.62416
chr14	20176277	2.624165
chr14	20176314	2.624167
chr14	20176483	2.624175
chr14	20176531	2.62418
chr14	20176616	2.624204
chr14	20177449	2.630596
chr14	20177757	2.632572
chr14	20178326	2.634476
chr14	20178781	2.635573
chr14	20179761	2.636885
chr14	20179796	2.636932
chr14	20180917	2.638427
chr14	20181007	2.638552
chr14	20181216	2.638855
chr14	20182868	2.641947
chr14	20182998	2.642344
chr14	20183742	2.645105
chr14	20183985	2.64599
chr14	20184315	2.646726
chr14	20184363	2.646822
chr14	20184396	2.646884
chr14	20184509	2.647095
chr14	20184598	2.647261
chr14	20184690	2.647432
chr14	20184847	2.647725
chr14	20185064	2.648864
chr14	20185087	2.648987
chr14	20185123	2.649181
chr14	20185381	2.6506
chr14	20185762	2.652823
chr14	20186161	2.65501
chr14	20186176	2.655042
chr14	20186188	2.655061
chr14	20186669	2.655315
chr14	20186803	2.655398
chr14	20187248	2.656083
chr14	20187279	2.656114
chr14	20187307	2.656134
chr14	20187551	2.656256
chr14	20187935	2.656446
chr14	20188014	2.656486
chr14	20188080	2.65652
chr14	20188486	2.656763
chr14	20188606	2.656824
chr14	20188655	2.656848
chr14	20190216	2.657601
chr14	20190688	2.657866
chr14	20190914	2.658011
chr14	20190992	2.658074
chr14	20191094	2.658197
chr14	20192201	2.661031
chr14	20192833	2.662657
chr14	20192946	2.662961
chr14	20193133	2.6635
chr14	20193784	2.665383
chr14	20193993	2.666001
chr14	20194212	2.666665
chr14	20194875	2.668698
chr14	20194919	2.668833
chr14	20197142	2.675485
chr14	20197203	2.675766
chr14	20197681	2.680118
chr14	20198397	2.68662
chr14	20198925	2.691352
chr14	20199661	2.697763
chr14	20200658	2.707821
chr14	20200983	2.711107
chr14	20201081	2.712105
chr14	20201686	2.718353
chr14	20203857	2.767467
chr14	20204070	2.768194
chr14	20204331	2.768706
chr14	20204350	2.768737
chr14	20205826	2.770692
chr14	20207035	2.771959
chr14	20208155	2.772953
chr14	20209098	2.77371
chr14	20209432	2.773978
chr14	20209564	2.774087
chr14	20209655	2.774163
chr14	20214885	2.778595
chr14	20216118	2.77964
chr14	20216731	2.78016
chr14	20219819	2.794542
chr14	20222009	2.801067
chr14	20222410	2.802262
chr14	20222440	2.80238
chr14	20222603	2.80334
chr14	20222672	2.803569
chr14	20222825	2.804027
chr14	20222997	2.804532
chr14	20223170	2.805025
chr14	20223366	2.805573
chr14	20223451	2.805809
chr14	20223503	2.805898
chr14	20223559	2.80596
chr14	20223729	2.806102
chr14	20223803	2.806142
chr14	20224029	2.80625
chr14	20224146	2.806305
chr14	20224294	2.806373
chr14	20224415	2.806428
chr14	20224840	2.806623
chr14	20225815	2.807117
chr14	20225827	2.807206
chr14	20225920	2.808428
chr14	20226067	2.810364
chr14	20226113	2.810427
chr14	20226237	2.810593
chr14	20226341	2.810636
chr14	20226443	2.810675
chr14	20226640	2.81075
chr14	20226691	2.810769
chr14	20226809	2.810813
chr14	20226928	2.810858
chr14	20227313	2.811011
chr14	20227342	2.811022
chr14	20227719	2.811219
chr14	20229909	2.812504
chr14	20230080	2.81257
chr14	20230139	2.812584
chr14	20230345	2.812609
chr14	20238941	2.813019
chr14	20240149	2.813166
chr14	20240332	2.813318
chr14	20240856	2.813769
chr14	20240959	2.813886
chr14	20241278	2.814303
chr14	20241410	2.817633
chr14	20241529	2.823924
chr14	20241924	2.84485
chr14	20243652	2.936409
chr14	20243693	2.938572
chr14	20244163	2.962498
chr14	20244962	2.963023
chr14	20245631	2.963441
chr14	20245879	2.963594
chr14	20246015	2.963677
chr14	20246136	2.963751
chr14	20246816	2.964163
chr14	20247202	2.964392
chr14	20247866	2.964782
chr14	20248682	2.965179
chr14	20249023	2.96533
chr14	20250819	2.966084
chr14	20251201	2.966245
chr14	20251741	2.966476
chr14	20253989	2.967447
chr14	20255287	2.968007
chr14	20255425	2.968067
chr14	20255536	2.968114
chr14	20255979	2.968307
chr14	20256159	2.968552
chr14	20259904	3.012927
chr14	20259966	3.01344
chr14	20260195	3.013997
chr14	20262877	3.020519
chr14	20262971	3.020754
chr14	20263696	3.02262
chr14	20263706	3.022647
chr14	20263788	3.022976
chr14	20264016	3.024485
chr14	20264259	3.026136
chr14	20264387	3.027007
chr14	20272712	3.083611
chr14	20273255	3.087318
chr14	20275110	3.099969
chr14	20276933	3.112179
chr14	20278633	3.12356
chr14	20279036	3.126309
chr14	20280847	3.128668
chr14	20286553	3.130989
chr14	20287128	3.131324
chr14	20287222	3.131403
chr14	20287765	3.132008
chr14	20288118	3.13242
chr14	20288246	3.13257
chr14	20288728	3.133137
chr14	20289645	3.134255
chr14	20290267	3.136907
chr14	20290295	3.137004
chr14	20290434	3.137323
chr14	20290790	3.137873
chr14	20292714	3.140813
chr14	20293457	3.14195
chr14	20293907	3.142635
chr14	20294215	3.143104
chr14	20294616	3.143714
chr14	20295287	3.144736
chr14	20295872	3.145593
chr14	20295935	3.145679
chr14	20296426	3.146305
chr14	20297985	3.148099
chr14	20299459	3.149796
chr14	20301877	3.150586
chr14	20306199	3.151626
chr14	20307686	3.151984
chr14	20308787	3.15217
chr14	20312208	3.152625
chr14	20313202	3.152766
chr14	20314006	3.152912
chr14	20315332	3.153396
chr14	20316272	3.153739
chr14	20316559	3.153913
chr14	20317850	3.155414
chr14	20318158	3.155772
chr14	20318668	3.156353
chr14	20319620	3.156756
chr14	20319802	3.156803
chr14	20322311	3.157221
chr14	20323066	3.157347
chr14	20324170	3.157534
chr14	20324685	3.157622
chr14	20324854	3.157652
chr14	20324882	3.157657
chr14	20326350	3.157916
chr14	20327556	3.158135
chr14	20327969	3.15821
chr14	20328117	3.158237
chr14	20328719	3.158346
chr14	20329423	3.158474
chr14	20330190	3.158614
chr14	20330456	3.158663
chr14	20330944	3.158752
chr14	20334156	3.159343
chr14	20334548	3.159415
chr14	20336403	3.159748
chr14	20338136	3.160033
chr14	20338424	3.160079
chr14	20341332	3.160517
chr14	20342576	3.160703
chr14	20343173	3.160791
chr14	20343496	3.160839
chr14	20343613	3.160856
chr14	20344308	3.160959
chr14	20344313	3.160959
chr14	20344507	3.160988
chr14	20345130	3.161079
chr14	20345483	3.16113
chr14	20347235	3.161384
chr14	20349886	3.161764
chr14	20349972	3.161777
chr14	20350824	3.161898
chr14	20351068	3.161933
chr14	20353620	3.162296
chr14	20353956	3.162344
chr14	20354149	3.162383
chr14	20354936	3.16258
chr14	20355053	3.162777
chr14	20356022	3.165837
chr14	20356256	3.166793
chr14	20356535	3.167778
chr14	20356700	3.168357
chr14	20356935	3.169104
chr14	20357203	3.169771
chr14	20357806	3.170462
chr14	20357807	3.170463
chr14	20358084	3.1707
chr14	20359638	3.171861
chr14	20360873	3.172744
chr14	20360960	3.17281
chr14	20361279	3.173075
chr14	20361807	3.173578
chr14	20361887	3.173656
chr14	20363247	3.175
chr14	20363487	3.175303
chr14	20363635	3.175507
chr14	20365080	3.177654
chr14	20365303	3.177971
chr14	20365495	3.178231
chr14	20366389	3.179395
chr14	20366650	3.179601
chr14	20367021	3.179824
chr14	20368423	3.18058
chr14	20368557	3.180652
chr14	20368757	3.180758
chr14	20368874	3.18082
chr14	20368894	3.180831
chr14	20368927	3.180848
chr14	20369542	3.181174
chr14	20370554	3.181707
chr14	20370952	3.181917
chr14	20372652	3.182812
chr14	20373003	3.183011
chr14	20373154	3.183232
chr14	20373548	3.184152
chr14	20374805	3.187278
chr14	20376224	3.190595
chr14	20376700	3.191712
chr14	20376776	3.191895
chr14	20376859	3.192096
chr14	20377362	3.193331
chr14	20378362	3.1958
chr14	20378570	3.196363
chr14	20379043	3.197657
chr14	20380804	3.202676
chr14	20381010	3.203323
chr14	20381695	3.205479
chr14	20381781	3.205749
chr14	20381855	3.205982
chr14	20381934	3.206217
chr14	20381997	3.206395
chr14	20382053	3.206544
chr14	20382104	3.206671
chr14	20383681	3.210421
chr14	20383870	3.210825
chr14	20384611	3.212412
chr14	20384658	3.212512
chr14	20385853	3.214998
chr14	20385993	3.215289
chr14	20386575	3.216499
chr14	20390015	3.223658
chr14	20390785	3.22527
chr14	20390854	3.225424
chr14	20391914	3.227963
chr14	20392831	3.230371
chr14	20393289	3.232739
chr14	20394383	3.234638
chr14	20394911	3.235544
chr14	20394983	3.235667
chr14	20395099	3.235864
chr14	20395518	3.23657
chr14	20395652	3.236793
chr14	20396849	3.238752
chr14	20398532	3.241465
chr14	20399330	3.242766
chr14	20400592	3.244832
chr14	20401004	3.245734
chr14	20401660	3.247175
chr14	20403486	3.273027
chr14	20404497	3.287503
chr14	20404581	3.288705
chr14	20404722	3.290712
chr14	20404807	3.291917
chr14	20405129	3.296475
chr14	20405365	3.2997
chr14	20407110	3.323356
chr14	20407814	3.333624
chr14	20408030	3.336782
chr14	20408094	3.337727
chr14	20408955	3.350647
chr14	20411152	3.383613
chr14	20412001	3.396305
chr14	20412169	3.398815
chr14	20412501	3.403758
chr14	20413265	3.410729
chr14	20413368	3.411661
chr14	20413630	3.413981
chr14	20414432	3.416456
chr14	20415771	3.420382
chr14	20415790	3.420413
chr14	20416141	3.420652
chr14	20419803	3.423024
chr14	20420021	3.423165
chr14	20421490	3.424113
chr14	20423029	3.425121
chr14	20423390	3.426687
chr14	20423439	3.426898
chr14	20425060	3.433721
chr14	20427487	3.454637
chr14	20427510	3.454859
chr14	20428669	3.466874
chr14	20428698	3.46712
chr14	20428905	3.46859
chr14	20429206	3.470616
chr14	20429517	3.472669
chr14	20429723	3.4733
chr14	20430149	3.473915
chr14	20430188	3.473982
chr14	20430283	3.474146
chr14	20430758	3.475504
chr14	20430830	3.475647
chr14	20431017	3.475916
chr14	20431323	3.47633
chr14	20432096	3.477373
chr14	20433462	3.479217
chr14	20433655	3.479491
chr14	20433669	3.47952
chr14	20433797	3.479884
chr14	20434001	3.480206
chr14	20435190	3.48197
chr14	20435619	3.482737
chr14	20435747	3.483004
chr14	20436982	3.485787
chr14	20437060	3.48629
chr14	20437091	3.48653
chr14	20437120	3.486761
chr14	20437356	3.488653
chr14	20437886	3.49298
chr14	20438455	3.519804
chr14	20438701	3.531401
chr14	20439279	3.55865
chr14	20439305	3.559873
chr14	20439395	3.56159
chr14	20439491	3.563137
chr14	20439507	3.5633
chr14	20440194	3.567078
chr14	20440501	3.568699
chr14	20440565	3.569029
chr14	20440582	3.569112
chr14	20440653	3.56943
chr14	20440860	3.570259
chr14	20441313	3.570981
chr14	20441657	3.571416
chr14	20442073	3.571712
chr14	20442249	3.571824
chr14	20442896	3.57219
chr14	20443169	3.572299
chr14	20445133	3.572892
chr14	20445364	3.572987
chr14	20445548	3.573162
chr14	20445837	3.573618
chr14	20445990	3.5738
chr14	20447313	3.574635
chr14	20448090	3.575498
chr14	20448402	3.576003
chr14	20448546	3.576238
chr14	20448799	3.57671
chr14	20448828	3.576763
chr14	20449283	3.577552
chr14	20449506	3.577701
chr14	20449585	3.577732
chr14	20451884	3.578316
chr14	20452091	3.578406
chr14	20454990	3.584757
chr14	20456008	3.594782
chr14	20456045	3.595151
chr14	20456290	3.597545
chr14	20456995	3.604431
chr14	20457358	3.60694
chr14	20458540	3.615109
chr14	20461879	3.638084
chr14	20462916	3.645126
chr14	20465456	3.659573
chr14	20465840	3.660745
chr14	20468952	3.66338
chr14	20470092	3.664354
chr14	20472356	3.667044
