chr	pos	cM
chr18	410938	0.851089
chr18	412122	0.851557
chr18	415105	0.852736
chr18	415401	0.852865
chr18	416138	0.853228
chr18	417542	0.85393
chr18	417559	0.853956
chr18	418015	0.855156
chr18	418106	0.855381
chr18	418996	0.857002
chr18	419599	0.85808
chr18	420105	0.858641
chr18	420806	0.859129
chr18	421229	0.859442
chr18	421278	0.859493
chr18	421334	0.859559
chr18	421412	0.859654
chr18	421524	0.859791
chr18	421579	0.859858
chr18	421650	0.859942
chr18	421654	0.859946
chr18	422163	0.860479
chr18	422504	0.860791
chr18	422523	0.860805
chr18	424115	0.86181
chr18	424468	0.8628
chr18	424745	0.863601
chr18	424867	0.863681
chr18	425492	0.864054
chr18	426016	0.864443
chr18	426312	0.8647
chr18	426365	0.864746
chr18	426372	0.864756
chr18	426396	0.864803
chr18	426525	0.86505
chr18	427306	0.865671
chr18	427407	0.86569
chr18	427408	0.86569
chr18	428535	0.865877
chr18	428607	0.865889
chr18	428941	0.865945
chr18	429054	0.865964
chr18	429355	0.866014
chr18	429689	0.86607
chr18	430486	0.866205
chr18	430555	0.866221
chr18	430781	0.866284
chr18	430954	0.866365
chr18	432080	0.86736
chr18	432940	0.868198
chr18	433431	0.868671
chr18	433993	0.86921
chr18	434403	0.869715
chr18	434478	0.869776
chr18	434815	0.86997
chr18	434879	0.870003
chr18	434925	0.870025
chr18	434956	0.870039
chr18	435206	0.870148
chr18	435867	0.870436
chr18	435951	0.870474
chr18	437232	0.872035
chr18	437286	0.872101
chr18	437894	0.872848
chr18	438460	0.873552
chr18	438717	0.873861
chr18	438979	0.874174
chr18	439089	0.874302
chr18	439795	0.87511
chr18	442441	0.88422
chr18	443052	0.885057
chr18	443281	0.885396
chr18	444687	0.887325
chr18	445002	0.887751
chr18	445039	0.887798
chr18	445309	0.888112
chr18	446773	0.889816
chr18	447835	0.891051
chr18	447999	0.891239
chr18	448441	0.891746
chr18	449576	0.89304
chr18	450102	0.893638
chr18	452104	0.895911
chr18	452284	0.896115
chr18	452640	0.896518
chr18	452663	0.896544
chr18	452951	0.896866
chr18	453954	0.897987
chr18	454728	0.898853
chr18	454937	0.899094
chr18	455128	0.899355
chr18	455937	0.901015
chr18	455988	0.901239
chr18	456330	0.904514
chr18	456539	0.90719
chr18	456750	0.909886
chr18	457853	0.923983
chr18	457867	0.924168
chr18	457934	0.925081
chr18	458383	0.931423
chr18	458505	0.933085
chr18	458662	0.935151
chr18	458761	0.935973
chr18	459651	0.937388
chr18	460565	0.940162
chr18	460631	0.940304
chr18	460730	0.940484
chr18	461182	0.941283
chr18	461227	0.941318
chr18	461778	0.94155
chr18	461872	0.941606
chr18	462180	0.941837
chr18	462289	0.941927
chr18	463020	0.942575
chr18	463146	0.94271
chr18	463177	0.942757
chr18	463418	0.943277
chr18	463580	0.944208
chr18	463606	0.944364
chr18	464909	0.953523
chr18	466283	0.963152
chr18	466351	0.963625
chr18	466810	0.966795
chr18	467001	0.968043
chr18	467468	0.970868
chr18	467676	0.972118
chr18	468320	0.974911
chr18	469426	0.976523
chr18	469797	0.976992
chr18	469993	0.97722
chr18	470944	0.978321
chr18	471773	0.97913
chr18	471809	0.979163
chr18	473288	0.980492
chr18	475155	0.982144
chr18	475172	0.982159
chr18	475530	0.982465
chr18	475761	0.982658
chr18	475796	0.982687
chr18	476477	0.98324
chr18	476643	0.983371
chr18	478440	0.984744
chr18	478887	0.985088
chr18	479568	0.985611
chr18	479816	0.985804
chr18	479891	0.985864
chr18	479913	0.985881
chr18	480875	0.986663
chr18	482029	0.987579
chr18	482032	0.987581
chr18	483537	0.988729
chr18	483682	0.988838
chr18	485410	0.990107
chr18	485968	0.99055
chr18	486343	0.990911
chr18	486602	0.99117
chr18	486678	0.991249
chr18	486757	0.991335
chr18	487281	0.991933
chr18	487395	0.992068
chr18	488940	0.993948
chr18	489242	0.994318
chr18	489385	0.994493
chr18	490268	0.995572
chr18	490324	0.99564
chr18	491967	0.997624
chr18	492315	1.001331
chr18	492874	1.008914
chr18	497729	1.110562
chr18	503177	1.169671
chr18	503381	1.17123
chr18	505004	1.183129
chr18	505472	1.186313
chr18	511960	1.209192
chr18	513861	1.214679
chr18	516584	1.222408
chr18	516798	1.223015
chr18	518222	1.227052
chr18	523832	1.242759
chr18	523934	1.243045
chr18	524184	1.243745
chr18	525667	1.248213
chr18	525734	1.248404
chr18	526458	1.25049
chr18	526599	1.2509
chr18	527087	1.252318
chr18	527110	1.252362
chr18	527473	1.252901
chr18	528165	1.253918
chr18	529676	1.256071
chr18	530247	1.256854
chr18	530318	1.256951
chr18	530638	1.257324
chr18	532488	1.259084
chr18	532708	1.259294
chr18	533191	1.259741
chr18	533216	1.259764
chr18	533368	1.259904
chr18	533397	1.25993
chr18	534341	1.260782
chr18	535348	1.261741
chr18	542433	1.269963
chr18	544118	1.274358
chr18	544739	1.277306
chr18	547239	1.300907
chr18	549319	1.336078
chr18	551688	1.368126
chr18	551899	1.369272
chr18	552255	1.370774
chr18	553456	1.372573
chr18	553718	1.3729
chr18	555074	1.374406
chr18	555760	1.375179
chr18	557087	1.377008
chr18	557564	1.378244
chr18	563815	1.411089
chr18	565414	1.423817
chr18	565760	1.426574
chr18	566183	1.429448
chr18	566242	1.429812
chr18	566272	1.429908
chr18	566368	1.430114
chr18	566905	1.430846
chr18	567127	1.431006
chr18	567260	1.431091
chr18	568040	1.431546
chr18	568118	1.431593
chr18	568868	1.432065
chr18	569517	1.43258
chr18	570002	1.432982
chr18	570233	1.433179
chr18	570500	1.433416
chr18	570754	1.433683
chr18	570814	1.433746
chr18	570864	1.433819
chr18	570939	1.433948
chr18	573765	1.438564
chr18	578218	1.445278
chr18	579716	1.447543
chr18	581446	1.457168
chr18	582838	1.46064
chr18	585386	1.46364
chr18	587290	1.465643
chr18	590003	1.468216
chr18	592616	1.470798
chr18	594262	1.472418
chr18	596742	1.486539
chr18	597751	1.492273
chr18	597950	1.493079
chr18	598416	1.493846
chr18	602081	1.498944
chr18	603438	1.500541
chr18	603600	1.50071
chr18	603871	1.500965
chr18	604818	1.501781
chr18	605312	1.502203
chr18	605530	1.502389
chr18	606115	1.502886
chr18	606495	1.503211
chr18	608018	1.504511
chr18	608179	1.504655
chr18	608312	1.50479
chr18	608342	1.505627
chr18	608468	1.50915
chr18	608480	1.509587
chr18	609954	1.574759
chr18	610157	1.583734
chr18	610199	1.585591
chr18	610273	1.588863
chr18	610634	1.604825
chr18	611061	1.623704
chr18	611323	1.635288
chr18	612454	1.685295
chr18	612753	1.698515
chr18	612819	1.701433
chr18	613020	1.71032
chr18	614708	1.784954
chr18	615014	1.798277
chr18	615394	1.808681
chr18	615650	1.810099
chr18	616072	1.812075
chr18	616077	1.812097
chr18	616195	1.812573
chr18	616317	1.813064
chr18	616348	1.813189
chr18	616653	1.814415
chr18	616783	1.814939
chr18	617110	1.816257
chr18	617928	1.819575
chr18	618124	1.82037
chr18	618201	1.820821
chr18	618741	1.826369
chr18	619050	1.829882
chr18	619154	1.831519
chr18	620089	1.850678
chr18	620709	1.863526
chr18	621300	1.875771
chr18	621808	1.886287
chr18	622048	1.890186
chr18	622494	1.897363
chr18	623784	1.918098
chr18	624631	1.931706
chr18	624783	1.934149
chr18	624824	1.934808
chr18	625145	1.939966
chr18	625820	1.950817
chr18	627629	1.97993
chr18	628487	1.995195
chr18	628980	2.004186
chr18	629035	2.005348
chr18	629239	2.009877
chr18	631211	2.053651
chr18	631314	2.054246
chr18	631332	2.054349
chr18	631348	2.05444
chr18	631398	2.054722
chr18	631435	2.054931
chr18	631526	2.055323
chr18	631994	2.057318
chr18	632239	2.058366
chr18	632651	2.060136
chr18	634559	2.068474
chr18	635288	2.071602
chr18	635432	2.073186
chr18	637424	2.09509
chr18	637631	2.097384
chr18	641024	2.138323
chr18	644527	2.152874
chr18	649311	2.171953
chr18	650968	2.178771
chr18	659236	2.214065
chr18	660383	2.21733
chr18	661005	2.218259
chr18	661647	2.218398
chr18	662103	2.218466
chr18	662135	2.218471
chr18	662247	2.218487
chr18	662370	2.218504
chr18	662463	2.218517
chr18	666371	2.219027
chr18	668258	2.219946
chr18	668300	2.21996
chr18	668376	2.219975
chr18	668650	2.220014
chr18	670414	2.220293
chr18	672363	2.220728
chr18	673016	2.220872
chr18	673995	2.221092
chr18	674320	2.221167
chr18	674440	2.2212
chr18	675000	2.221377
chr18	675307	2.221713
chr18	675774	2.222382
chr18	675787	2.222396
chr18	675903	2.222581
chr18	676008	2.222887
chr18	676228	2.22349
chr18	676331	2.223572
chr18	676473	2.223684
chr18	676490	2.223698
chr18	676789	2.223929
chr18	677214	2.224258
chr18	677240	2.22427
chr18	677302	2.224289
chr18	677621	2.224366
chr18	677931	2.224441
chr18	678847	2.224661
chr18	678947	2.224685
chr18	679637	2.224857
chr18	680380	2.225238
chr18	680520	2.225301
chr18	680838	2.225424
chr18	681724	2.225684
chr18	681962	2.225753
chr18	682399	2.225881
chr18	683116	2.226095
chr18	683607	2.22629
chr18	683861	2.226584
chr18	684766	2.228186
chr18	685447	2.228468
chr18	685574	2.228521
chr18	686370	2.228846
chr18	686662	2.22897
chr18	686782	2.229027
chr18	687119	2.229202
chr18	687270	2.229302
chr18	690810	2.232554
chr18	691266	2.232695
chr18	692282	2.232926
chr18	692808	2.233222
chr18	693269	2.233508
chr18	693285	2.233527
chr18	693767	2.234401
chr18	693828	2.234427
chr18	693977	2.234472
chr18	694206	2.234538
chr18	694538	2.234633
chr18	694678	2.234673
chr18	695030	2.234773
chr18	695367	2.234868
chr18	696533	2.23519
chr18	696645	2.235224
chr18	696703	2.235246
chr18	696748	2.23527
chr18	698312	2.236397
chr18	699120	2.237244
chr18	703442	2.239174
chr18	704430	2.239988
chr18	705598	2.241023
chr18	705695	2.241102
chr18	706047	2.24137
chr18	706092	2.241404
chr18	706589	2.241779
chr18	707511	2.242476
chr18	709202	2.244022
chr18	712037	2.246564
chr18	716739	2.247847
chr18	717229	2.247981
chr18	722118	2.24884
chr18	722402	2.24889
chr18	724612	2.249277
chr18	727654	2.24981
chr18	728938	2.250037
chr18	730855	2.250378
chr18	731442	2.250483
chr18	731456	2.250489
chr18	732017	2.250923
chr18	732476	2.251567
chr18	732812	2.251804
chr18	733474	2.252266
chr18	734122	2.252326
chr18	737083	2.252509
chr18	737535	2.252537
chr18	740876	2.252744
chr18	742858	2.252868
chr18	743226	2.252892
chr18	743436	2.253465
chr18	744114	2.253516
chr18	745322	2.253592
chr18	745884	2.253627
chr18	746282	2.253651
chr18	746779	2.253682
chr18	746846	2.253687
chr18	747825	2.253749
chr18	750937	2.253951
chr18	758443	2.254932
chr18	761354	2.256348
chr18	761890	2.256699
chr18	765919	2.259355
chr18	767209	2.259517
chr18	768239	2.259646
chr18	770395	2.259917
chr18	771046	2.26002
chr18	771286	2.260154
chr18	771861	2.260825
chr18	773091	2.261302
chr18	774498	2.261466
chr18	774904	2.261501
chr18	775500	2.261544
chr18	776018	2.261576
chr18	778383	2.261712
chr18	778883	2.26174
chr18	779236	2.261761
chr18	780433	2.261829
chr18	781472	2.261889
chr18	783324	2.261995
chr18	784403	2.262057
chr18	784612	2.262069
chr18	785430	2.262117
chr18	786994	2.262213
chr18	787846	2.262278
chr18	794272	2.263201
chr18	798268	2.263775
chr18	800088	2.264037
chr18	803577	2.264539
chr18	805558	2.264831
chr18	805638	2.264882
chr18	808138	2.267197
chr18	812712	2.274337
chr18	813556	2.276474
chr18	813787	2.27706
chr18	814120	2.277845
chr18	814148	2.278253
chr18	814173	2.278623
chr18	814400	2.281936
chr18	814442	2.282549
chr18	814618	2.282576
chr18	814729	2.282593
chr18	814989	2.28263
chr18	816857	2.282892
chr18	817414	2.28297
chr18	818730	2.28316
chr18	819810	2.283316
chr18	820381	2.28342
chr18	820842	2.283494
chr18	821515	2.283603
chr18	822679	2.283853
chr18	824148	2.284248
chr18	825905	2.285466
chr18	830954	2.295421
chr18	831093	2.296023
chr18	832354	2.302985
chr18	832483	2.303722
chr18	836359	2.326996
chr18	838215	2.343187
chr18	839546	2.354831
chr18	840239	2.360888
chr18	841270	2.369732
chr18	841320	2.37016
chr18	841371	2.370565
chr18	841930	2.373221
chr18	842308	2.375015
chr18	843970	2.382903
chr18	844448	2.38518
chr18	845261	2.389062
chr18	845845	2.391857
chr18	846743	2.39615
chr18	847216	2.398487
chr18	847250	2.399251
chr18	847306	2.401295
chr18	848178	2.435825
chr18	848843	2.462151
chr18	849177	2.469179
chr18	849967	2.470612
chr18	850786	2.471688
chr18	850803	2.47171
chr18	851074	2.472058
chr18	851131	2.472118
chr18	852429	2.473298
chr18	852515	2.473379
chr18	852561	2.473424
chr18	852757	2.473634
chr18	853572	2.474741
chr18	853849	2.475163
chr18	854130	2.476053
chr18	854563	2.478528
chr18	855086	2.481952
chr18	855098	2.48203
chr18	855263	2.483072
chr18	855316	2.483301
chr18	856591	2.486064
chr18	856644	2.486169
chr18	856695	2.48626
chr18	858410	2.488992
chr18	859199	2.490241
chr18	860585	2.492448
chr18	860939	2.493084
chr18	862168	2.496031
chr18	862220	2.496196
chr18	862476	2.497093
chr18	863351	2.506667
chr18	863672	2.510281
chr18	864164	2.515926
chr18	865027	2.525845
chr18	865656	2.532982
chr18	866127	2.538153
chr18	866137	2.538217
chr18	867144	2.540161
chr18	868286	2.542014
chr18	870480	2.548758
chr18	871037	2.554976
chr18	871267	2.557649
chr18	873474	2.583491
chr18	873988	2.583507
chr18	874002	2.583508
chr18	874144	2.583511
chr18	874644	2.583523
chr18	874811	2.583527
chr18	875215	2.583537
chr18	875273	2.583538
chr18	876031	2.583556
chr18	876095	2.58359
chr18	876568	2.584399
chr18	876958	2.584405
chr18	877011	2.584405
chr18	877154	2.584407
chr18	877261	2.584889
chr18	877771	2.584895
chr18	877798	2.584895
chr18	877817	2.584896
chr18	878005	2.584898
chr18	878239	2.584901
chr18	878410	2.584903
chr18	878801	2.585252
chr18	879073	2.585496
chr18	879185	2.585497
chr18	879852	2.585504
chr18	880013	2.585506
chr18	881638	2.585523
chr18	882509	2.585533
chr18	883066	2.585564
chr18	883837	2.586258
chr18	884687	2.586305
chr18	884743	2.586368
chr18	885054	2.586718
chr18	885506	2.586746
chr18	885712	2.586757
chr18	885731	2.586758
chr18	886467	2.586795
chr18	887770	2.586863
chr18	888038	2.586882
chr18	888055	2.586883
chr18	888132	2.586891
chr18	888379	2.586922
chr18	889065	2.587017
chr18	889158	2.587031
chr18	889904	2.587138
chr18	890043	2.587177
chr18	891311	2.588253
chr18	892309	2.588521
chr18	892466	2.588682
chr18	892846	2.588779
chr18	893204	2.58887
chr18	893521	2.588951
chr18	894241	2.589134
chr18	894561	2.589215
chr18	894890	2.589299
chr18	894964	2.589318
chr18	895115	2.58936
chr18	895412	2.589456
chr18	895511	2.589557
chr18	895554	2.589597
chr18	897562	2.593647
chr18	898923	2.59615
chr18	899458	2.596559
chr18	900331	2.597296
chr18	900522	2.598411
chr18	900764	2.599909
chr18	900788	2.600058
chr18	901641	2.605361
chr18	901685	2.605633
chr18	901896	2.606935
chr18	902265	2.609213
chr18	902327	2.609596
chr18	902964	2.613538
chr18	904053	2.620434
chr18	907520	2.728987
chr18	907709	2.734905
chr18	908827	2.76991
chr18	909668	2.796243
chr18	910634	2.826489
chr18	915936	2.992498
chr18	917120	3.018256
chr18	917642	3.022518
chr18	917956	3.025076
chr18	918256	3.027533
chr18	918392	3.028647
chr18	919306	3.036431
chr18	920150	3.043581
chr18	920172	3.04369
chr18	920496	3.043913
chr18	920525	3.043932
chr18	920878	3.044156
chr18	923095	3.045562
chr18	923229	3.045629
chr18	923260	3.045641
chr18	923766	3.045807
chr18	924629	3.046086
chr18	925249	3.046285
chr18	925811	3.046468
chr18	926297	3.046639
chr18	927474	3.056973
chr18	928034	3.057386
chr18	928189	3.057501
chr18	928209	3.057516
chr18	928473	3.057725
chr18	928868	3.058091
chr18	929221	3.059239
chr18	931587	3.067097
chr18	931660	3.06734
chr18	932190	3.069103
chr18	932502	3.070141
chr18	932568	3.070362
chr18	932652	3.070648
chr18	932778	3.071089
chr18	933679	3.074444
chr18	933896	3.075236
chr18	933965	3.075467
chr18	935308	3.079969
chr18	935537	3.080829
chr18	935642	3.08124
chr18	936058	3.082971
chr18	936278	3.083881
chr18	936511	3.084803
chr18	936560	3.08498
chr18	937791	3.089134
chr18	938156	3.089506
chr18	938197	3.089548
chr18	938931	3.090162
chr18	939253	3.090432
chr18	939337	3.090503
chr18	939813	3.090908
chr18	940478	3.091473
chr18	942859	3.09346
chr18	943182	3.093732
chr18	944532	3.094876
chr18	945727	3.09589
chr18	945801	3.095952
chr18	947953	3.097776
chr18	951622	3.114015
chr18	953166	3.115978
chr18	953662	3.116253
chr18	953988	3.116428
chr18	954175	3.116517
chr18	954464	3.116649
chr18	955547	3.117139
chr18	958055	3.118269
chr18	959151	3.118761
chr18	959277	3.118973
chr18	962049	3.154092
chr18	963294	3.169874
chr18	963537	3.172634
chr18	964424	3.181412
chr18	965932	3.192424
chr18	965945	3.19251
chr18	965989	3.192708
chr18	966480	3.193191
chr18	966947	3.193687
chr18	967482	3.195472
chr18	967802	3.195847
chr18	967872	3.195917
chr18	968020	3.196045
chr18	968279	3.196214
chr18	981379	3.197285
chr18	981405	3.197288
chr18	981800	3.197346
chr18	982254	3.197434
chr18	982939	3.197568
chr18	983077	3.197596
chr18	983187	3.197647
chr18	983362	3.197752
chr18	984338	3.198338
chr18	984864	3.198491
chr18	986807	3.199008
chr18	993636	3.200884
chr18	994148	3.201249
chr18	994945	3.20215
chr18	995636	3.202938
chr18	996718	3.203232
chr18	1000310	3.204244
chr18	1002611	3.204614
chr18	1003085	3.204662
chr18	1005009	3.204785
chr18	1005549	3.204819
chr18	1005828	3.204836
chr18	1006469	3.204876
chr18	1007040	3.204912
chr18	1007104	3.204918
chr18	1007930	3.205036
chr18	1008238	3.205136
chr18	1008277	3.205149
