chr	pos	cM
chr19	509569	0.993846
chr19	509717	0.994259
chr19	509897	0.994765
chr19	511453	0.999161
chr19	514858	1.008765
chr19	523110	1.07602
chr19	525105	1.092263
chr19	525739	1.097325
chr19	529004	1.122882
chr19	533872	1.144051
chr19	536610	1.145673
chr19	536878	1.145831
chr19	538160	1.146584
chr19	538487	1.146783
chr19	538531	1.146809
chr19	538687	1.1469
chr19	538740	1.146931
chr19	538930	1.147042
chr19	538974	1.147095
chr19	538994	1.147119
chr19	539174	1.147643
chr19	539222	1.147783
chr19	539250	1.147865
chr19	539266	1.147912
chr19	539593	1.148885
chr19	539730	1.149306
chr19	539817	1.149579
chr19	539871	1.149752
chr19	541217	1.154121
chr19	541260	1.15426
chr19	541685	1.155643
chr19	541917	1.156398
chr19	542009	1.156697
chr19	542233	1.157427
chr19	542395	1.157955
chr19	542473	1.158219
chr19	542494	1.158294
chr19	542672	1.158975
chr19	542674	1.158985
chr19	543359	1.16323
chr19	544140	1.16814
chr19	544277	1.169377
chr19	544315	1.169725
chr19	549595	1.218261
chr19	549678	1.219024
chr19	551374	1.234608
chr19	552231	1.242482
chr19	552650	1.246332
chr19	552689	1.246672
chr19	554919	1.263821
chr19	556112	1.275214
chr19	556632	1.280423
chr19	556692	1.281027
chr19	558714	1.301431
chr19	562292	1.337691
chr19	562530	1.340103
chr19	572317	1.439315
chr19	572628	1.441253
chr19	575083	1.446285
chr19	577321	1.448624
chr19	579100	1.450574
chr19	581633	1.458506
chr19	581815	1.459113
chr19	582775	1.462497
chr19	588305	1.484992
chr19	588860	1.487196
chr19	593889	1.506693
chr19	594599	1.512287
chr19	605985	1.636609
chr19	607984	1.661536
chr19	610729	1.695776
chr19	614967	1.748649
chr19	618159	1.761392
chr19	624090	1.76486
chr19	624502	1.765101
chr19	629303	1.773179
chr19	629438	1.773442
chr19	634095	1.786926
chr19	638853	1.807851
chr19	642955	1.826823
chr19	647039	1.845711
chr19	647251	1.846689
chr19	651343	1.865571
chr19	651852	1.867846
chr19	655608	1.882513
chr19	657666	1.88869
chr19	660913	1.898335
chr19	661080	1.898831
chr19	663929	1.907292
chr19	665186	1.911027
chr19	666926	1.916194
chr19	667118	1.916764
chr19	669458	1.923713
chr19	670525	1.926879
chr19	670606	1.927129
chr19	670828	1.927874
chr19	674443	1.948634
chr19	675106	1.952437
chr19	675513	1.95454
chr19	682010	1.987805
chr19	683221	1.99259
chr19	685380	2.000581
chr19	685481	2.000954
chr19	687835	2.009642
chr19	690548	2.019721
chr19	691909	2.024842
chr19	697514	2.046518
chr19	699532	2.054573
chr19	704538	2.074659
chr19	710050	2.096772
chr19	715780	2.119913
chr19	717664	2.12753
chr19	723205	2.149932
chr19	725939	2.160987
chr19	726098	2.161631
chr19	726200	2.162032
chr19	726482	2.163164
chr19	728236	2.169958
chr19	730030	2.17685
chr19	730052	2.176918
chr19	730235	2.177443
chr19	730297	2.177618
chr19	731055	2.179532
chr19	732880	2.184066
chr19	734851	2.189042
chr19	737123	2.201522
chr19	741758	2.22827
chr19	743221	2.236087
chr19	743589	2.237105
chr19	744004	2.238253
chr19	744501	2.239536
chr19	745344	2.241644
chr19	746206	2.243799
chr19	747150	2.246159
chr19	750173	2.253715
chr19	750184	2.253745
chr19	750583	2.254943
chr19	751060	2.256595
chr19	751553	2.258302
chr19	752878	2.262966
chr19	753715	2.266066
chr19	753950	2.266954
chr19	753962	2.267003
chr19	753990	2.267128
chr19	754018	2.267265
chr19	756179	2.2788
chr19	756709	2.282441
chr19	756985	2.284339
chr19	757412	2.289228
chr19	757606	2.292219
chr19	757641	2.29276
chr19	760809	2.341725
chr19	763508	2.383447
chr19	763952	2.39031
chr19	764046	2.391759
chr19	764389	2.397043
chr19	765374	2.41211
chr19	765568	2.415034
chr19	766103	2.423017
chr19	766369	2.426929
chr19	773437	2.530853
chr19	776648	2.577746
chr19	782854	2.667165
chr19	784824	2.687016
chr19	789890	2.738267
chr19	792621	2.765907
chr19	797079	2.811025
chr19	799342	2.82311
chr19	799770	2.825284
chr19	801381	2.833367
chr19	801820	2.835567
chr19	802209	2.837516
chr19	802244	2.837692
chr19	803086	2.841904
chr19	803697	2.84496
chr19	803945	2.8462
chr19	804013	2.846539
chr19	804079	2.846867
chr19	806673	2.859766
chr19	806977	2.861279
chr19	812801	2.891272
chr19	817708	2.917642
chr19	819997	2.920185
chr19	820095	2.920294
chr19	823550	2.924156
chr19	827655	2.928752
chr19	829568	2.932577
chr19	830621	2.936699
chr19	830854	2.937843
chr19	834154	2.976211
chr19	836766	3.005454
chr19	840776	3.026758
chr19	840984	3.027899
chr19	844020	3.045189
chr19	846041	3.059407
chr19	846716	3.064169
chr19	850023	3.087487
chr19	850199	3.088727
chr19	859214	3.152207
chr19	862912	3.171914
chr19	863038	3.172524
chr19	863220	3.173317
chr19	864120	3.177091
chr19	865374	3.182349
chr19	865406	3.182481
chr19	865818	3.184275
chr19	865835	3.184328
chr19	866018	3.18467
chr19	868115	3.187482
chr19	869037	3.1884
chr19	869061	3.188416
chr19	871135	3.189272
chr19	876604	3.191178
chr19	877437	3.191488
chr19	880602	3.192831
chr19	881161	3.193069
chr19	881413	3.193177
chr19	884782	3.194622
chr19	885818	3.195066
chr19	887128	3.195628
chr19	889821	3.196788
chr19	889898	3.196822
chr19	890844	3.19723
chr19	896499	3.232883
chr19	897571	3.239735
chr19	899978	3.255123
chr19	904139	3.281669
chr19	906633	3.29758
chr19	907673	3.304179
chr19	910742	3.323603
chr19	923744	3.405775
chr19	927971	3.432572
chr19	931523	3.455241
chr19	938708	3.479875
chr19	939673	3.482294
chr19	939697	3.482349
chr19	941603	3.48625
chr19	942660	3.487741
chr19	945013	3.489941
chr19	945089	3.490017
chr19	945710	3.490677
chr19	946163	3.492
chr19	948532	3.495317
chr19	948629	3.495501
chr19	949122	3.496603
chr19	950380	3.49999
chr19	950560	3.500502
chr19	950694	3.500886
chr19	952866	3.507111
chr19	954678	3.513976
chr19	954701	3.514066
chr19	955110	3.515719
chr19	955552	3.517482
chr19	955577	3.517579
chr19	957385	3.524333
chr19	957447	3.524551
chr19	958495	3.527234
chr19	960187	3.530447
chr19	960266	3.530562
chr19	960277	3.530576
chr19	960445	3.530777
chr19	960701	3.531069
chr19	961054	3.531448
chr19	962108	3.532402
chr19	962161	3.532449
chr19	964434	3.534447
chr19	966693	3.536429
chr19	976024	3.566688
chr19	984578	3.608817
chr19	987051	3.611259
chr19	987571	3.611987
chr19	988136	3.612766
chr19	988165	3.612806
chr19	988175	3.612819
chr19	988261	3.612936
chr19	988336	3.613034
chr19	989730	3.615008
chr19	990281	3.615785
chr19	992903	3.619481
chr19	998127	3.626851
chr19	1002848	3.656308
chr19	1003173	3.658221
chr19	1006769	3.664793
chr19	1008505	3.667487
chr19	1008684	3.667755
chr19	1012612	3.673479
chr19	1014399	3.67577
chr19	1014713	3.676173
chr19	1018319	3.680835
chr19	1019106	3.681864
chr19	1020084	3.68319
chr19	1026478	3.692376
chr19	1031213	3.699314
chr19	1032597	3.701858
chr19	1036553	3.71168
chr19	1038223	3.716325
chr19	1038446	3.716942
chr19	1038926	3.72228
chr19	1039411	3.727591
chr19	1039472	3.728253
chr19	1040047	3.734446
chr19	1041165	3.746457
chr19	1041353	3.747071
chr19	1042810	3.749749
chr19	1043749	3.750851
chr19	1044713	3.751534
chr19	1045174	3.751835
chr19	1046521	3.75269
chr19	1051215	3.75567
chr19	1053300	3.756993
chr19	1053525	3.757138
chr19	1053678	3.757241
chr19	1054061	3.757491
chr19	1056066	3.758728
chr19	1056493	3.758989
chr19	1056564	3.759032
chr19	1056838	3.759196
chr19	1057138	3.759376
chr19	1057864	3.759809
chr19	1059005	3.760488
chr19	1065564	3.764435
chr19	1065946	3.764692
chr19	1070992	3.768613
chr19	1073074	3.77058
chr19	1074001	3.771494
chr19	1075980	3.773521
chr19	1076064	3.773612
chr19	1080190	3.778366
chr19	1080312	3.7786
chr19	1081121	3.780176
chr19	1082343	3.782986
chr19	1083492	3.785688
chr19	1086044	3.791927
chr19	1086081	3.792016
chr19	1088286	3.797335
chr19	1090804	3.802345
chr19	1093454	3.865997
chr19	1095062	3.904621
chr19	1095123	3.905843
chr19	1095152	3.906352
chr19	1095337	3.906634
chr19	1095515	3.906905
chr19	1095582	3.907002
chr19	1095717	3.907184
chr19	1095739	3.907213
chr19	1095754	3.907233
chr19	1096530	3.908248
chr19	1098067	3.910393
chr19	1098810	3.911529
chr19	1098918	3.911842
chr19	1099702	3.914759
chr19	1100793	3.919245
chr19	1101993	3.929625
chr19	1102212	3.929978
chr19	1102729	3.930722
chr19	1103466	3.931801
chr19	1107036	3.937755
chr19	1107161	3.937941
chr19	1110830	3.939332
chr19	1114120	3.940557
chr19	1116118	3.941181
chr19	1119020	3.941953
chr19	1121781	3.942662
chr19	1121832	3.942675
chr19	1122148	3.942756
chr19	1123379	3.943073
chr19	1123526	3.943195
chr19	1123541	3.94321
chr19	1123663	3.943361
chr19	1124032	3.943819
chr19	1124054	3.943879
chr19	1124631	3.946653
chr19	1124836	3.948074
chr19	1124872	3.948347
chr19	1126803	3.963042
chr19	1127616	3.964046
chr19	1127721	3.964153
chr19	1127877	3.964291
chr19	1128192	3.964531
chr19	1130285	3.966129
chr19	1130987	3.966664
chr19	1131982	3.967507
chr19	1132638	3.968478
chr19	1136224	3.973812
chr19	1136945	3.97489
chr19	1146101	3.988587
chr19	1152657	3.998374
chr19	1163935	4.015074
chr19	1165173	4.016908
chr19	1170446	4.024736
chr19	1175397	4.032138
chr19	1181718	4.041597
chr19	1183852	4.044832
chr19	1185547	4.061166
chr19	1185925	4.064809
chr19	1189483	4.0991
chr19	1189541	4.099898
chr19	1199816	4.241337
chr19	1200714	4.250683
chr19	1207239	4.260536
chr19	1209715	4.263458
chr19	1211543	4.264569
chr19	1214658	4.266111
chr19	1218524	4.267692
chr19	1221546	4.268868
chr19	1224260	4.269989
chr19	1224471	4.270077
chr19	1224628	4.270143
chr19	1233598	4.274311
chr19	1233682	4.274353
chr19	1238900	4.27725
chr19	1242575	4.308411
chr19	1245701	4.335645
chr19	1250110	4.37406
chr19	1251782	4.388623
chr19	1262249	4.479787
chr19	1262979	4.486126
chr19	1263300	4.487985
chr19	1266335	4.496176
chr19	1271275	4.509345
chr19	1271530	4.510029
chr19	1277276	4.525421
chr19	1283616	4.546241
chr19	1283758	4.546955
chr19	1289553	4.58163
chr19	1291621	4.598048
chr19	1291668	4.598438
chr19	1293824	4.61712
chr19	1294200	4.620423
chr19	1302266	4.693117
chr19	1302461	4.694877
chr19	1302840	4.698307
chr19	1304350	4.712004
chr19	1308058	4.745639
chr19	1309370	4.757542
chr19	1309428	4.758067
chr19	1309648	4.760059
chr19	1309866	4.762033
chr19	1310137	4.764487
chr19	1310498	4.767754
chr19	1310538	4.76808
chr19	1310822	4.770122
chr19	1310873	4.770415
chr19	1311121	4.771296
chr19	1311538	4.772429
chr19	1311965	4.773365
chr19	1312729	4.774883
chr19	1313070	4.775557
chr19	1313764	4.776783
chr19	1316639	4.781879
chr19	1318708	4.7855
chr19	1322313	4.791789
chr19	1325151	4.79667
chr19	1328374	4.802775
chr19	1329441	4.806792
chr19	1334729	4.828574
chr19	1336507	4.844191
chr19	1339059	4.867541
chr19	1340061	4.88316
chr19	1341510	4.910396
chr19	1348165	5.036056
chr19	1348185	5.036219
chr19	1350582	5.037194
chr19	1351917	5.037737
chr19	1357083	5.039849
chr19	1357497	5.040045
chr19	1357831	5.040242
chr19	1358727	5.041423
chr19	1359282	5.042173
chr19	1360083	5.042623
chr19	1360576	5.042864
chr19	1361794	5.043455
chr19	1362614	5.043858
chr19	1364188	5.044626
chr19	1364307	5.044684
chr19	1365525	5.045246
chr19	1365609	5.045284
chr19	1365621	5.04529
chr19	1366546	5.045701
chr19	1366980	5.045894
chr19	1366995	5.0459
chr19	1367023	5.045913
chr19	1367227	5.046003
chr19	1367482	5.046117
chr19	1367673	5.046202
chr19	1368399	5.046525
chr19	1369703	5.047106
chr19	1370527	5.047472
chr19	1370676	5.047541
chr19	1371355	5.047864
chr19	1372133	5.048257
chr19	1372396	5.048386
chr19	1372442	5.048409
chr19	1374642	5.049468
chr19	1375356	5.04981
chr19	1376724	5.051524
chr19	1383650	5.066245
chr19	1384247	5.067514
chr19	1384691	5.068457
chr19	1387300	5.069663
chr19	1388539	5.070745
chr19	1389518	5.071624
chr19	1390244	5.072276
chr19	1391060	5.073007
chr19	1391236	5.073164
chr19	1391810	5.073679
chr19	1396405	5.077983
chr19	1399724	5.081128
chr19	1400556	5.081917
chr19	1400867	5.082212
chr19	1410494	5.086498
chr19	1413575	5.087787
chr19	1415288	5.088307
chr19	1415876	5.088472
chr19	1421763	5.090002
chr19	1424889	5.090814
chr19	1425449	5.091077
chr19	1427261	5.092146
chr19	1427369	5.092211
chr19	1432822	5.095592
chr19	1433990	5.096328
chr19	1434136	5.096435
chr19	1435772	5.097821
chr19	1436875	5.0989
chr19	1442971	5.109247
chr19	1444420	5.111709
chr19	1448181	5.118096
chr19	1451401	5.123561
chr19	1455904	5.13134
chr19	1457876	5.134777
chr19	1459425	5.141532
chr19	1460037	5.144362
chr19	1460474	5.146426
chr19	1460999	5.148944
chr19	1463266	5.159939
chr19	1471751	5.201149
chr19	1472008	5.202403
chr19	1473153	5.208019
chr19	1473197	5.208235
chr19	1473918	5.211777
chr19	1474772	5.215971
chr19	1475392	5.219011
chr19	1476433	5.223967
chr19	1481482	5.24532
chr19	1488148	5.257364
chr19	1489081	5.258997
chr19	1495635	5.265565
chr19	1496385	5.266424
chr19	1497061	5.267225
chr19	1497122	5.267285
chr19	1502274	5.271429
chr19	1505875	5.274332
chr19	1507484	5.284987
chr19	1512094	5.337994
chr19	1512964	5.347997
chr19	1518202	5.40804
chr19	1518371	5.409492
chr19	1521769	5.421786
chr19	1525308	5.434567
chr19	1526268	5.438311
chr19	1526471	5.439794
chr19	1526540	5.4403
chr19	1526614	5.440844
chr19	1529386	5.461278
chr19	1529424	5.46156
chr19	1530034	5.466113
chr19	1530061	5.466315
chr19	1533973	5.495459
chr19	1535350	5.505614
chr19	1535946	5.510031
chr19	1536535	5.514402
chr19	1537468	5.52128
chr19	1538108	5.524438
chr19	1538412	5.525898
chr19	1538946	5.528229
chr19	1539002	5.52847
chr19	1539268	5.52959
chr19	1539783	5.531747
chr19	1540507	5.534791
chr19	1542523	5.544944
chr19	1542719	5.546364
chr19	1546181	5.57372
chr19	1546945	5.584246
chr19	1550651	5.650334
chr19	1562644	5.719746
chr19	1572370	5.727499
chr19	1576074	5.730231
chr19	1577118	5.730996
chr19	1577209	5.731062
chr19	1580190	5.733225
chr19	1580335	5.733308
chr19	1581041	5.733617
chr19	1586275	5.735557
chr19	1589065	5.736587
chr19	1589108	5.736605
chr19	1593541	5.73876
chr19	1599870	5.742484
chr19	1600036	5.742581
chr19	1610557	5.749944
chr19	1618909	5.755787
chr19	1620999	5.757249
chr19	1622373	5.758211
chr19	1622785	5.758499
chr19	1624528	5.759718
chr19	1625384	5.760317
chr19	1629469	5.763175
chr19	1630342	5.763785
chr19	1630786	5.764092
chr19	1633807	5.766177
chr19	1633924	5.766258
chr19	1634596	5.766701
chr19	1638920	5.769389
chr19	1640536	5.770363
chr19	1641899	5.771179
chr19	1642508	5.771531
chr19	1642782	5.771687
chr19	1646713	5.773881
chr19	1650135	5.776019
chr19	1658999	5.798281
chr19	1668162	5.891494
chr19	1673510	5.945897
chr19	1673776	5.948571
chr19	1673794	5.948717
chr19	1675518	5.960134
chr19	1676420	5.962952
chr19	1676842	5.964061
chr19	1679407	5.968696
chr19	1682777	5.973935
chr19	1683997	5.97607
chr19	1684138	5.976317
chr19	1684747	5.978734
chr19	1685553	5.982427
chr19	1689172	5.999351
chr19	1690613	6.006828
chr19	1690707	6.007341
chr19	1690896	6.008386
chr19	1691726	6.013079
chr19	1695057	6.032225
chr19	1695177	6.032911
chr19	1697634	6.046812
chr19	1699147	6.055368
chr19	1699247	6.055933
chr19	1699511	6.057424
chr19	1707376	6.101723
chr19	1707527	6.102455
chr19	1708295	6.10544
chr19	1709659	6.110314
chr19	1711401	6.114988
chr19	1712899	6.118982
chr19	1713144	6.120456
chr19	1714394	6.129395
chr19	1716866	6.15037
chr19	1720333	6.179643
chr19	1723571	6.206948
chr19	1728999	6.252587
chr19	1735219	6.300983
chr19	1735403	6.302356
chr19	1739276	6.330117
chr19	1743330	6.347997
chr19	1744204	6.351876
chr19	1744227	6.351978
chr19	1745611	6.358113
chr19	1752956	6.436711
chr19	1763777	6.564074
chr19	1763790	6.564227
chr19	1763925	6.565815
chr19	1764144	6.568392
chr19	1765018	6.578674
chr19	1765253	6.581417
chr19	1765298	6.581889
chr19	1765339	6.582147
chr19	1765487	6.58273
chr19	1765503	6.582788
chr19	1766052	6.584537
chr19	1766074	6.584592
chr19	1766678	6.586115
chr19	1766738	6.586223
chr19	1770751	6.590546
chr19	1773354	6.593351
chr19	1774000	6.594064
chr19	1777093	6.619293
chr19	1780510	6.678747
chr19	1780575	6.679633
chr19	1781004	6.681598
chr19	1781880	6.682781
chr19	1782190	6.683198
chr19	1782799	6.684024
chr19	1783147	6.684515
chr19	1783795	6.685484
chr19	1784087	6.686017
chr19	1784212	6.686253
chr19	1784891	6.68757
chr19	1784945	6.687675
chr19	1786766	6.691226
chr19	1792191	6.702262
chr19	1792998	6.70695
chr19	1796167	6.725502
chr19	1802434	6.761199
chr19	1805505	6.786408
chr19	1806749	6.796664
chr19	1807019	6.798873
chr19	1808684	6.806581
chr19	1808864	6.807193
chr19	1809599	6.808905
chr19	1809837	6.809463
chr19	1810099	6.810075
chr19	1811131	6.812458
chr19	1811548	6.813316
chr19	1811604	6.813424
chr19	1812522	6.81497
chr19	1812683	6.815143
chr19	1817867	6.816798
chr19	1819126	6.817098
chr19	1822669	6.817927
chr19	1826113	6.818566
chr19	1826165	6.818576
chr19	1828949	6.819077
chr19	1832318	6.819691
chr19	1833339	6.819881
chr19	1834030	6.820011
chr19	1835785	6.820346
chr19	1837062	6.820603
chr19	1839484	6.821172
chr19	1843494	6.822117
chr19	1843627	6.822149
chr19	1847699	6.823123
chr19	1848958	6.823424
chr19	1851085	6.82394
chr19	1852495	6.827302
chr19	1852693	6.827776
chr19	1858184	6.834627
chr19	1859391	6.837145
chr19	1860148	6.838694
chr19	1864602	6.840237
chr19	1865902	6.841203
chr19	1867913	6.84213
chr19	1871342	6.843474
chr19	1873721	6.844384
chr19	1876567	6.845468
chr19	1880344	6.846887
chr19	1882763	6.847792
chr19	1887365	6.849514
chr19	1891993	6.851329
chr19	1893465	6.852557
chr19	1903209	6.861362
chr19	1904613	6.862485
chr19	1910107	6.866819
chr19	1916393	6.87052
chr19	1916428	6.870541
chr19	1916451	6.870554
chr19	1917926	6.871403
chr19	1920240	6.872739
chr19	1920290	6.872933
chr19	1920343	6.873374
chr19	1920713	6.877248
chr19	1922216	6.911513
chr19	1922600	6.920282
chr19	1922940	6.928047
chr19	1924654	6.96719
chr19	1925971	6.970935
chr19	1926028	6.971054
chr19	1928710	6.974344
chr19	1929170	6.974936
chr19	1929479	6.975371
chr19	1931643	6.977741
chr19	1932799	6.978213
chr19	1933931	6.97863
chr19	1936673	6.979611
chr19	1936849	6.979678
chr19	1937179	6.979814
chr19	1937194	6.97983
chr19	1937458	6.980277
chr19	1943450	6.983588
chr19	1948702	6.986398
chr19	1950043	6.987112
chr19	1951552	6.98791
chr19	1952091	6.988193
chr19	1956036	6.990259
chr19	1959243	6.991961
chr19	1960032	6.992391
chr19	1960928	6.992896
chr19	1961007	6.99294
chr19	1961475	6.993196
chr19	1961894	6.993424
chr19	1965836	6.995563
chr19	1965916	6.995607
chr19	1966233	6.995779
chr19	1969478	6.997542
chr19	1970022	6.997837
chr19	1973733	6.999848
chr19	1975218	7.000646
chr19	1976641	7.001409
chr19	1978398	7.002395
chr19	1981394	7.004944
chr19	1981729	7.005353
chr19	1982000	7.005731
chr19	1985527	7.011025
chr19	1985913	7.011614
chr19	1986456	7.012455
chr19	1989481	7.017145
chr19	1989868	7.017747
chr19	1990310	7.018434
chr19	1993445	7.023315
chr19	1996313	7.024509
chr19	1997730	7.0251
chr19	2006286	7.140057
chr19	2013204	7.232688
chr19	2014038	7.243742
chr19	2021910	7.312049
chr19	2028986	7.344093
chr19	2030513	7.345722
chr19	2032149	7.347447
chr19	2033657	7.349027
chr19	2038820	7.354279
chr19	2043272	7.3584
chr19	2044176	7.359229
chr19	2044472	7.359498
chr19	2048599	7.363214
chr19	2049315	7.364006
chr19	2050824	7.368194
chr19	2053995	7.38736
chr19	2057908	7.411004
chr19	2059586	7.420911
chr19	2059864	7.421603
chr19	2061716	7.426009
chr19	2064017	7.431354
chr19	2064620	7.432549
chr19	2065197	7.433514
chr19	2069945	7.43768
chr19	2073355	7.440421
chr19	2073467	7.440511
chr19	2074595	7.44141
chr19	2075667	7.442264
chr19	2078489	7.444513
chr19	2080052	7.445815
chr19	2082679	7.448508
chr19	2087836	7.457725
chr19	2090686	7.462877
chr19	2094593	7.476447
chr19	2097833	7.487685
chr19	2097987	7.495122
chr19	2098016	7.497094
chr19	2099251	7.586096
chr19	2099363	7.594168
chr19	2099821	7.627175
chr19	2100347	7.627394
chr19	2103187	7.628382
chr19	2103942	7.628645
chr19	2103963	7.628652
chr19	2106334	7.629479
chr19	2106697	7.629605
chr19	2109020	7.630415
chr19	2109158	7.630471
chr19	2109668	7.630705
chr19	2110020	7.630866
chr19	2110747	7.631121
chr19	2111383	7.631332
chr19	2113274	7.631961
chr19	2113519	7.632037
chr19	2115791	7.63268
chr19	2120155	7.633806
chr19	2123517	7.634673
chr19	2128055	7.636067
chr19	2135784	7.638667
chr19	2136103	7.638767
chr19	2136380	7.638844
chr19	2140010	7.639831
chr19	2140035	7.639838
chr19	2141210	7.640158
chr19	2141351	7.640196
chr19	2144430	7.641036
chr19	2145006	7.641193
chr19	2149695	7.642472
chr19	2160400	7.645393
chr19	2160530	7.645406
chr19	2166995	7.645596
chr19	2168613	7.645638
chr19	2168918	7.645645
chr19	2169068	7.645648
chr19	2169122	7.645648
chr19	2170206	7.645663
chr19	2170869	7.645671
chr19	2170955	7.645672
chr19	2171491	7.645678
chr19	2173081	7.645695
chr19	2173137	7.645696
chr19	2175892	7.645726
chr19	2176404	7.645742
chr19	2176587	7.645756
chr19	2176610	7.645758
chr19	2177194	7.645839
chr19	2179948	7.646063
chr19	2180516	7.646115
chr19	2181608	7.646233
chr19	2183001	7.647032
chr19	2183176	7.647085
chr19	2183463	7.64713
chr19	2184006	7.647222
chr19	2186238	7.647579
chr19	2188936	7.648009
chr19	2190775	7.648304
chr19	2194897	7.649235
chr19	2195800	7.649444
chr19	2196784	7.649687
chr19	2196964	7.649741
chr19	2197735	7.650011
chr19	2198241	7.650236
chr19	2198846	7.650531
chr19	2199352	7.650754
chr19	2201899	7.651578
chr19	2202246	7.65164
chr19	2205669	7.652247
chr19	2206576	7.652404
chr19	2207453	7.652556
chr19	2208860	7.6528
chr19	2210270	7.653111
chr19	2211051	7.653311
chr19	2211858	7.653525
chr19	2214058	7.65411
chr19	2221793	7.656227
chr19	2223328	7.656673
chr19	2224388	7.657004
chr19	2226773	7.657762
chr19	2232084	7.65945
chr19	2232222	7.659547
chr19	2238668	7.665732
chr19	2239967	7.667009
chr19	2241053	7.668077
chr19	2241328	7.668347
chr19	2241407	7.668425
chr19	2242045	7.669053
chr19	2242830	7.669817
chr19	2244073	7.670806
chr19	2248883	7.674222
chr19	2249478	7.674647
chr19	2253591	7.776562
chr19	2255312	7.801539
chr19	2255337	7.801669
chr19	2260362	7.805725
chr19	2263858	7.808494
chr19	2266822	7.810841
chr19	2268056	7.811819
