chr	pos	cM
chr20	158513	0.103604
chr20	158532	0.103609
chr20	158768	0.103661
chr20	158778	0.103663
chr20	158815	0.103672
chr20	158935	0.103698
chr20	159104	0.103736
chr20	159200	0.103754
chr20	159445	0.103791
chr20	159530	0.103803
chr20	159639	0.103817
chr20	159864	0.103844
chr20	159865	0.103844
chr20	160054	0.103867
chr20	163082	0.104233
chr20	163113	0.104236
chr20	163277	0.104264
chr20	163741	0.104579
chr20	163910	0.105681
chr20	163929	0.105771
chr20	164258	0.10674
chr20	164772	0.106848
chr20	165212	0.106941
chr20	166310	0.107172
chr20	166354	0.107182
chr20	167044	0.107337
chr20	167443	0.10743
chr20	168766	0.107742
chr20	169334	0.107888
chr20	170689	0.108241
chr20	172626	0.108812
chr20	176516	0.109731
chr20	177105	0.109925
chr20	179892	0.110741
chr20	180861	0.110859
chr20	181095	0.110888
chr20	182042	0.111007
chr20	183442	0.11118
chr20	183643	0.111203
chr20	183795	0.111221
chr20	185161	0.111377
chr20	185191	0.11138
chr20	185522	0.111418
chr20	185547	0.111421
chr20	187259	0.111616
chr20	187379	0.111631
chr20	187600	0.11166
chr20	187825	0.111691
chr20	188087	0.111729
chr20	189060	0.111884
chr20	189354	0.111944
chr20	189948	0.112217
chr20	190001	0.112241
chr20	190173	0.112287
chr20	190299	0.112321
chr20	190548	0.112388
chr20	191181	0.112558
chr20	191198	0.112563
chr20	192100	0.112808
chr20	192158	0.11283
chr20	193287	0.113332
chr20	195977	0.130743
chr20	196584	0.134672
chr20	198215	0.1357
chr20	199547	0.13634
chr20	200997	0.13703
chr20	201326	0.137186
chr20	201372	0.137208
chr20	202245	0.137621
chr20	202581	0.137779
chr20	205203	0.139008
chr20	205285	0.139047
chr20	205764	0.139278
chr20	207389	0.140066
chr20	207466	0.140104
chr20	207677	0.140206
chr20	208879	0.14079
chr20	211156	0.141897
chr20	211168	0.141923
chr20	211428	0.142928
chr20	212680	0.148337
chr20	213641	0.152368
chr20	213886	0.153181
chr20	214530	0.154005
chr20	216521	0.154748
chr20	217034	0.154939
chr20	217163	0.154987
chr20	219501	0.155851
chr20	223601	0.157235
chr20	225761	0.157964
chr20	227262	0.158645
chr20	227909	0.160556
chr20	228044	0.161004
chr20	228763	0.163382
chr20	229210	0.164558
chr20	229420	0.165088
chr20	229665	0.165687
chr20	229993	0.166492
chr20	230868	0.16865
chr20	232782	0.173365
chr20	232882	0.17357
chr20	236170	0.176897
chr20	236433	0.177329
chr20	236640	0.177725
chr20	238142	0.181255
chr20	238370	0.181733
chr20	239021	0.182755
chr20	239621	0.18299
chr20	239649	0.183001
chr20	239662	0.183006
chr20	240116	0.183185
chr20	240377	0.183295
chr20	240667	0.183485
chr20	240896	0.183643
chr20	241212	0.183869
chr20	241301	0.18396
chr20	241621	0.184357
chr20	241991	0.18478
chr20	242089	0.184913
chr20	242195	0.185057
chr20	242614	0.185515
chr20	242798	0.185722
chr20	242897	0.185828
chr20	243217	0.186152
chr20	243487	0.186423
chr20	244417	0.187349
chr20	244803	0.187606
chr20	244964	0.187702
chr20	244981	0.187712
chr20	245512	0.188016
chr20	245789	0.188149
chr20	245803	0.188156
chr20	245877	0.188186
chr20	247326	0.188776
chr20	247714	0.188939
chr20	247936	0.189175
chr20	248065	0.189262
chr20	248099	0.189289
chr20	249536	0.190639
chr20	249875	0.190936
chr20	250342	0.191673
chr20	251466	0.192093
chr20	251939	0.192304
chr20	252982	0.19272
chr20	253217	0.193543
chr20	253732	0.195365
chr20	255081	0.200133
chr20	255447	0.20026
chr20	255527	0.200285
chr20	255597	0.200294
chr20	255778	0.200302
chr20	256161	0.200311
chr20	256187	0.200312
chr20	256351	0.200316
chr20	256777	0.200327
chr20	256856	0.200329
chr20	256904	0.200331
chr20	256977	0.200334
chr20	257379	0.200361
chr20	257866	0.200721
chr20	257889	0.20074
chr20	257899	0.20075
chr20	258096	0.200986
chr20	258653	0.201693
chr20	259023	0.202112
chr20	259047	0.202148
chr20	260065	0.203979
chr20	260490	0.204876
chr20	260725	0.205425
chr20	260755	0.205496
chr20	262506	0.209692
chr20	262665	0.210073
chr20	262711	0.210183
chr20	262757	0.210297
chr20	262779	0.210352
chr20	263451	0.212036
chr20	264292	0.214145
chr20	265377	0.216875
chr20	265751	0.217819
chr20	267006	0.243508
chr20	267423	0.252044
chr20	268285	0.256293
chr20	268599	0.257827
chr20	269435	0.261882
chr20	270293	0.266045
chr20	270853	0.268774
chr20	271524	0.27208
chr20	272080	0.274821
chr20	274599	0.287311
chr20	275241	0.290487
chr20	275466	0.291291
chr20	276086	0.292161
chr20	276245	0.292388
chr20	276351	0.292552
chr20	276391	0.29265
chr20	278224	0.299234
chr20	278757	0.300961
chr20	280339	0.305758
chr20	284356	0.317938
chr20	285327	0.320842
chr20	287201	0.326286
chr20	287305	0.326439
chr20	288365	0.326669
chr20	289049	0.326819
chr20	289062	0.326839
chr20	290134	0.330006
chr20	293692	0.342418
chr20	297191	0.354689
chr20	302891	0.378002
chr20	303233	0.379948
chr20	304170	0.385845
chr20	304190	0.385983
chr20	304679	0.389612
chr20	305403	0.395243
chr20	305882	0.39884
chr20	306194	0.401219
chr20	307589	0.415491
chr20	308132	0.421705
chr20	308278	0.423376
chr20	308352	0.424228
chr20	308718	0.428442
chr20	308968	0.43132
chr20	309141	0.43331
chr20	309613	0.438735
chr20	309653	0.43919
chr20	309674	0.439426
chr20	310119	0.444376
chr20	311107	0.455365
chr20	311327	0.457574
chr20	315528	0.498515
chr20	323292	0.600502
chr20	323442	0.602447
chr20	323906	0.608275
chr20	328332	0.647547
chr20	329048	0.653728
chr20	329830	0.657089
chr20	329849	0.657166
chr20	330646	0.660221
chr20	332593	0.6676
chr20	335198	0.677471
chr20	337341	0.685593
chr20	339700	0.694534
chr20	341968	0.703135
chr20	342664	0.705782
chr20	342939	0.70688
chr20	343479	0.709116
chr20	344458	0.713212
chr20	345372	0.71814
chr20	345506	0.719245
chr20	345834	0.722188
chr20	348315	0.744452
chr20	349069	0.751218
chr20	349198	0.752388
chr20	352420	0.781606
chr20	352819	0.785227
chr20	352853	0.785531
chr20	353759	0.793494
chr20	354581	0.798588
chr20	354977	0.801043
chr20	355926	0.806838
chr20	356742	0.811831
chr20	359591	0.829242
chr20	361224	0.83922
chr20	361302	0.839696
chr20	363435	0.852808
chr20	363987	0.857449
chr20	364241	0.859689
chr20	364973	0.866146
chr20	365220	0.868343
chr20	366107	0.876261
chr20	366558	0.880323
chr20	366711	0.882539
chr20	366738	0.88358
chr20	366815	0.886586
chr20	366914	0.890585
chr20	367264	0.913064
chr20	367522	0.929634
chr20	367544	0.931047
chr20	367690	0.940424
chr20	368662	1.002851
chr20	369093	1.016909
chr20	369846	1.024193
chr20	370371	1.029232
chr20	370426	1.029686
chr20	370957	1.033333
chr20	370990	1.033543
chr20	371020	1.033719
chr20	371081	1.034056
chr20	371300	1.035234
chr20	371392	1.035722
chr20	371526	1.036434
chr20	371863	1.037698
chr20	372073	1.038459
chr20	372364	1.039496
chr20	372441	1.039722
chr20	372466	1.039777
chr20	373065	1.040662
chr20	376141	1.044855
chr20	376406	1.045212
chr20	378291	1.047745
chr20	379816	1.049932
chr20	380145	1.052924
chr20	384103	1.096052
chr20	384954	1.105346
chr20	384963	1.105444
chr20	388784	1.147189
chr20	389506	1.155068
chr20	391175	1.164807
chr20	391714	1.167951
chr20	393192	1.176568
chr20	395821	1.191953
chr20	396582	1.196739
chr20	397335	1.202076
chr20	397598	1.203945
chr20	400336	1.22343
chr20	400547	1.224525
chr20	402232	1.232077
chr20	403076	1.235797
chr20	404254	1.240482
chr20	404408	1.240941
chr20	409237	1.251589
chr20	409340	1.251796
chr20	410526	1.253998
chr20	410920	1.254599
chr20	417284	1.26429
chr20	417634	1.265998
chr20	420239	1.281134
chr20	421527	1.288874
chr20	421796	1.290592
chr20	422066	1.292317
chr20	422277	1.293651
chr20	423009	1.298233
chr20	423017	1.298272
chr20	423763	1.301884
chr20	424272	1.304323
chr20	424303	1.304425
chr20	425414	1.306564
chr20	425915	1.306945
chr20	426090	1.307077
chr20	426232	1.307184
chr20	426415	1.307321
chr20	426464	1.307358
chr20	427609	1.308213
chr20	428007	1.30851
chr20	429158	1.30937
chr20	430598	1.310491
chr20	431129	1.310904
chr20	431198	1.310958
chr20	433169	1.312491
chr20	433489	1.31273
chr20	434561	1.313535
chr20	434843	1.313747
chr20	436312	1.314852
chr20	437623	1.315839
chr20	437690	1.315889
chr20	438423	1.316441
chr20	439454	1.317219
chr20	440867	1.318286
chr20	441387	1.31868
chr20	441704	1.318919
chr20	443554	1.320291
chr20	444208	1.320485
chr20	444453	1.320556
chr20	444790	1.320638
chr20	444962	1.320676
chr20	445221	1.320729
chr20	445413	1.320767
chr20	445705	1.320825
chr20	445789	1.320842
chr20	450858	1.321719
chr20	451088	1.32176
chr20	454614	1.322432
chr20	459799	1.323452
chr20	463154	1.346787
chr20	463252	1.347469
chr20	466208	1.367345
chr20	470060	1.369793
chr20	472113	1.371257
chr20	472817	1.371863
chr20	473275	1.372287
chr20	475605	1.374454
chr20	475808	1.374636
chr20	475829	1.374652
chr20	476073	1.37483
chr20	478759	1.376434
chr20	479076	1.376604
chr20	479176	1.376654
chr20	481175	1.37757
chr20	481364	1.377657
chr20	483351	1.37857
chr20	484233	1.378889
chr20	486714	1.379784
chr20	487357	1.379911
chr20	492083	1.380369
chr20	493258	1.38048
chr20	495641	1.380701
chr20	498675	1.380981
chr20	500207	1.381121
chr20	501470	1.381237
chr20	503394	1.381413
chr20	504536	1.381518
chr20	504677	1.381531
chr20	507421	1.381784
chr20	507789	1.381823
chr20	508365	1.381898
chr20	512186	1.382608
chr20	512530	1.382693
chr20	512561	1.382702
chr20	512599	1.382713
chr20	512863	1.382796
chr20	512954	1.382824
chr20	512965	1.382828
chr20	514010	1.383158
chr20	515095	1.383562
chr20	515100	1.383564
chr20	515698	1.383765
chr20	521976	1.385054
chr20	522293	1.385155
chr20	522475	1.385234
chr20	523010	1.385467
chr20	524848	1.386267
chr20	525133	1.386391
chr20	530712	1.388817
chr20	531253	1.389025
chr20	531423	1.389086
chr20	533815	1.389851
chr20	535283	1.390279
chr20	536517	1.390639
chr20	537213	1.390841
chr20	537243	1.39085
chr20	538108	1.3911
chr20	539053	1.391374
chr20	539827	1.391598
chr20	544279	1.392884
chr20	544849	1.39305
chr20	546026	1.393392
chr20	546851	1.393673
chr20	547323	1.393891
chr20	548971	1.39466
chr20	549814	1.395058
chr20	550168	1.395286
chr20	550322	1.395412
chr20	550430	1.395508
chr20	550530	1.395599
chr20	550577	1.395643
chr20	551334	1.396356
chr20	551415	1.396433
chr20	551459	1.396476
chr20	551688	1.396702
chr20	552281	1.397282
chr20	554853	1.402061
chr20	555501	1.41484
chr20	555785	1.420433
chr20	555892	1.421919
chr20	556141	1.424936
chr20	556215	1.425665
chr20	557034	1.427127
chr20	557176	1.427382
chr20	557559	1.428069
chr20	557591	1.428127
chr20	557603	1.428149
chr20	558185	1.429209
chr20	558374	1.429558
chr20	558479	1.42976
chr20	559006	1.430794
chr20	559189	1.431021
chr20	560618	1.43153
chr20	560691	1.431553
chr20	560945	1.431627
chr20	561738	1.431852
chr20	562056	1.432014
chr20	562657	1.432698
chr20	562972	1.433133
chr20	563100	1.433317
chr20	563371	1.433795
chr20	563719	1.434782
chr20	563773	1.435035
chr20	564956	1.450679
chr20	565261	1.454739
chr20	567105	1.479289
chr20	567328	1.484225
chr20	567543	1.488985
chr20	568720	1.515584
chr20	568954	1.520868
chr20	569263	1.527845
chr20	569274	1.528089
chr20	569956	1.542974
chr20	570144	1.546363
chr20	570171	1.5468
chr20	570174	1.546844
chr20	571277	1.561282
chr20	572589	1.578433
chr20	572625	1.578903
chr20	573284	1.587489
chr20	574147	1.59873
chr20	574321	1.600997
chr20	574708	1.606041
chr20	575450	1.607907
chr20	576139	1.609643
chr20	576700	1.611072
chr20	580481	1.620707
chr20	580545	1.621364
chr20	581272	1.632281
chr20	581670	1.638278
chr20	581801	1.640252
chr20	582389	1.649113
chr20	583466	1.65898
chr20	583729	1.660809
chr20	584249	1.664389
chr20	584433	1.665395
chr20	584664	1.666357
chr20	585341	1.668713
chr20	587008	1.678927
chr20	588052	1.685324
chr20	588730	1.689473
chr20	592228	1.710879
chr20	592392	1.711962
chr20	593097	1.718859
chr20	593638	1.724154
chr20	593664	1.724408
chr20	599013	1.777249
chr20	600604	1.795918
chr20	602943	1.825468
chr20	604219	1.841574
chr20	606311	1.867976
chr20	606518	1.870584
chr20	607445	1.882207
chr20	611050	1.900679
chr20	611125	1.901031
chr20	611176	1.901278
chr20	611394	1.902237
chr20	611826	1.904393
chr20	611881	1.904687
chr20	612157	1.90623
chr20	612432	1.907778
chr20	612664	1.909084
chr20	612674	1.909141
chr20	612844	1.910099
chr20	612976	1.910837
chr20	612997	1.910942
chr20	613017	1.911028
chr20	614136	1.914574
chr20	614781	1.91638
chr20	614935	1.916726
chr20	615045	1.91697
chr20	617094	1.920821
chr20	617551	1.92166
chr20	617634	1.921781
chr20	617783	1.921954
chr20	617892	1.92206
chr20	618050	1.922196
chr20	620203	1.923621
chr20	620320	1.923719
chr20	620391	1.923803
chr20	621978	1.926165
chr20	622234	1.926948
chr20	622380	1.927422
chr20	622562	1.928135
chr20	622976	1.929841
chr20	623791	1.933156
chr20	625245	1.938929
chr20	625293	1.939119
chr20	626070	1.942164
chr20	628723	1.951821
chr20	630017	1.956442
chr20	631285	1.960335
chr20	637164	1.97606
chr20	638748	1.980534
chr20	638967	1.98129
chr20	641181	1.990681
chr20	644623	2.005556
chr20	645437	2.00919
chr20	645520	2.009569
chr20	645645	2.010149
chr20	645858	2.011139
chr20	646663	2.014879
chr20	648246	2.022236
chr20	650326	2.03192
chr20	650473	2.032606
chr20	650781	2.034051
chr20	652315	2.041249
chr20	654410	2.051562
chr20	658277	2.070598
chr20	661249	2.085326
chr20	663033	2.095267
chr20	663275	2.096635
chr20	665209	2.107718
chr20	668345	2.135889
chr20	671453	2.163807
chr20	677734	2.185264
chr20	678642	2.188016
chr20	678797	2.188428
chr20	678839	2.188529
chr20	680149	2.191396
chr20	680625	2.192447
chr20	684907	2.202238
chr20	685089	2.204359
chr20	687335	2.237308
chr20	687717	2.242933
chr20	687915	2.246787
chr20	688002	2.248631
chr20	688019	2.248992
chr20	688657	2.262519
chr20	689298	2.276098
chr20	689937	2.276936
chr20	690105	2.277147
chr20	690931	2.278178
chr20	690947	2.278199
chr20	691419	2.278851
chr20	691923	2.27955
chr20	692780	2.280651
chr20	692898	2.2808
chr20	692996	2.280924
chr20	693065	2.28101
chr20	693104	2.281058
chr20	694318	2.282547
chr20	694342	2.282576
chr20	694678	2.282988
chr20	695259	2.283699
chr20	695798	2.284368
chr20	695931	2.284542
chr20	696118	2.284787
chr20	697934	2.287165
chr20	698123	2.287416
chr20	698627	2.288091
chr20	699521	2.289284
chr20	700520	2.290614
chr20	701662	2.292145
chr20	702972	2.293921
chr20	707128	2.379811
chr20	710948	2.459868
chr20	711177	2.464667
chr20	711631	2.47418
chr20	713417	2.511606
chr20	714250	2.529038
chr20	714375	2.53165
chr20	714416	2.532506
chr20	715026	2.545248
chr20	718343	2.614513
chr20	720367	2.63174
chr20	720987	2.633329
chr20	721926	2.635713
chr20	722277	2.636614
chr20	723709	2.640319
chr20	723808	2.640568
chr20	724055	2.641168
chr20	726115	2.645936
chr20	726149	2.646116
chr20	727236	2.655051
chr20	729045	2.67819
chr20	729328	2.680327
chr20	732533	2.683248
chr20	732786	2.683483
chr20	733142	2.683823
chr20	733818	2.684487
chr20	733903	2.684577
chr20	733927	2.684605
chr20	733969	2.684652
chr20	734531	2.68533
chr20	735589	2.686677
chr20	736784	2.688695
chr20	736878	2.688857
chr20	736925	2.688938
chr20	737005	2.689077
chr20	737174	2.689374
chr20	737276	2.689567
chr20	738059	2.691124
chr20	738739	2.692502
chr20	739096	2.693269
chr20	739210	2.693517
chr20	739960	2.695162
chr20	740038	2.695336
chr20	740272	2.69585
chr20	741284	2.698072
chr20	742336	2.700952
chr20	742416	2.701172
chr20	742511	2.701401
chr20	742634	2.701668
chr20	743934	2.704529
chr20	744556	2.70596
chr20	744816	2.706578
chr20	745642	2.708543
chr20	746687	2.711224
chr20	747664	2.713729
chr20	749346	2.718219
chr20	749645	2.718502
chr20	750567	2.719374
chr20	750830	2.719623
chr20	751100	2.719879
chr20	751283	2.720052
chr20	752120	2.720846
chr20	753194	2.721864
chr20	753319	2.722069
chr20	753350	2.722158
chr20	754002	2.724796
chr20	754894	2.725774
chr20	755214	2.726124
chr20	755581	2.726526
chr20	755749	2.72671
chr20	756388	2.727407
chr20	756408	2.727429
chr20	756538	2.727579
chr20	757215	2.728391
chr20	758562	2.730006
chr20	758664	2.730145
chr20	758808	2.731527
chr20	758874	2.732172
chr20	760189	2.745035
chr20	760275	2.748529
chr20	761203	2.793229
chr20	761608	2.812737
chr20	761987	2.830993
chr20	762072	2.835086
chr20	762187	2.840106
chr20	762287	2.842194
chr20	762374	2.842487
chr20	762576	2.843131
chr20	762628	2.843291
chr20	763126	2.844754
chr20	763183	2.844918
chr20	763388	2.845488
chr20	763406	2.845532
chr20	763664	2.846078
chr20	763738	2.84623
chr20	763771	2.846297
chr20	763806	2.846367
chr20	764203	2.847144
chr20	764800	2.848284
chr20	764903	2.848446
chr20	765254	2.848928
chr20	765319	2.849016
chr20	765454	2.849194
chr20	766241	2.850217
chr20	766308	2.850305
chr20	767191	2.851461
chr20	767349	2.851668
chr20	767966	2.852483
chr20	768330	2.852978
chr20	769560	2.854989
chr20	770094	2.855876
chr20	771488	2.858224
chr20	771724	2.858688
chr20	771989	2.859389
chr20	772232	2.860753
chr20	772319	2.861338
chr20	772666	2.863899
chr20	772719	2.864463
chr20	772843	2.866113
chr20	772872	2.8665
chr20	773095	2.869484
chr20	773273	2.871866
chr20	773723	2.877887
chr20	773737	2.878074
chr20	773867	2.879808
chr20	774041	2.881714
chr20	774383	2.885459
chr20	774528	2.886773
chr20	774610	2.887406
chr20	775431	2.890943
chr20	775876	2.891495
chr20	775888	2.891509
chr20	776339	2.892056
chr20	776855	2.892667
chr20	778339	2.894418
chr20	778672	2.894689
chr20	780220	2.895741
chr20	782552	2.896839
chr20	783325	2.897136
chr20	785951	2.898065
chr20	786947	2.898418
chr20	787077	2.898572
chr20	791233	2.90951
chr20	791971	2.911462
chr20	793346	2.924953
chr20	794733	2.944333
chr20	795199	2.950849
chr20	801002	3.032115
chr20	801097	3.03321
chr20	801205	3.034446
chr20	801403	3.03535
chr20	801427	3.03564
chr20	802063	3.07678
chr20	802155	3.082732
chr20	802739	3.120508
chr20	803221	3.151686
chr20	803523	3.156635
chr20	803703	3.159584
chr20	804255	3.162704
chr20	804315	3.162801
chr20	804444	3.162874
chr20	804465	3.162883
chr20	805274	3.163171
chr20	805356	3.1632
chr20	806416	3.163592
chr20	806698	3.163701
chr20	808022	3.164275
chr20	808486	3.164531
chr20	808747	3.164658
chr20	809392	3.165404
chr20	809476	3.165502
chr20	809653	3.165711
chr20	810079	3.166207
chr20	810565	3.166771
chr20	810659	3.16688
chr20	811102	3.16739
chr20	811314	3.167602
chr20	812140	3.168234
chr20	813792	3.169477
chr20	813863	3.169531
chr20	815073	3.170444
chr20	816179	3.175848
chr20	818112	3.185452
chr20	821480	3.191614
chr20	823109	3.194354
chr20	823618	3.195166
chr20	825828	3.198652
chr20	826235	3.199307
chr20	826992	3.200542
chr20	827221	3.200922
chr20	827740	3.201807
chr20	828946	3.203878
chr20	829179	3.204371
chr20	829194	3.204403
chr20	829287	3.204613
chr20	830064	3.206438
chr20	831332	3.209403
chr20	831366	3.209483
chr20	833108	3.213562
chr20	833508	3.214516
chr20	833725	3.215033
chr20	833738	3.215064
chr20	834058	3.215813
chr20	834279	3.216256
chr20	837432	3.221054
chr20	838387	3.222423
chr20	839019	3.223337
chr20	839560	3.224254
chr20	840319	3.225624
chr20	842861	3.242471
chr20	843779	3.252317
chr20	845870	3.275144
chr20	846023	3.276089
chr20	849509	3.28857
chr20	849655	3.289066
chr20	850450	3.291698
chr20	851239	3.294347
chr20	852120	3.297309
chr20	853043	3.302231
chr20	853464	3.304477
chr20	853509	3.304717
chr20	853608	3.306733
chr20	853681	3.308221
chr20	853837	3.311399
chr20	855593	3.347207
chr20	855703	3.349451
chr20	855842	3.350626
chr20	855883	3.350968
chr20	856057	3.352164
chr20	856168	3.352879
chr20	856433	3.353638
chr20	857157	3.354876
chr20	857231	3.35498
chr20	857358	3.355159
chr20	857617	3.355523
chr20	857647	3.35555
chr20	858395	3.356245
chr20	858427	3.356275
chr20	858670	3.356497
chr20	858872	3.356679
chr20	858925	3.356727
chr20	858945	3.356744
chr20	859694	3.357326
chr20	859762	3.357378
chr20	860140	3.357669
chr20	860453	3.357909
chr20	861686	3.358845
chr20	862295	3.359405
chr20	863016	3.363545
chr20	863090	3.363756
chr20	863200	3.363827
chr20	863246	3.363859
chr20	863302	3.363899
chr20	863364	3.363946
chr20	864029	3.364481
chr20	864049	3.364498
chr20	864080	3.364526
chr20	864158	3.364596
chr20	866340	3.366756
chr20	866540	3.367077
chr20	866636	3.367234
chr20	866712	3.367359
chr20	866777	3.367465
chr20	867974	3.369391
chr20	868254	3.37069
chr20	868526	3.371959
chr20	868606	3.372333
chr20	868610	3.372352
chr20	868745	3.372982
chr20	868792	3.373201
chr20	869350	3.375804
chr20	869777	3.377794
chr20	869876	3.37823
chr20	869940	3.378415
chr20	870975	3.379295
chr20	871126	3.379412
chr20	871148	3.379427
chr20	872204	3.380089
chr20	872792	3.380456
chr20	872859	3.3805
chr20	873491	3.380927
chr20	873608	3.381163
chr20	874038	3.383956
chr20	874111	3.38436
chr20	874164	3.384513
chr20	874696	3.384974
chr20	876194	3.38627
chr20	876489	3.386525
chr20	876628	3.386645
chr20	876734	3.386737
chr20	877682	3.387555
chr20	878198	3.388001
chr20	878504	3.388265
chr20	878824	3.388566
chr20	878963	3.388742
chr20	880159	3.390512
chr20	880996	3.391802
chr20	882180	3.393626
chr20	882865	3.394698
chr20	883063	3.39501
chr20	883869	3.396291
chr20	883997	3.396577
chr20	884017	3.396642
chr20	884354	3.398035
chr20	884411	3.398282
chr20	884464	3.398667
chr20	884723	3.400553
chr20	884894	3.401816
chr20	885587	3.406936
chr20	885707	3.407758
chr20	885722	3.407825
chr20	886099	3.408664
chr20	886300	3.409065
chr20	889913	3.415927
chr20	890514	3.416811
chr20	890593	3.416933
chr20	891187	3.41786
chr20	891480	3.418416
chr20	891532	3.418519
chr20	891823	3.419115
chr20	891866	3.419203
chr20	891959	3.419398
chr20	892108	3.419711
chr20	892634	3.420814
chr20	892957	3.421477
chr20	893106	3.421783
chr20	894516	3.424093
chr20	894725	3.424435
chr20	895270	3.425321
chr20	895600	3.425858
chr20	895935	3.426408
chr20	896059	3.426617
chr20	896562	3.427485
chr20	899210	3.442735
chr20	900321	3.454888
chr20	901060	3.456307
chr20	901955	3.458023
chr20	902160	3.458416
chr20	902195	3.458483
chr20	902357	3.458794
chr20	902391	3.45886
chr20	902513	3.459095
chr20	902739	3.459533
chr20	902871	3.459789
chr20	903001	3.460074
chr20	903427	3.461164
chr20	903489	3.46129
chr20	904198	3.462335
chr20	905359	3.464023
chr20	905407	3.464128
chr20	905736	3.46507
chr20	905903	3.465571
chr20	906210	3.466529
chr20	906213	3.466538
chr20	906268	3.46671
chr20	906397	3.467113
chr20	906812	3.468414
chr20	906878	3.468622
chr20	907032	3.469113
chr20	907157	3.47007
chr20	907880	3.487585
chr20	908674	3.540475
chr20	908706	3.542607
chr20	909079	3.567453
chr20	909226	3.577245
chr20	909635	3.604489
chr20	909706	3.609219
chr20	910419	3.656713
chr20	910867	3.686555
chr20	911795	3.748371
chr20	912305	3.782343
chr20	913338	3.851153
chr20	913482	3.860745
chr20	914079	3.900512
chr20	914238	3.911104
chr20	914308	3.915767
chr20	914324	3.916832
chr20	914395	3.921562
chr20	914526	3.930288
chr20	914682	3.940679
chr20	914814	3.949472
chr20	914849	3.951745
chr20	914888	3.954277
chr20	915369	3.977466
chr20	915656	3.978404
chr20	916971	3.982693
chr20	917575	3.984709
chr20	917628	3.984891
chr20	917906	3.985872
chr20	918736	3.994354
chr20	919630	4.009769
chr20	919773	4.012358
chr20	920113	4.01888
chr20	920188	4.021256
chr20	920292	4.024579
chr20	921033	4.048316
chr20	921239	4.054915
chr20	921359	4.058759
chr20	921417	4.060617
chr20	923982	4.142781
chr20	924025	4.143542
chr20	924511	4.152005
chr20	924805	4.155019
chr20	925142	4.158341
chr20	925592	4.162776
chr20	926104	4.167824
chr20	926402	4.170762
chr20	926783	4.174765
chr20	927012	4.177278
chr20	928283	4.191356
chr20	928807	4.197207
chr20	929128	4.200838
chr20	929220	4.20188
chr20	929591	4.206084
chr20	929623	4.206368
chr20	929701	4.206488
chr20	930100	4.206909
chr20	930249	4.207064
chr20	930762	4.207599
chr20	931983	4.208881
chr20	932022	4.208922
chr20	932056	4.208958
chr20	932224	4.209136
chr20	932392	4.209315
chr20	933764	4.210781
chr20	933777	4.210793
chr20	934270	4.211171
chr20	934616	4.211428
chr20	935220	4.211879
chr20	935750	4.212275
chr20	936324	4.212706
chr20	937152	4.213329
chr20	937941	4.213922
