chr	pos	cM
chr13	18939855	0.551414
chr13	18940074	0.551427
chr13	18941296	0.551482
chr13	18941487	0.551491
chr13	18941752	0.551503
chr13	18941767	0.551504
chr13	18941809	0.551506
chr13	18942494	0.551539
chr13	18942728	0.551551
chr13	18943280	0.551582
chr13	18943472	0.551634
chr13	18943876	0.551965
chr13	18944234	0.552022
chr13	18945975	0.552584
chr13	18946782	0.553336
chr13	18946930	0.553486
chr13	18947835	0.554215
chr13	18948507	0.554733
chr13	18949594	0.555528
chr13	18949759	0.556009
chr13	18949809	0.55616
chr13	18950286	0.557599
chr13	18950423	0.557863
chr13	18950491	0.557882
chr13	18952807	0.558557
chr13	18953052	0.558676
chr13	18953066	0.558697
chr13	18953097	0.558789
chr13	18953533	0.560788
chr13	18953751	0.562501
chr13	18955418	0.575569
chr13	18955504	0.576187
chr13	18956373	0.577904
chr13	18956855	0.578095
chr13	18957344	0.57828
chr13	18958387	0.578668
chr13	18959636	0.579136
chr13	18960125	0.579327
chr13	18960255	0.579377
chr13	18960563	0.579502
chr13	18960655	0.57954
chr13	18961239	0.579785
chr13	18962492	0.580346
chr13	18964312	0.581794
chr13	18964746	0.582287
chr13	18965315	0.582773
chr13	18967548	0.58432
chr13	18967770	0.584433
chr13	18968177	0.584612
chr13	18968409	0.584711
chr13	18968982	0.584955
chr13	18969775	0.585288
chr13	18971851	0.586145
chr13	18973364	0.586415
chr13	18974244	0.58657
chr13	18974686	0.586658
chr13	18974729	0.58667
chr13	18974755	0.586679
chr13	18974813	0.586704
chr13	18975002	0.586817
chr13	18975387	0.587045
chr13	18975829	0.587304
chr13	18976635	0.587775
chr13	18976690	0.587807
chr13	18976784	0.587862
chr13	18977773	0.588438
chr13	18978333	0.588798
chr13	18978905	0.589712
chr13	18978975	0.589824
chr13	18979036	0.589864
chr13	18979155	0.58994
chr13	18979479	0.590145
chr13	18979931	0.590821
chr13	18980110	0.590831
chr13	18981351	0.590874
chr13	18981418	0.590876
chr13	18981454	0.590877
chr13	18981920	0.590894
chr13	18981966	0.590899
chr13	18982072	0.59093
chr13	18982870	0.591335
chr13	18983152	0.591347
chr13	18984965	0.591426
chr13	18986062	0.591474
chr13	18986616	0.591501
chr13	18987033	0.591524
chr13	18990549	0.591859
chr13	18990575	0.591861
chr13	18995288	0.592389
chr13	18996231	0.592486
chr13	18996442	0.592507
chr13	18997489	0.592607
chr13	18997704	0.592687
chr13	18999006	0.593341
chr13	18999537	0.593602
chr13	19000565	0.594029
chr13	19002240	0.59404
chr13	19003061	0.594045
chr13	19005154	0.59463
chr13	19006832	0.594647
chr13	19006908	0.594649
chr13	19007635	0.594695
chr13	19007702	0.594706
chr13	19008756	0.594988
chr13	19009523	0.595114
chr13	19009655	0.595124
chr13	19010245	0.595156
chr13	19010337	0.595169
chr13	19010676	0.595363
chr13	19011727	0.595966
chr13	19011814	0.595974
chr13	19012028	0.595992
chr13	19012054	0.596004
chr13	19012379	0.59661
chr13	19012429	0.597362
chr13	19012614	0.597373
chr13	19012760	0.597383
chr13	19013278	0.597418
chr13	19013326	0.597421
chr13	19013480	0.597432
chr13	19013600	0.59744
chr13	19013745	0.59745
chr13	19014519	0.597502
chr13	19015425	0.597574
chr13	19016196	0.597636
chr13	19016278	0.597657
chr13	19016641	0.598278
chr13	19016844	0.598826
chr13	19017157	0.599688
chr13	19017246	0.599904
chr13	19017804	0.601032
chr13	19017841	0.601105
chr13	19018194	0.601796
chr13	19018247	0.601899
chr13	19018386	0.60216
chr13	19018691	0.602686
chr13	19019256	0.602746
chr13	19019884	0.60317
chr13	19020520	0.603185
chr13	19020854	0.603193
chr13	19021021	0.603197
chr13	19021251	0.603317
chr13	19021274	0.603348
chr13	19021537	0.60392
chr13	19022075	0.603935
chr13	19022105	0.603935
chr13	19022192	0.603938
chr13	19022246	0.603939
chr13	19022415	0.60442
chr13	19022627	0.604424
chr13	19022836	0.604978
chr13	19022852	0.605015
chr13	19023139	0.60502
chr13	19023169	0.605021
chr13	19023337	0.605023
chr13	19023661	0.605028
chr13	19023733	0.605029
chr13	19023839	0.605031
chr13	19023890	0.605032
chr13	19023990	0.605033
chr13	19024904	0.605047
chr13	19025081	0.605052
chr13	19025256	0.605069
chr13	19028399	0.606217
chr13	19029137	0.606578
chr13	19029914	0.606957
chr13	19030345	0.60719
chr13	19031425	0.608359
chr13	19031657	0.608526
chr13	19031997	0.608738
chr13	19032842	0.609186
chr13	19033928	0.609255
chr13	19034124	0.609267
chr13	19034529	0.609305
chr13	19034631	0.609314
chr13	19036244	0.609941
chr13	19036868	0.609988
chr13	19037063	0.610014
chr13	19037514	0.610105
chr13	19038122	0.610248
chr13	19038211	0.610271
chr13	19039718	0.610657
chr13	19040143	0.610767
chr13	19040531	0.610866
chr13	19040773	0.61093
chr13	19040830	0.610945
chr13	19040942	0.610979
chr13	19041542	0.611198
chr13	19042040	0.611503
chr13	19042081	0.61153
chr13	19042746	0.612401
chr13	19043193	0.613016
chr13	19043629	0.613619
chr13	19043939	0.614049
chr13	19044164	0.61436
chr13	19044644	0.615364
chr13	19045249	0.616077
chr13	19045723	0.616562
chr13	19046485	0.617164
chr13	19046846	0.617401
chr13	19046933	0.617458
chr13	19047528	0.617821
chr13	19048003	0.61811
chr13	19048269	0.61827
chr13	19048486	0.61841
chr13	19049363	0.619109
chr13	19049525	0.619238
chr13	19049573	0.619278
chr13	19051129	0.620627
chr13	19051200	0.620688
chr13	19051230	0.620713
chr13	19051493	0.620927
chr13	19051553	0.620975
chr13	19052394	0.621651
chr13	19052535	0.621769
chr13	19052678	0.621888
chr13	19052788	0.621982
chr13	19052919	0.622095
chr13	19052952	0.622123
chr13	19053349	0.622468
chr13	19053638	0.622724
chr13	19054000	0.624941
chr13	19054286	0.625523
chr13	19054867	0.626722
chr13	19055606	0.628276
chr13	19056016	0.628761
chr13	19057004	0.629457
chr13	19057017	0.629465
chr13	19057038	0.629479
chr13	19057140	0.62954
chr13	19057328	0.629647
chr13	19057451	0.629714
chr13	19057488	0.629733
chr13	19057661	0.629822
chr13	19058753	0.630384
chr13	19058967	0.630494
chr13	19059075	0.630555
chr13	19059426	0.63077
chr13	19059767	0.631007
chr13	19059780	0.631018
chr13	19059831	0.631077
chr13	19059937	0.632094
chr13	19060264	0.632459
chr13	19060465	0.632675
chr13	19060654	0.63287
chr13	19060677	0.632894
chr13	19060750	0.63297
chr13	19061199	0.633434
chr13	19062378	0.634651
chr13	19064325	0.636632
chr13	19064731	0.637216
chr13	19064938	0.63769
chr13	19064956	0.637731
chr13	19065153	0.63817
chr13	19065610	0.638888
chr13	19065674	0.638977
chr13	19066305	0.639848
chr13	19067089	0.640892
chr13	19068754	0.643063
chr13	19070232	0.644925
chr13	19070333	0.645053
chr13	19070532	0.645305
chr13	19070631	0.645431
chr13	19070787	0.645627
chr13	19071073	0.646012
chr13	19071316	0.64634
chr13	19071375	0.646666
chr13	19071497	0.647468
chr13	19071689	0.648783
chr13	19071862	0.650002
chr13	19072000	0.650958
chr13	19072143	0.651956
chr13	19073374	0.728407
chr13	19073714	0.733472
chr13	19074218	0.733865
chr13	19074375	0.733989
chr13	19075120	0.734587
chr13	19076390	0.735623
chr13	19076555	0.736866
chr13	19076676	0.737233
chr13	19076993	0.737331
chr13	19077096	0.737359
chr13	19078601	0.737698
chr13	19079217	0.737835
chr13	19079391	0.737874
chr13	19081193	0.738286
chr13	19081267	0.738301
chr13	19083292	0.738697
chr13	19084562	0.739276
chr13	19084793	0.739367
chr13	19084941	0.73942
chr13	19085835	0.73974
chr13	19085978	0.739883
chr13	19086131	0.740137
chr13	19086501	0.741146
chr13	19086525	0.741207
chr13	19086562	0.741291
chr13	19086738	0.741663
chr13	19087353	0.742932
chr13	19088014	0.744295
chr13	19088417	0.745156
chr13	19089183	0.746949
chr13	19089724	0.748253
chr13	19092341	0.754613
chr13	19093919	0.758437
chr13	19094207	0.759133
chr13	19094731	0.760393
chr13	19095012	0.761045
chr13	19095585	0.761774
chr13	19096002	0.762302
chr13	19096023	0.762326
chr13	19096156	0.762456
chr13	19096186	0.76248
chr13	19096199	0.762489
chr13	19098762	0.763645
chr13	19099262	0.763871
chr13	19099310	0.763928
chr13	19099841	0.765032
chr13	19100173	0.765931
chr13	19100461	0.766182
chr13	19100648	0.766252
chr13	19101086	0.76628
chr13	19101184	0.766295
chr13	19101396	0.76652
chr13	19101872	0.766774
chr13	19102041	0.766777
chr13	19102330	0.766778
chr13	19103167	0.766782
chr13	19103281	0.766782
chr13	19103618	0.766784
chr13	19103668	0.766784
chr13	19109832	0.76681
chr13	19109913	0.76681
chr13	19110251	0.766812
chr13	19111383	0.766817
chr13	19111673	0.766818
chr13	19111698	0.766818
chr13	19113562	0.766826
chr13	19113674	0.766827
chr13	19113859	0.766829
chr13	19114749	0.766846
chr13	19114902	0.767782
chr13	19115936	0.767889
chr13	19116162	0.767909
chr13	19116696	0.76844
chr13	19117247	0.769243
chr13	19121256	0.779231
chr13	19121269	0.77924
chr13	19122154	0.779713
chr13	19122175	0.779726
chr13	19122435	0.779894
chr13	19122773	0.779942
chr13	19125156	0.780178
chr13	19125919	0.780254
chr13	19126112	0.780279
chr13	19126643	0.780694
chr13	19126782	0.780725
chr13	19126885	0.78074
chr13	19127363	0.78079
chr13	19127878	0.780845
chr13	19128439	0.780905
chr13	19128546	0.780916
chr13	19128775	0.780941
chr13	19128784	0.780942
chr13	19129417	0.781012
chr13	19129517	0.781023
chr13	19129686	0.781042
chr13	19131103	0.781213
chr13	19131134	0.781218
chr13	19132834	0.781592
chr13	19133714	0.781788
chr13	19134258	0.782207
chr13	19134276	0.782212
chr13	19139959	0.783737
chr13	19139971	0.783748
chr13	19140111	0.78398
chr13	19140216	0.784149
chr13	19140436	0.784244
chr13	19140577	0.784306
chr13	19141405	0.784575
chr13	19141746	0.784688
chr13	19142447	0.784933
chr13	19145282	0.785991
chr13	19145475	0.786063
chr13	19147640	0.786526
chr13	19148308	0.786676
chr13	19148661	0.786766
chr13	19149371	0.787331
chr13	19150079	0.788027
chr13	19150489	0.78843
chr13	19154165	0.792212
chr13	19154928	0.792999
chr13	19155620	0.793818
chr13	19155700	0.793927
chr13	19155953	0.794273
chr13	19156367	0.794833
chr13	19156412	0.794902
chr13	19157784	0.797308
chr13	19157792	0.797322
chr13	19157877	0.797478
chr13	19157909	0.797538
chr13	19158201	0.798091
chr13	19159252	0.800354
chr13	19159709	0.802943
chr13	19160312	0.806371
chr13	19160520	0.807554
chr13	19160582	0.80791
chr13	19160695	0.808574
chr13	19160737	0.808827
chr13	19160913	0.809949
chr13	19161545	0.812812
chr13	19161751	0.813541
chr13	19162068	0.814527
chr13	19163240	0.815029
chr13	19164037	0.815371
chr13	19164306	0.815487
chr13	19164856	0.815725
chr13	19164921	0.815761
chr13	19165025	0.815928
chr13	19165529	0.816736
chr13	19167338	0.817513
chr13	19167755	0.81769
chr13	19168181	0.817875
chr13	19168687	0.81806
chr13	19169720	0.818128
chr13	19169856	0.818137
chr13	19169928	0.818154
chr13	19169930	0.818155
chr13	19169977	0.818173
chr13	19169993	0.818182
chr13	19170007	0.81819
chr13	19170708	0.818577
chr13	19170744	0.818647
chr13	19170797	0.818797
chr13	19170956	0.81925
chr13	19171001	0.819257
chr13	19171111	0.819283
chr13	19171763	0.81954
chr13	19171887	0.819589
chr13	19172052	0.819658
chr13	19172191	0.819715
chr13	19172375	0.819791
chr13	19172470	0.81983
chr13	19172660	0.819908
chr13	19173029	0.820057
chr13	19173235	0.82014
chr13	19173312	0.82017
chr13	19173436	0.82022
chr13	19173538	0.820261
chr13	19173610	0.820288
chr13	19173750	0.820341
chr13	19173851	0.82038
chr13	19174569	0.820651
chr13	19174623	0.820655
chr13	19176824	0.820812
chr13	19177792	0.820881
chr13	19177833	0.820883
chr13	19178151	0.820906
chr13	19178435	0.820927
chr13	19178593	0.820938
chr13	19178700	0.820946
chr13	19179091	0.820974
chr13	19179170	0.82098
chr13	19179298	0.820989
chr13	19179590	0.82129
chr13	19180335	0.824538
chr13	19181472	0.833049
chr13	19181586	0.833476
chr13	19181886	0.833958
chr13	19181898	0.833977
chr13	19181911	0.833995
chr13	19181923	0.834011
chr13	19181935	0.834025
chr13	19182051	0.83414
chr13	19182099	0.834171
chr13	19183389	0.834706
chr13	19183815	0.834863
chr13	19183894	0.834888
chr13	19184375	0.835029
chr13	19184659	0.835111
chr13	19184771	0.835144
chr13	19185507	0.835358
chr13	19186979	0.835805
chr13	19187063	0.835831
chr13	19187356	0.835941
chr13	19193170	0.839114
chr13	19193378	0.839227
chr13	19194994	0.840079
chr13	19196081	0.840644
chr13	19197188	0.84113
chr13	19197395	0.841203
chr13	19199239	0.841541
chr13	19199374	0.841566
chr13	19199495	0.841587
chr13	19200708	0.8418
chr13	19200865	0.841827
chr13	19202175	0.842058
chr13	19202747	0.84218
chr13	19205642	0.843063
chr13	19206555	0.843342
chr13	19207605	0.843662
chr13	19207785	0.843717
chr13	19210773	0.844626
chr13	19211268	0.844738
chr13	19211294	0.844743
chr13	19212180	0.84486
chr13	19219789	0.845454
chr13	19220416	0.845515
chr13	19222342	0.84575
chr13	19222590	0.845781
chr13	19222769	0.845803
chr13	19223330	0.845876
chr13	19224392	0.846015
chr13	19234146	0.846791
chr13	19235249	0.846884
chr13	19235263	0.846891
chr13	19235492	0.847103
chr13	19235495	0.847108
chr13	19240107	0.857827
chr13	19240772	0.857829
chr13	19243979	0.857837
chr13	19244296	0.857838
chr13	19245991	0.857842
chr13	19249319	0.857851
chr13	19250874	0.857855
chr13	19251214	0.857856
chr13	19257193	0.857871
chr13	19258608	0.857875
chr13	19259596	0.857877
chr13	19260479	0.857879
chr13	19261573	0.857882
chr13	19263792	0.858597
chr13	19265464	0.858627
chr13	19265534	0.858628
chr13	19267112	0.858633
chr13	19268392	0.858636
chr13	19268712	0.858637
chr13	19268780	0.858637
chr13	19268871	0.858638
chr13	19268995	0.858638
chr13	19269290	0.858639
chr13	19269365	0.858639
chr13	19269694	0.85864
chr13	19270481	0.858642
chr13	19270571	0.858643
chr13	19270887	0.858644
chr13	19270997	0.858644
chr13	19271006	0.858644
chr13	19271191	0.858646
chr13	19271877	0.858653
chr13	19272314	0.858658
chr13	19272562	0.858662
chr13	19279187	0.858845
chr13	19279234	0.858885
chr13	19279435	0.859889
chr13	19279665	0.859897
chr13	19280308	0.859916
chr13	19280358	0.859917
chr13	19280400	0.859919
chr13	19281765	0.859959
chr13	19282828	0.85999
chr13	19283235	0.860002
chr13	19283770	0.860274
chr13	19284012	0.860397
chr13	19284241	0.860514
chr13	19284270	0.860517
chr13	19284432	0.860522
chr13	19285229	0.860551
chr13	19285296	0.860556
chr13	19285530	0.860581
chr13	19287763	0.860942
chr13	19289521	0.860974
chr13	19290058	0.860978
chr13	19291162	0.860996
chr13	19294443	0.861433
chr13	19294525	0.861439
chr13	19295374	0.861456
chr13	19296404	0.861464
chr13	19296728	0.861466
chr13	19297730	0.861473
chr13	19297903	0.861712
chr13	19298264	0.862211
chr13	19298461	0.862212
chr13	19298515	0.862213
chr13	19298664	0.862214
chr13	19299319	0.862217
chr13	19299402	0.862218
chr13	19299475	0.862218
chr13	19300191	0.862222
chr13	19300505	0.862224
chr13	19300946	0.862227
chr13	19300981	0.862227
chr13	19301029	0.862227
chr13	19301342	0.862229
chr13	19301640	0.862232
chr13	19301824	0.862257
chr13	19302660	0.862645
chr13	19303210	0.862702
chr13	19303753	0.862705
chr13	19304185	0.862706
chr13	19304377	0.862707
chr13	19304750	0.862708
chr13	19304819	0.862709
chr13	19305283	0.86271
chr13	19305597	0.862712
chr13	19306182	0.862714
chr13	19306765	0.862716
chr13	19306836	0.862716
chr13	19306957	0.862717
chr13	19306995	0.862717
chr13	19307123	0.862717
chr13	19308357	0.862722
chr13	19309022	0.862724
chr13	19309532	0.862726
chr13	19311450	0.862756
chr13	19311673	0.865102
chr13	19311792	0.865105
chr13	19311811	0.865106
chr13	19312305	0.865124
chr13	19313635	0.865554
chr13	19314021	0.865567
chr13	19314326	0.865569
chr13	19314601	0.865571
chr13	19315380	0.865577
chr13	19315857	0.86558
chr13	19316758	0.865586
chr13	19319249	0.865602
chr13	19319513	0.865604
chr13	19319901	0.866801
chr13	19320023	0.867056
chr13	19320065	0.867065
chr13	19320414	0.867069
chr13	19320446	0.86707
chr13	19320893	0.867073
chr13	19320910	0.867074
chr13	19320998	0.867075
chr13	19321165	0.867077
chr13	19321200	0.867079
chr13	19321244	0.86708
chr13	19321484	0.867095
chr13	19323267	0.867269
chr13	19326137	0.867461
chr13	19326659	0.867499
chr13	19326766	0.867518
chr13	19327315	0.867627
chr13	19327638	0.867739
chr13	19327910	0.867833
chr13	19328625	0.868009
chr13	19329019	0.868119
chr13	19329440	0.868185
chr13	19329807	0.868225
chr13	19329951	0.868239
chr13	19331250	0.868334
chr13	19331516	0.868345
chr13	19331933	0.868361
chr13	19332050	0.868365
chr13	19332282	0.868374
chr13	19332515	0.868395
chr13	19332590	0.86841
chr13	19333731	0.868762
chr13	19334054	0.868862
chr13	19334635	0.869041
chr13	19334727	0.86906
chr13	19334959	0.869087
chr13	19335117	0.869105
chr13	19335608	0.869137
chr13	19335625	0.869144
chr13	19336128	0.869616
chr13	19336471	0.869622
chr13	19337301	0.869637
chr13	19337497	0.869641
chr13	19337498	0.869641
chr13	19338738	0.869663
chr13	19338906	0.869666
chr13	19339130	0.86967
chr13	19339201	0.869671
chr13	19339906	0.869684
chr13	19339916	0.869684
chr13	19340847	0.869701
chr13	19341252	0.869708
chr13	19341964	0.869726
chr13	19342764	0.871773
chr13	19342949	0.871853
chr13	19343248	0.871942
chr13	19345980	0.872586
chr13	19346378	0.872679
chr13	19348988	0.873294
chr13	19349013	0.8733
chr13	19349417	0.873396
chr13	19349469	0.873409
chr13	19349981	0.873532
chr13	19350665	0.873702
chr13	19351661	0.87396
chr13	19351798	0.874179
chr13	19351844	0.874277
chr13	19352145	0.875172
chr13	19352405	0.875943
chr13	19352504	0.876236
chr13	19352827	0.877118
chr13	19353122	0.877333
chr13	19353323	0.877401
chr13	19354111	0.877605
chr13	19354470	0.877698
chr13	19355311	0.877915
chr13	19357546	0.878493
chr13	19358398	0.878714
chr13	19358791	0.878817
chr13	19359232	0.878933
chr13	19366574	0.880867
chr13	19366648	0.880887
chr13	19368356	0.881367
chr13	19369630	0.882408
chr13	19369752	0.882571
chr13	19369786	0.882617
chr13	19370087	0.883034
chr13	19371051	0.884367
chr13	19371488	0.88454
chr13	19373997	0.884876
chr13	19374280	0.884914
chr13	19375721	0.885109
chr13	19376406	0.885213
chr13	19376463	0.885223
chr13	19377021	0.885331
chr13	19377337	0.885855
chr13	19377844	0.886116
chr13	19377940	0.886165
chr13	19378819	0.88661
chr13	19379781	0.887411
chr13	19383708	0.890753
chr13	19384050	0.891033
chr13	19384185	0.891582
chr13	19387200	0.893046
chr13	19387525	0.893204
chr13	19387905	0.893369
chr13	19388164	0.893475
chr13	19389134	0.89386
chr13	19389783	0.894117
chr13	19390579	0.894432
chr13	19390660	0.894465
chr13	19390942	0.894577
chr13	19391991	0.895005
chr13	19392724	0.89568
chr13	19393558	0.89645
chr13	19394916	0.923023
chr13	19395323	0.924383
chr13	19395398	0.924465
chr13	19395882	0.924972
chr13	19396030	0.925127
chr13	19396051	0.925149
chr13	19396082	0.925181
chr13	19396278	0.925386
chr13	19396433	0.925548
chr13	19396820	0.925952
chr13	19397129	0.926275
chr13	19397763	0.926938
chr13	19398093	0.927285
chr13	19398837	0.928085
chr13	19399215	0.928267
chr13	19399268	0.928301
chr13	19399309	0.928338
chr13	19399540	0.928545
chr13	19399740	0.928745
chr13	19399929	0.928921
chr13	19400109	0.929088
chr13	19400356	0.929318
chr13	19400371	0.929329
chr13	19400533	0.929416
chr13	19401756	0.929628
chr13	19402282	0.929719
chr13	19402848	0.929817
chr13	19403897	0.93
chr13	19404631	0.930127
chr13	19405988	0.930361
chr13	19406158	0.930391
chr13	19407010	0.93054
chr13	19408022	0.930717
chr13	19408821	0.930857
chr13	19409287	0.930985
chr13	19411023	0.931814
chr13	19411465	0.93203
chr13	19412042	0.932323
chr13	19412332	0.932487
chr13	19413398	0.933162
chr13	19414162	0.933657
chr13	19415790	0.9348
chr13	19415801	0.934808
chr13	19417025	0.935584
chr13	19418790	0.936426
chr13	19421412	0.937255
chr13	19425508	0.938519
chr13	19425874	0.938676
chr13	19426490	0.939442
chr13	19426562	0.939532
chr13	19428889	0.942454
chr13	19430622	0.943083
chr13	19431471	0.943229
chr13	19434707	0.943763
chr13	19446472	0.94565
chr13	19448876	0.946028
chr13	19450509	0.946299
chr13	19454220	0.946918
chr13	19456764	0.947351
chr13	19459816	0.947939
chr13	19459937	0.947999
chr13	19462316	0.949257
chr13	19464755	0.949789
chr13	19465149	0.949876
chr13	19466564	0.950203
chr13	19467017	0.950297
chr13	19468809	0.950623
chr13	19472900	0.951266
chr13	19473573	0.951343
chr13	19474725	0.951435
chr13	19486314	0.952033
chr13	19486823	0.952057
chr13	19488162	0.952116
chr13	19489209	0.952157
chr13	19490901	0.952219
chr13	19492596	0.952275
chr13	19492710	0.952279
chr13	19495478	0.952362
chr13	19504813	0.952643
chr13	19504911	0.952646
chr13	19504979	0.952648
chr13	19505181	0.952656
chr13	19505757	0.952679
chr13	19507165	0.952739
chr13	19507967	0.952844
chr13	19508609	0.952902
chr13	19510433	0.953082
chr13	19511017	0.953206
chr13	19511073	0.953215
chr13	19511165	0.953225
chr13	19511517	0.953248
chr13	19511555	0.95325
chr13	19513133	0.953331
chr13	19516217	0.953485
chr13	19516432	0.953495
chr13	19517126	0.95353
chr13	19517482	0.953548
chr13	19520340	0.953691
chr13	19523137	0.953831
chr13	19524180	0.953884
chr13	19524413	0.953896
chr13	19526394	0.953995
chr13	19526647	0.954031
chr13	19526866	0.955106
chr13	19526984	0.955194
