chr	pos	cM
chr15	20390317	1.877478
chr15	20390986	1.878257
chr15	20392843	1.880417
chr15	20394206	1.882004
chr15	20395003	1.882934
chr15	20396496	1.884676
chr15	20396754	1.884991
chr15	20396773	1.885015
chr15	20396941	1.885229
chr15	20397521	1.885955
chr15	20398293	1.886899
chr15	20398304	1.886907
chr15	20401716	1.889428
chr15	20401728	1.889437
chr15	20407661	1.893815
chr15	20407799	1.893962
chr15	20408806	1.895364
chr15	20409030	1.895677
chr15	20409262	1.896003
chr15	20410567	1.897832
chr15	20410685	1.898002
chr15	20411418	1.899056
chr15	20417778	1.90912
chr15	20418203	1.910152
chr15	20418387	1.910632
chr15	20420026	1.915263
chr15	20420048	1.915452
chr15	20420899	1.923721
chr15	20421383	1.928424
chr15	20421580	1.930332
chr15	20424722	1.959396
chr15	20642842	3.898465
chr15	20642863	3.898645
chr15	20643930	3.907406
chr15	20644036	3.908276
chr15	20644520	3.912249
chr15	20644698	3.913708
chr15	20645098	3.916987
chr15	20645466	3.920003
chr15	20646848	3.931334
chr15	20647586	3.941643
chr15	20648238	3.95069
chr15	20648368	3.952493
chr15	20650061	3.976269
chr15	20650645	3.984328
chr15	20650696	3.984893
chr15	20650815	3.985939
chr15	20652999	4.005137
chr15	20653229	4.007159
chr15	20654341	4.016942
chr15	20654955	4.022211
chr15	20654975	4.022382
chr15	20655006	4.022646
chr15	20661045	4.073573
chr15	20662464	4.085533
chr15	20663708	4.096019
chr15	20664295	4.100967
chr15	20666507	4.119612
chr15	20667975	4.131987
chr15	20670463	4.15296
chr15	20674309	4.185385
chr15	20680673	4.239059
chr15	20681489	4.245941
chr15	20683862	4.265964
chr15	20688474	4.3049
chr15	20688511	4.305227
chr15	20729759	4.748455
chr15	20730230	4.757106
chr15	20730409	4.760394
chr15	20736292	4.868378
chr15	20736723	4.876257
chr15	20737112	4.883402
chr15	20738362	4.906855
chr15	20738753	4.914037
chr15	20738791	4.914735
chr15	20740225	4.941056
chr15	20741749	4.968737
chr15	20741872	4.970996
chr15	20743066	4.992962
chr15	20743076	4.993148
chr15	20744110	5.012398
chr15	20744160	5.013327
chr15	20751903	5.156476
chr15	20751918	5.156753
chr15	20752679	5.170813
chr15	20763431	5.374426
chr15	20778925	5.703429
chr15	20789236	5.927462
chr15	20791879	5.984828
chr15	20800514	6.172818
chr15	20803392	6.234931
chr15	20803544	6.238234
chr15	20805818	6.287655
chr15	20806746	6.307822
chr15	20807195	6.316599
chr15	20807489	6.321944
chr15	20807577	6.323482
chr15	20807826	6.32551
chr15	20809817	6.341656
chr15	20810642	6.34841
chr15	20813165	6.368879
chr15	20820359	6.427338
chr15	20823593	6.453362
chr15	20837246	6.606955
chr15	20839308	6.624251
chr15	20841611	6.644606
chr15	20842184	6.649696
chr15	20842196	6.649802
chr15	20842657	6.653876
chr15	20843939	6.665471
chr15	20847900	6.701256
chr15	20848098	6.703045
chr15	20850312	6.723065
chr15	20851105	6.730235
chr15	20852646	6.743885
chr15	20855063	6.764447
chr15	20855445	6.767522
chr15	20856884	6.779022
chr15	20866706	6.846239
chr15	20872644	6.851636
chr15	20874099	6.852982
chr15	20879330	6.857808
chr15	20883361	6.862071
chr15	20883375	6.862087
chr15	20884262	6.86398
chr15	20885152	6.866366
chr15	20885366	6.867131
chr15	20885667	6.868279
chr15	20886164	6.870158
chr15	20886842	6.872736
chr15	20887985	6.877186
chr15	20888115	6.878339
chr15	20888630	6.882925
chr15	20888920	6.886736
chr15	20888967	6.887373
chr15	20889003	6.887877
chr15	20889210	6.890853
chr15	20889306	6.892244
chr15	20889429	6.894024
chr15	20889473	6.894658
chr15	20889846	6.899994
chr15	20890363	6.907349
chr15	20890631	6.911162
chr15	20890798	6.913537
chr15	20890947	6.915652
chr15	20890969	6.915964
chr15	20891046	6.917054
chr15	20891351	6.921374
chr15	20891844	6.928208
chr15	20893702	6.950783
chr15	20893909	6.953289
chr15	20894515	6.960483
chr15	20894895	6.964272
chr15	20895400	6.969562
chr15	20895495	6.970528
chr15	20895878	6.973875
chr15	20896249	6.977022
chr15	20896415	6.978415
chr15	20896621	6.980142
chr15	20896772	6.981396
chr15	20896789	6.981537
chr15	20898249	6.993545
chr15	20898302	6.993984
chr15	20898610	6.996548
chr15	20898926	6.999187
chr15	20899190	7.001397
chr15	20899195	7.001438
chr15	20900085	7.008876
chr15	20900342	7.011026
chr15	20900519	7.012497
chr15	20900668	7.012919
chr15	20901247	7.014498
chr15	20901515	7.015151
chr15	20905833	7.017088
chr15	20908541	7.018282
chr15	20909450	7.018684
chr15	20909462	7.018689
chr15	20909727	7.019248
chr15	20911139	7.025467
chr15	20913228	7.034667
chr15	20913369	7.035291
chr15	20913425	7.035539
chr15	20913454	7.035667
chr15	20913722	7.036856
chr15	20915144	7.043215
chr15	20915595	7.045257
chr15	20917343	7.053564
chr15	20919414	7.064336
chr15	20919810	7.066405
chr15	20922009	7.078744
chr15	20925598	7.098837
chr15	20926417	7.103418
chr15	20926647	7.104706
chr15	20926840	7.105842
chr15	20926871	7.106151
chr15	20927282	7.110241
chr15	20927557	7.112986
chr15	20928326	7.120664
chr15	20928395	7.121352
chr15	20928419	7.12159
chr15	20928474	7.122135
chr15	20929069	7.128034
chr15	20932322	7.142997
chr15	20933161	7.146856
chr15	20933957	7.150518
chr15	20937641	7.167463
chr15	20942236	7.188674
chr15	20942918	7.191823
chr15	20944039	7.19722
chr15	20944445	7.19927
chr15	20945351	7.203873
chr15	20945564	7.204955
chr15	20945821	7.20626
chr15	20945824	7.206275
chr15	20945888	7.2066
chr15	20947324	7.213893
chr15	20948201	7.218355
chr15	20950136	7.228194
chr15	20950442	7.22975
chr15	20950587	7.23052
chr15	20950740	7.231333
chr15	20950805	7.231694
chr15	20950881	7.232126
chr15	20951428	7.232126
chr15	20951536	7.232126
chr15	20952181	7.232126
chr15	20952335	7.232126
chr15	20952464	7.232126
chr15	20952507	7.232126
chr15	20952811	7.232126
chr15	20953689	7.232126
chr15	20953809	7.232126
chr15	20953900	7.232126
chr15	20954123	7.232126
chr15	20954209	7.232126
chr15	20954337	7.232126
chr15	20954790	7.232126
chr15	20954821	7.232126
chr15	20954869	7.232126
chr15	20954878	7.232126
chr15	20954940	7.232126
chr15	20955237	7.232126
chr15	20955371	7.232126
chr15	20956011	7.232126
chr15	20956557	7.232126
chr15	20956667	7.232126
chr15	20956788	7.232126
chr15	20956803	7.232126
chr15	20957423	7.232126
chr15	20957733	7.232126
chr15	20957852	7.232126
chr15	20957975	7.232126
chr15	20958146	7.232126
chr15	20959037	7.232126
chr15	20959909	7.232126
chr15	20959991	7.232126
chr15	20960369	7.232126
chr15	20960408	7.232126
chr15	20960654	7.232126
chr15	20960699	7.232126
chr15	20961290	7.232126
chr15	20962051	7.232126
chr15	20962764	7.232126
chr15	20962836	7.232126
chr15	20963064	7.232126
chr15	20988712	7.232126
chr15	20988783	7.232126
chr15	20994922	7.232126
chr15	20994987	7.232126
chr15	20995107	7.232126
chr15	20995256	7.232126
chr15	20995482	7.232126
chr15	20995620	7.232126
chr15	21259493	7.232126
chr15	21259673	7.232126
chr15	21260947	7.232126
chr15	21261151	7.232126
chr15	21262909	7.232126
chr15	21264074	7.232126
chr15	21264537	7.232126
chr15	21264896	7.232126
chr15	21265908	7.232126
chr15	21266481	7.232126
chr15	21267174	7.232126
chr15	21268163	7.232126
chr15	21268540	7.232126
chr15	21268743	7.232126
chr15	21269010	7.232126
chr15	21269905	7.232126
chr15	21270085	7.232126
chr15	21270436	7.232126
chr15	21270773	7.232126
chr15	21272114	7.232126
chr15	21272262	7.232126
chr15	21272630	7.232126
chr15	21273699	7.232126
chr15	21274817	7.232126
chr15	21274845	7.232126
chr15	21276100	7.232126
chr15	21278534	7.232126
chr15	21278606	7.232126
chr15	21279128	7.232126
chr15	21279430	7.232126
chr15	21280917	7.232126
chr15	21281579	7.232126
chr15	21282052	7.232126
chr15	21283747	7.232126
chr15	21285415	7.232126
chr15	21285519	7.232126
chr15	21286159	7.232126
chr15	21286732	7.232126
chr15	21286741	7.232126
chr15	21286963	7.232126
chr15	21287076	7.232126
chr15	21287548	7.232126
chr15	21290428	7.232126
chr15	21291440	7.232126
chr15	21291704	7.232126
chr15	21292529	7.232126
chr15	21293386	7.232126
chr15	21293876	7.232126
chr15	21293951	7.232126
chr15	21294403	7.232126
chr15	21294509	7.232126
chr15	21294682	7.235306
chr15	21295096	7.242915
chr15	21295272	7.24615
chr15	21296834	7.27486
chr15	21297007	7.278039
chr15	21297246	7.282431
chr15	21297275	7.282964
chr15	21297307	7.283552
chr15	21297317	7.283736
chr15	21298309	7.301957
chr15	21298360	7.302893
chr15	21398738	9.065085
chr15	21399124	9.069389
chr15	21399419	9.072749
chr15	21399732	9.076293
chr15	21472201	9.558447
chr15	21999180	11.330342
chr15	22009034	11.376662
chr15	22009207	11.377437
chr15	22009269	11.3777
chr15	22009328	11.377934
chr15	22010359	11.382114
chr15	22010382	11.382206
chr15	22011483	11.386563
chr15	22011684	11.387368
chr15	22012240	11.389614
chr15	22012339	11.390009
chr15	22012629	11.391158
chr15	22012637	11.39119
chr15	22014146	11.397091
chr15	22014407	11.398113
chr15	22015683	11.403121
chr15	22016462	11.406303
chr15	22016693	11.407255
chr15	22016891	11.408082
chr15	22017104	11.40899
chr15	22017143	11.409161
chr15	22017222	11.409516
chr15	22017822	11.412209
chr15	22018201	11.413912
chr15	22018452	11.41504
chr15	22018824	11.416715
chr15	22019020	11.417598
chr15	22020045	11.422202
chr15	22021225	11.427338
chr15	22021535	11.427633
chr15	22021775	11.427841
chr15	22027230	11.430253
chr15	22027438	11.431055
chr15	22027594	11.431658
chr15	22027699	11.432085
chr15	22027793	11.432411
chr15	22030606	11.436203
chr15	22031012	11.437659
chr15	22031302	11.439867
chr15	22031438	11.441528
chr15	22031532	11.442712
chr15	22031614	11.443748
chr15	22031830	11.446479
chr15	22031874	11.447036
chr15	22032106	11.449971
chr15	22032357	11.453038
chr15	22032410	11.453686
chr15	22032481	11.454554
chr15	22032515	11.454967
chr15	22032580	11.455674
chr15	22032867	11.45625
chr15	22033089	11.456489
chr15	22033163	11.456569
chr15	22037036	11.460069
chr15	22037966	11.460935
chr15	22039820	11.46295
chr15	22039845	11.463011
chr15	22040717	11.465126
chr15	22040734	11.465169
chr15	22041494	11.467176
chr15	22041838	11.468083
chr15	22042242	11.469578
chr15	22042280	11.469732
chr15	22042458	11.470519
chr15	22042495	11.470681
chr15	22042920	11.472501
chr15	22043228	11.473819
chr15	22043614	11.475467
chr15	22043667	11.475687
chr15	22044401	11.478346
chr15	22044800	11.479733
chr15	22045997	11.482911
chr15	22045998	11.482914
chr15	22046113	11.483207
chr15	22046304	11.483663
chr15	22051369	11.489441
chr15	22052675	11.491497
chr15	22054462	11.495965
chr15	22054634	11.496401
chr15	22056619	11.501437
chr15	22056928	11.502219
chr15	22057881	11.504618
chr15	22058154	11.505305
chr15	22058898	11.507172
chr15	22063288	11.518193
chr15	22063309	11.518246
chr15	22063353	11.518358
chr15	22063553	11.518869
chr15	22066186	11.525473
chr15	22066342	11.525865
chr15	22067211	11.528046
chr15	22074752	11.546979
chr15	22076858	11.554578
chr15	22076915	11.554789
chr15	22078479	11.560592
chr15	22078660	11.561266
chr15	22078827	11.561888
chr15	22078834	11.561914
chr15	22078855	11.561992
chr15	22079272	11.56355
chr15	22079517	11.564465
chr15	22080159	11.566865
chr15	22080184	11.566959
chr15	22080425	11.56786
chr15	22080911	11.569679
chr15	22081297	11.571123
chr15	22081910	11.573415
chr15	22081977	11.573666
chr15	22082499	11.575619
chr15	22083068	11.577729
chr15	22083314	11.578634
chr15	22083545	11.57944
chr15	22083913	11.580455
chr15	22084363	11.581697
chr15	22085335	11.584276
chr15	22085390	11.584422
chr15	22086343	11.58695
chr15	22086543	11.587502
chr15	22087089	11.589009
chr15	22087519	11.590212
chr15	22088050	11.591726
chr15	22088561	11.593192
chr15	22089256	11.595209
chr15	22090340	11.598358
chr15	22091136	11.601033
chr15	22091147	11.60107
chr15	22091337	11.601911
chr15	22091429	11.602318
chr15	22092094	11.605311
chr15	22092257	11.606049
chr15	22092981	11.609328
chr15	22093690	11.61254
chr15	22093852	11.613274
chr15	22093950	11.613718
chr15	22094035	11.614103
chr15	22095341	11.620007
chr15	22095705	11.62165
chr15	22096111	11.623463
chr15	22096427	11.624858
chr15	22096476	11.625053
chr15	22097009	11.626946
chr15	22097147	11.627406
chr15	22098172	11.630616
chr15	22099445	11.633345
chr15	22102326	11.637279
chr15	22105550	11.640928
chr15	22121578	11.657447
chr15	22121925	11.659815
chr15	22122116	11.661361
chr15	22122291	11.662779
chr15	22122310	11.662933
chr15	22122333	11.663119
chr15	22122392	11.663596
chr15	22122934	11.667798
chr15	22123143	11.669257
chr15	22125874	11.676493
chr15	22126003	11.676832
chr15	22126629	11.678498
chr15	22127303	11.680294
chr15	22127948	11.68201
chr15	22132510	11.694136
chr15	22132564	11.69428
chr15	22133273	11.696168
chr15	22133525	11.696839
chr15	22133698	11.697301
chr15	22133812	11.697605
chr15	22134397	11.699167
chr15	22134594	11.699625
chr15	22135108	11.700697
chr15	22135196	11.700872
chr15	22136050	11.7025
chr15	22136228	11.702839
chr15	22138518	11.707201
chr15	22138907	11.707942
chr15	22139096	11.709808
chr15	22139448	11.713953
chr15	22139647	11.716304
chr15	22139678	11.71667
chr15	22139682	11.716717
chr15	22140014	11.720627
chr15	22140015	11.720638
chr15	22140240	11.723127
chr15	22140283	11.72352
chr15	22140642	11.726805
chr15	22140968	11.729781
chr15	22140993	11.729996
chr15	22141905	11.737307
chr15	22142223	11.739856
chr15	22144029	11.754334
chr15	22144206	11.755753
chr15	22144684	11.759586
chr15	22144821	11.760685
chr15	22144945	11.761679
chr15	22145765	11.768254
chr15	22146898	11.777338
chr15	22147595	11.782927
chr15	22148831	11.792836
chr15	22149467	11.797934
chr15	22150293	11.804553
chr15	22153058	11.82669
chr15	22153604	11.831067
chr15	22153760	11.832303
chr15	22153870	11.833156
chr15	22155188	11.842988
chr15	22155980	11.848645
chr15	22156788	11.854417
chr15	22157024	11.856079
chr15	22157215	11.857411
chr15	22157663	11.860551
chr15	22158420	11.862978
chr15	22158717	11.863684
chr15	22160454	11.867026
chr15	22160801	11.867689
chr15	22160995	11.868029
chr15	22161108	11.868227
chr15	22161186	11.86835
chr15	22164060	11.872155
chr15	22165584	11.874174
chr15	22167553	11.876748
chr15	22167587	11.876792
chr15	22168591	11.878105
chr15	22168672	11.878209
chr15	22174714	11.88596
chr15	22174908	11.886727
chr15	22175226	11.887999
chr15	22175317	11.888363
chr15	22176605	11.893488
chr15	22177151	11.894945
chr15	22178051	11.896682
chr15	22180552	11.900617
chr15	22181152	11.902236
chr15	22181159	11.902255
chr15	22181814	11.904034
chr15	22181974	11.904429
chr15	22183741	11.907188
chr15	22186965	11.912223
chr15	22188218	11.914194
chr15	22191130	11.918807
chr15	22191536	11.919463
chr15	22191798	11.920362
chr15	22192721	11.923631
chr15	22193323	11.925772
chr15	22193818	11.927301
chr15	22193941	11.927621
chr15	22194027	11.92779
chr15	22195326	11.9298
chr15	22196402	11.931464
chr15	22198726	11.935021
chr15	22198812	11.935271
chr15	22198927	11.935939
chr15	22199721	11.941397
chr15	22199887	11.94362
chr15	22199979	11.944852
chr15	22200030	11.945535
chr15	22200189	11.947665
chr15	22200288	11.948991
chr15	22200568	11.95274
chr15	22201220	11.960585
chr15	22201546	11.964507
chr15	22201606	11.96483
chr15	22202067	11.96729
chr15	22206805	11.97371
chr15	22208915	11.976575
chr15	22209314	11.977118
chr15	22212691	11.981708
chr15	22214919	11.984737
chr15	22216247	11.986541
chr15	22218880	11.990123
chr15	22221180	11.993255
chr15	22223371	11.996251
chr15	22226843	12.001017
chr15	22227130	12.001416
chr15	22228433	12.003258
chr15	22229259	12.004435
chr15	22230792	12.006632
chr15	22232116	12.008616
chr15	22232389	12.009028
chr15	22234847	12.012949
chr15	22234932	12.013086
chr15	22238154	12.019157
chr15	22239602	12.025224
chr15	22239616	12.025286
chr15	22253153	12.096451
chr15	22253663	12.099018
chr15	22253680	12.099098
chr15	22255345	12.106077
chr15	22256018	12.108859
chr15	22264652	12.141954
chr15	22270557	12.164505
chr15	22283416	12.213688
chr15	22283866	12.215575
chr15	22285214	12.221659
chr15	22285922	12.224902
chr15	22288167	12.235222
chr15	22288239	12.235555
chr15	22289469	12.241272
chr15	22289825	12.242927
chr15	22291165	12.249158
chr15	22291803	12.252126
chr15	22293107	12.258195
chr15	22293622	12.260593
chr15	22298875	12.285091
chr15	22300068	12.294471
chr15	22584917	15.853098
chr15	23396049	19.368659
chr15	23402264	19.434249
chr15	23403430	19.434977
chr15	23403645	19.435105
chr15	23409147	19.438315
chr15	23411377	19.439651
chr15	23416158	19.44275
chr15	23422265	19.447109
chr15	23437561	19.475621
chr15	23437746	19.47568
chr15	23438699	19.475934
chr15	23443247	19.476966
chr15	23443797	19.477103
chr15	23445396	19.477529
chr15	23445745	19.477592
chr15	23448259	19.477857
chr15	23448545	19.477887
chr15	23449521	19.47799
chr15	23449815	19.478045
chr15	23449934	19.478078
chr15	23450178	19.478167
chr15	23450336	19.478252
chr15	23452229	19.480114
chr15	23452312	19.480196
chr15	23452861	19.480745
chr15	23453043	19.480938
chr15	23453972	19.482012
chr15	23454300	19.482385
chr15	23454315	19.482402
chr15	23455960	19.48429
chr15	23456073	19.484389
chr15	23456579	19.484752
chr15	23456885	19.484897
chr15	23456938	19.484909
chr15	23457305	19.48494
chr15	23458962	19.485044
chr15	23459484	19.485076
chr15	23460397	19.485132
chr15	23460964	19.485168
chr15	23463704	19.485349
chr15	23464088	19.48544
chr15	23464116	19.485451
chr15	23465313	19.485945
chr15	23466694	19.486518
chr15	23469837	19.487842
chr15	23474601	19.489848
chr15	23474682	19.489882
chr15	23480617	19.514933
chr15	23482508	19.515767
chr15	23482756	19.515877
chr15	23483221	19.516083
chr15	23485574	19.517126
chr15	23485782	19.517218
chr15	23485976	19.517304
chr15	23486830	19.517691
chr15	23488326	19.519008
chr15	23488397	19.519444
chr15	23491511	19.539557
chr15	23491533	19.539674
chr15	23491613	19.539965
chr15	23492478	19.541165
chr15	23493441	19.542555
chr15	23493689	19.542837
chr15	23493923	19.543058
chr15	23497848	19.545814
chr15	23497958	19.545891
chr15	23499025	19.5466
chr15	23499355	19.546818
chr15	23499882	19.547164
chr15	23499984	19.547231
chr15	23500815	19.547775
chr15	23501249	19.548058
chr15	23501622	19.548302
chr15	23501978	19.548536
chr15	23502438	19.54884
chr15	23502628	19.54897
chr15	23502875	19.549147
chr15	23504355	19.550255
chr15	23504661	19.550479
chr15	23504779	19.550565
chr15	23504898	19.550652
chr15	23505543	19.551114
chr15	23505815	19.551304
chr15	23506694	19.564583
chr15	23507721	19.580095
chr15	23508737	19.599173
chr15	23510302	19.629539
chr15	23510566	19.631423
chr15	23511501	19.637888
chr15	23511568	19.638294
chr15	23511700	19.638984
chr15	23512516	19.642279
chr15	23514020	19.64687
chr15	23517201	19.656505
chr15	23517695	19.656935
chr15	23518822	19.657704
chr15	23519300	19.658013
chr15	23520672	19.658866
chr15	23521279	19.6593
chr15	23526160	19.664383
chr15	23526296	19.66449
chr15	23527404	19.665119
chr15	23527559	19.665202
chr15	23527787	19.665319
chr15	23528055	19.665452
chr15	23529105	19.66596
chr15	23530397	19.666586
chr15	23531121	19.66695
chr15	23532733	19.668328
chr15	23533504	19.669293
chr15	23533625	19.669341
chr15	23534332	19.669553
chr15	23534820	19.669698
chr15	23534858	19.669709
chr15	23535010	19.669745
chr15	23536079	19.670003
chr15	23536160	19.670025
chr15	23536276	19.670063
chr15	23536301	19.670072
chr15	23536499	19.670161
chr15	23536987	19.671126
chr15	23537054	19.671169
chr15	23537252	19.671296
chr15	23537378	19.671376
chr15	23537398	19.671389
chr15	23537620	19.671528
chr15	23537693	19.671581
chr15	23537848	19.671895
chr15	23538245	19.677535
chr15	23538708	19.68411
chr15	23539620	19.698401
chr15	23540291	19.705487
chr15	23540300	19.705582
chr15	23540521	19.707916
chr15	23540672	19.709511
chr15	23541951	19.723001
chr15	23542806	19.723619
chr15	23543183	19.723891
chr15	23544556	19.724854
chr15	23547626	19.727006
chr15	23547784	19.727118
chr15	23549030	19.728
chr15	23549523	19.72835
chr15	23550289	19.728892
chr15	23550395	19.728967
chr15	23552719	19.730604
chr15	23553695	19.731292
chr15	23554137	19.731587
chr15	23554398	19.731715
chr15	23558148	19.73316
chr15	23569225	19.737446
chr15	23569519	19.737598
chr15	23570445	19.738107
chr15	23571038	19.738763
chr15	23572574	19.740611
chr15	23577761	19.769069
chr15	23579599	19.779081
chr15	23583741	19.789536
chr15	23585367	19.793628
chr15	23585872	19.794936
chr15	23586571	19.798141
chr15	23587492	19.802921
chr15	23588590	19.811722
chr15	23588630	19.812093
chr15	23589139	19.817659
chr15	23589416	19.820689
chr15	23590147	19.828686
chr15	23593847	19.869164
chr15	23599578	19.931894
chr15	23599692	19.932845
chr15	23600050	19.933757
chr15	23600227	19.934205
chr15	23601703	19.937948
chr15	23602361	19.939621
chr15	23602614	19.940265
chr15	23602650	19.940356
chr15	23603600	19.942751
chr15	23604671	19.945456
chr15	23605441	19.947214
chr15	23605536	19.947348
chr15	23605582	19.947413
chr15	23606350	19.948497
chr15	23606681	19.94911
chr15	23606692	19.949131
chr15	23606740	19.949226
chr15	23606803	19.949352
chr15	23606959	19.949669
chr15	23607390	19.950459
chr15	23607543	19.950649
chr15	23607932	19.951072
chr15	23608059	19.951204
chr15	23608127	19.951273
chr15	23608244	19.951389
chr15	23609087	19.952205
chr15	23609155	19.952316
chr15	23609177	19.952423
chr15	23609365	19.953882
chr15	23609519	19.955005
chr15	23610092	19.955269
chr15	23612167	19.956235
chr15	23612431	19.956351
chr15	23616742	19.957947
chr15	23620799	19.959443
chr15	23622446	19.960051
chr15	23622914	19.960225
chr15	23625473	19.961196
chr15	23626063	19.961423
chr15	23626910	19.961749
chr15	23627556	19.975548
chr15	23632264	20.07615
chr15	23634002	20.07971
chr15	23635404	20.082626
chr15	23639982	20.087895
chr15	23641794	20.090753
chr15	23643119	20.093139
chr15	23643162	20.093207
chr15	23643744	20.094014
chr15	23648542	20.101793
chr15	23649820	20.103863
chr15	23650488	20.104945
chr15	23652752	20.108374
chr15	23652982	20.108719
chr15	23655687	20.112747
chr15	23655758	20.112847
chr15	23656436	20.113052
chr15	23657177	20.113265
chr15	23658140	20.113538
chr15	23658274	20.113576
chr15	23658633	20.113678
chr15	23660532	20.114217
chr15	23661311	20.114438
chr15	23661352	20.114451
chr15	23661423	20.114475
chr15	23661614	20.114542
chr15	23662013	20.114689
chr15	23662093	20.114716
chr15	23663540	20.11516
chr15	23664368	20.115454
chr15	23664479	20.115514
chr15	23665712	20.116357
chr15	23666024	20.116547
chr15	23666258	20.116649
chr15	23667297	20.117018
chr15	23669490	20.117743
chr15	23669801	20.117846
chr15	23669890	20.117876
chr15	23669903	20.11788
chr15	23670273	20.118005
chr15	23670283	20.118008
chr15	23670385	20.118045
chr15	23671482	20.118445
chr15	23672474	20.119092
chr15	23673874	20.120331
chr15	23674206	20.120632
chr15	23674846	20.121224
chr15	23675387	20.121727
chr15	23675702	20.122023
chr15	23678428	20.124629
chr15	23683179	20.140797
chr15	23683373	20.142463
chr15	23686251	20.167188
chr15	23688892	20.189877
chr15	23691523	20.212481
chr15	23691636	20.212861
chr15	23691725	20.212945
chr15	23694030	20.215114
chr15	23695703	20.216691
chr15	23697788	20.218676
chr15	23700020	20.220805
chr15	23701073	20.221799
chr15	23701969	20.222638
chr15	23702902	20.22354
chr15	23703424	20.22405
chr15	23704127	20.224755
chr15	23704518	20.225174
chr15	23705012	20.225738
chr15	23707591	20.253469
chr15	23708094	20.259721
chr15	23709102	20.272248
chr15	23710057	20.302382
chr15	23710244	20.308282
chr15	23710385	20.312731
chr15	23710821	20.326489
chr15	23711003	20.332206
chr15	23711331	20.342444
chr15	23711654	20.352192
chr15	23724523	20.718921
chr15	23725790	20.732332
chr15	23725935	20.73387
chr15	23728826	20.764669
chr15	23729495	20.766459
chr15	23729610	20.766747
chr15	23729711	20.766969
chr15	23730335	20.767643
chr15	23730858	20.768049
chr15	23731257	20.768359
chr15	23731487	20.768538
chr15	23731803	20.76879
chr15	23732724	20.769601
chr15	23733511	20.770306
chr15	23733808	20.770572
chr15	23734043	20.770981
chr15	23735028	20.773512
chr15	23739955	20.785037
chr15	23740653	20.786649
chr15	23741071	20.786978
chr15	23741408	20.787082
chr15	23741692	20.78717
chr15	23742641	20.787334
chr15	23744124	20.787585
chr15	23745511	20.787817
chr15	23751452	20.788812
chr15	23753333	20.789126
chr15	23754845	20.789379
chr15	23755491	20.789493
