#Subpopulation order/codes: Africa=0	Europe=1	Middle_East=2
#chm	spos	epos	sgpos	egpos	n snps	Mozabite1.0	Mozabite1.1
4	84501216	85411683	100.30	100.68	35	0	0
4	85411683	86211341	100.68	101.63	35	2	0
4	86211341	87440281	101.63	102.04	30	2	2
4	87440281	89262399	102.04	104.32	70	1	2
4	89262399	90155715	104.32	105.10	40	2	2
4	90155715	91735270	105.10	106.32	60	2	0
4	91735270	96969717	106.32	110.52	175	2	2
4	96969717	99073304	110.52	111.72	75	2	1
4	99073304	100843131	111.72	113.10	75	2	0
4	100843131	104009446	113.10	115.54	95	2	2
4	104009446	106860939	115.54	117.10	90	2	1
4	106860939	108772299	117.10	119.01	55	2	2
4	108772299	109688635	119.01	119.88	40	0	2
4	109688635	111118555	119.88	121.98	40	0	1
4	111118555	112863326	121.98	123.11	55	0	2
4	112863326	113775895	123.11	125.06	30	2	0
4	113775895	118520525	125.06	128.02	185	0	0
4	118520525	119615235	128.02	128.56	45	0	2
4	119615235	119738082	128.56	128.61	5	0	0
4	119738082	121862078	128.61	130.64	85	1	0
4	121862078	122907779	130.64	131.25	25	0	0
4	122907779	125241947	131.25	132.94	85	0	2
4	125241947	127053326	132.94	134.70	75	1	0
4	127053326	129402818	134.70	136.17	70	1	1
4	129402818	130849921	136.17	137.54	75	1	2
4	130849921	131936859	137.54	137.89	40	0	2
4	131936859	132552466	137.89	138.25	25	1	2
4	132552466	133881157	138.25	139.36	50	0	2
4	133881157	134601792	139.36	139.60	20	2	2
4	134601792	135810738	139.60	140.62	45	2	1
4	135810738	135924066	140.62	140.72	5	2	0
4	135924066	136792880	140.72	141.70	40	1	0
4	136792880	137243562	141.70	142.19	15	1	1
4	137243562	138852281	142.19	144.25	65	2	1
4	138852281	141308592	144.25	148.14	75	2	2
4	141308592	145271855	148.14	150.31	115	2	1
4	145271855	146257700	150.31	151.62	40	2	0
4	146257700	146789048	151.62	151.81	15	0	0
4	146789048	149616392	151.81	153.83	95	0	2
4	149616392	154937648	153.83	159.62	145	2	2
4	154937648	156499263	159.62	161.88	70	0	2
4	156499263	157372621	161.88	162.55	20	2	2
4	157372621	159515674	162.55	164.15	80	2	1
4	159515674	160829073	164.15	165.19	40	2	2
4	160829073	161575563	165.19	166.05	55	0	2
4	161575563	162065833	166.05	166.46	20	2	2
4	162065833	163600222	166.46	168.34	60	2	1
4	163600222	165635842	168.34	170.96	105	2	0
4	165635842	166184867	170.96	171.80	20	2	2
4	166184867	166894221	171.80	172.35	45	0	2
4	166894221	169069199	172.35	175.18	70	2	0
4	169069199	170626978	175.18	176.44	40	0	0
4	170626978	173580659	176.44	178.95	110	2	0
4	173580659	173965295	178.95	179.71	10	2	2
4	173965295	176668635	179.71	183.91	110	0	2
4	176668635	177540717	183.91	185.58	35	0	1
4	177540717	179011040	185.58	187.60	55	2	1
4	179011040	179682610	187.60	188.84	45	0	2
4	179682610	181304021	188.84	192.20	85	2	2
4	181304021	182589938	192.20	195.30	75	1	2
4	182589938	186455564	195.30	206.44	180	2	2
4	186455564	188209629	206.44	210.44	80	2	1
4	188209629	188597518	210.44	211.28	15	2	2
4	188597518	190008229	211.28	214.55	73	1	2
