#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite1:::hap1:::Africa	Mozabite1:::hap1:::Europe	Mozabite1:::hap1:::Middle_East	Mozabite1:::hap2:::Africa	Mozabite1:::hap2:::Europe	Mozabite1:::hap2:::Middle_East
2	8705931	23.51509	355	0.00000	0.00852	0.99148	0.00033	0.99805	0.00162
2	8789067	23.57421	360	0.00025	0.00574	0.99400	0.00061	0.99810	0.00129
2	9086304	23.85055	365	0.00012	0.01025	0.98963	0.00087	0.99462	0.00451
2	9124381	24.00579	370	0.00000	0.01117	0.98883	0.00010	0.99748	0.00241
2	9189868	24.12517	375	0.00020	0.01340	0.98639	0.00056	0.99595	0.00349
2	9273084	24.49262	380	0.00275	0.01723	0.98001	0.00133	0.99449	0.00417
2	9510932	24.63982	385	0.00455	0.02322	0.97223	0.00008	0.99412	0.00580
2	9682007	25.07763	390	0.00222	0.02311	0.97468	0.00046	0.97041	0.02915
2	9755269	25.17566	395	0.00211	0.02014	0.97776	0.00064	0.92255	0.07682
2	9835555	25.71696	400	0.00167	0.00967	0.98865	0.00067	0.30219	0.69720
2	9898170	25.72522	405	0.00124	0.00643	0.99233	0.00016	0.24872	0.75110
2	9940425	25.75973	410	0.00170	0.00927	0.98903	0.00024	0.18155	0.81816
2	9983790	25.98713	415	0.00596	0.03605	0.95799	0.00010	0.09393	0.90599
2	10085522	26.18310	420	0.00225	0.11869	0.87915	0.00016	0.05905	0.94084
2	10159397	26.40795	425	0.00647	0.14633	0.84721	0.00008	0.04677	0.95319
2	10264168	26.61748	430	0.00751	0.11737	0.87515	0.00010	0.05526	0.94464
2	10336525	26.90765	435	0.00232	0.06279	0.93493	0.00026	0.07270	0.92703
2	10399754	27.23848	440	0.00121	0.02480	0.97399	0.00039	0.08307	0.91656
2	10448426	27.35175	445	0.00187	0.00903	0.98910	0.00047	0.06424	0.93529
2	10529176	27.83471	450	0.00161	0.00507	0.99332	0.00086	0.03088	0.96829
2	10721170	27.95631	455	0.00016	0.00367	0.99617	0.00018	0.02376	0.97606
2	10774491	28.09677	460	0.00066	0.00654	0.99280	0.00016	0.01898	0.98086
2	10866391	28.32904	465	0.00086	0.00358	0.99556	0.00011	0.01802	0.98186
2	10953551	28.82661	470	0.00305	0.00284	0.99410	0.00245	0.02890	0.96865
2	11028119	29.41717	475	0.00032	0.00058	0.99911	0.00183	0.04272	0.95544
2	11133893	29.60571	480	0.00069	0.00116	0.99816	0.00039	0.04280	0.95680
2	11352888	29.67881	485	0.00066	0.00242	0.99692	0.00064	0.03684	0.96253
2	11467889	30.10565	490	0.00076	0.00630	0.99295	0.00255	0.02990	0.96753
2	11646706	30.67937	495	0.00110	0.00950	0.98939	0.00588	0.02349	0.97063
2	11798820	31.18576	500	0.00070	0.00791	0.99139	0.00388	0.01253	0.98358
2	11972560	31.77570	505	0.00063	0.00309	0.99628	0.00131	0.00667	0.99202
2	12054023	31.86235	510	0.00026	0.00168	0.99806	0.00192	0.00296	0.99513
2	12096941	31.91567	515	0.00037	0.00206	0.99757	0.00157	0.00122	0.99721
2	12140270	32.00218	520	0.00069	0.00135	0.99796	0.00108	0.00240	0.99651
2	12387177	32.29846	525	0.00064	0.00666	0.99269	0.00126	0.00340	0.99534
2	12470279	32.46779	530	0.00116	0.01368	0.98517	0.00505	0.00374	0.99121
2	12793791	33.12724	535	0.00068	0.01469	0.98463	0.01194	0.00134	0.98673
2	13030898	33.51010	540	0.00000	0.01311	0.98689	0.00366	0.00108	0.99526
2	13167665	33.53900	545	0.00000	0.01532	0.98468	0.00053	0.00094	0.99853
2	13224390	33.57136	550	0.00004	0.01974	0.98022	0.00068	0.00104	0.99827
2	13353074	33.64777	555	0.00000	0.02031	0.97969	0.00046	0.00229	0.99725
2	13452579	33.66263	560	0.00000	0.02468	0.97532	0.00089	0.00509	0.99401
2	13532994	33.90931	565	0.00000	0.02237	0.97763	0.00668	0.03177	0.96157
2	13598606	34.05753	570	0.00000	0.01792	0.98208	0.00385	0.03353	0.96260
2	13810232	34.20516	575	0.00000	0.01211	0.98789	0.00226	0.01457	0.98317
2	13884596	34.24778	580	0.00000	0.00635	0.99365	0.00033	0.00427	0.99540
2	13917012	34.25129	585	0.00002	0.00594	0.99404	0.00037	0.00295	0.99668
2	14038859	34.44968	590	0.00082	0.01421	0.98496	0.00006	0.00079	0.99915
2	14074890	34.45560	595	0.00155	0.02051	0.97795	0.00000	0.00058	0.99942
2	14101673	34.46844	600	0.00006	0.10521	0.89470	0.00000	0.00103	0.99897
2	14235600	34.64022	605	0.00029	0.34136	0.65820	0.00000	0.00014	0.99986
2	14300954	34.65218	610	0.00007	0.39373	0.60627	0.00000	0.00007	0.99993
2	14400004	34.69350	615	0.00172	0.52829	0.47001	0.00002	0.00042	0.99956
2	14534474	34.91419	620	0.00463	0.83722	0.15817	0.00000	0.00275	0.99725
2	14903351	35.29124	625	0.00103	0.97244	0.02653	0.00039	0.00559	0.99402
2	15027200	35.52222	630	0.00040	0.99375	0.00585	0.00035	0.00571	0.99394
2	15130876	35.63599	635	0.00024	0.99686	0.00290	0.00054	0.00516	0.99430
2	15237324	35.77917	640	0.00014	0.99689	0.00297	0.00003	0.00737	0.99260
2	15457621	35.85923	645	0.00007	0.99892	0.00101	0.00001	0.00478	0.99521
2	15564286	35.86549	650	0.00001	0.99931	0.00068	0.00028	0.00475	0.99497
2	15672559	36.05112	655	0.00007	0.99828	0.00165	0.00350	0.01056	0.98595
2	15726680	36.20328	660	0.00013	0.99743	0.00245	0.00357	0.01562	0.98080
2	15812191	36.42687	665	0.00027	0.99629	0.00343	0.00947	0.01974	0.97080
2	15945148	36.81643	670	0.00149	0.99244	0.00607	0.00421	0.01871	0.97709
2	16088882	37.42102	675	0.00056	0.98891	0.01054	0.00856	0.02135	0.97010
2	16254314	38.01873	680	0.00323	0.98514	0.01163	0.00232	0.03042	0.96726
2	16415624	38.46466	685	0.00742	0.98714	0.00544	0.00013	0.01430	0.98558
2	16474266	38.49379	690	0.01271	0.98113	0.00617	0.00041	0.01347	0.98612
2	16606910	38.63244	695	0.12973	0.84772	0.02259	0.00242	0.02626	0.97132
2	16795889	39.07897	700	0.64153	0.30508	0.05326	0.00255	0.02254	0.97492
2	16872452	39.21074	705	0.83629	0.13319	0.03062	0.00042	0.01775	0.98182
2	16979826	39.38754	710	0.95927	0.02574	0.01499	0.00085	0.01487	0.98428
2	17127026	39.61263	715	0.99369	0.00187	0.00445	0.00060	0.01179	0.98760
2	17309384	39.71487	720	0.99796	0.00017	0.00188	0.00377	0.00591	0.99032
2	17442330	39.77715	725	0.99822	0.00023	0.00155	0.00295	0.00512	0.99193
2	17798869	39.82616	730	0.99674	0.00034	0.00292	0.00091	0.00327	0.99582
2	17941385	39.95372	735	0.99441	0.00115	0.00444	0.00185	0.00805	0.99010
2	18014748	40.03861	740	0.99253	0.00074	0.00673	0.00045	0.02833	0.97121
2	18086230	40.10899	745	0.97608	0.00164	0.02226	0.00012	0.04209	0.95779
2	18107813	40.23176	750	0.91950	0.00659	0.07390	0.00007	0.05047	0.94944
2	18209200	40.42741	755	0.77696	0.00798	0.21502	0.00173	0.07172	0.92650
2	18386618	40.64148	760	0.29018	0.03126	0.67854	0.00360	0.08985	0.90649
2	18524942	41.01176	765	0.06064	0.01127	0.92808	0.00192	0.09451	0.90363
2	18657355	41.20515	770	0.03331	0.00312	0.96357	0.00046	0.07696	0.92255
2	18824642	41.27467	775	0.02373	0.00285	0.97339	0.00031	0.06501	0.93463
2	19093879	41.54605	780	0.01101	0.00921	0.97978	0.00455	0.02811	0.96735
2	19257428	41.64451	785	0.00241	0.00516	0.99243	0.00197	0.02018	0.97784
2	19426038	41.78939	790	0.00183	0.00291	0.99526	0.00130	0.01435	0.98435
2	19511550	42.02900	795	0.00161	0.00103	0.99736	0.00024	0.00983	0.98993
2	19572447	42.05766	800	0.00101	0.00082	0.99817	0.00013	0.00933	0.99054
2	19624213	42.12169	805	0.00201	0.00053	0.99746	0.00028	0.00936	0.99036
2	19725874	42.23998	810	0.00627	0.00100	0.99273	0.00039	0.00924	0.99037
2	19971211	42.72996	815	0.00186	0.00055	0.99760	0.00020	0.00309	0.99670
2	20095047	42.78997	820	0.00022	0.00029	0.99949	0.00018	0.00138	0.99845
2	20166722	42.87105	825	0.00044	0.00029	0.99926	0.00014	0.00151	0.99835
2	20264952	43.04313	830	0.00044	0.00044	0.99912	0.00021	0.00257	0.99723
2	20410568	43.10363	835	0.00058	0.00091	0.99851	0.00113	0.00698	0.99189
2	20526874	43.70939	840	0.00102	0.00501	0.99397	0.00403	0.02218	0.97379
2	20657696	44.17802	845	0.00140	0.00462	0.99398	0.00418	0.01682	0.97900
2	20805159	44.56581	850	0.00034	0.00323	0.99643	0.00443	0.01961	0.97597
2	20917090	44.77361	855	0.00039	0.00344	0.99616	0.00246	0.02822	0.96930
2	21153937	44.87193	860	0.00007	0.00519	0.99474	0.00086	0.02579	0.97337
2	21211491	44.88280	865	0.00003	0.00780	0.99217	0.00011	0.01978	0.98013
2	21246280	44.92062	870	0.00018	0.01548	0.98434	0.00005	0.01496	0.98500
2	21314001	45.00405	875	0.00032	0.02373	0.97595	0.00006	0.03247	0.96747
2	21430474	45.27626	880	0.00010	0.04016	0.95976	0.00070	0.06009	0.93925
2	21722818	45.57799	885	0.00001	0.06609	0.93391	0.00073	0.14247	0.85681
2	22135470	45.75991	890	0.00038	0.03953	0.96010	0.00116	0.30136	0.69740
2	22362900	46.01390	895	0.00053	0.02346	0.97599	0.00019	0.79976	0.19993
2	22430739	46.06491	900	0.00124	0.01901	0.97975	0.00011	0.95018	0.04973
2	22697815	46.16816	905	0.02291	0.01501	0.96207	0.00032	0.98138	0.01830
2	22911644	46.52413	910	0.06804	0.01173	0.92022	0.00164	0.98715	0.01121
2	23038093	47.02393	915	0.09620	0.00381	0.89992	0.00057	0.99390	0.00553
2	23183399	47.18435	920	0.10275	0.00174	0.89552	0.00002	0.99851	0.00146
2	23271485	47.25821	925	0.10503	0.00119	0.89377	0.00004	0.99873	0.00123
2	23360963	47.36813	930	0.10961	0.00125	0.88914	0.00009	0.99863	0.00128
2	23451060	47.45821	935	0.10716	0.00170	0.89115	0.00045	0.99688	0.00267
2	23539713	47.89532	940	0.03775	0.00156	0.96069	0.00034	0.99676	0.00290
2	23614265	47.95406	945	0.02506	0.00016	0.97477	0.00079	0.98584	0.01338
2	23694851	48.14775	950	0.00475	0.00019	0.99506	0.00010	0.85872	0.14116
2	23903942	48.16785	955	0.00088	0.00040	0.99871	0.00050	0.68342	0.31595
2	24072324	48.20765	960	0.00004	0.00005	0.99992	0.00113	0.30034	0.69864
2	24133586	48.20854	965	0.00006	0.00003	0.99991	0.00098	0.25983	0.73923
2	24321033	48.24808	970	0.00034	0.00041	0.99926	0.00577	0.16345	0.83087
2	24447896	48.35177	975	0.00113	0.00070	0.99817	0.00589	0.07343	0.92072
2	24694679	48.53867	980	0.00046	0.00064	0.99890	0.00285	0.01085	0.98630
2	24875070	48.58781	985	0.00029	0.00070	0.99901	0.00058	0.00194	0.99748
2	25019536	48.64316	990	0.00038	0.00048	0.99915	0.00036	0.00080	0.99883
2	25142013	48.66660	995	0.00029	0.00329	0.99642	0.00052	0.00092	0.99856
2	25196822	48.68625	1000	0.00019	0.02523	0.97458	0.00034	0.00356	0.99609
2	25568786	48.96424	1005	0.00040	0.03938	0.96021	0.00397	0.00581	0.99022
2	25723944	49.08494	1010	0.00015	0.01603	0.98382	0.00176	0.00063	0.99761
2	25825673	49.10336	1015	0.00026	0.01188	0.98785	0.00186	0.00026	0.99788
2	26183116	49.36849	1020	0.00139	0.01060	0.98802	0.01858	0.00413	0.97728
2	26493729	49.53624	1025	0.00168	0.01229	0.98604	0.10697	0.00671	0.88632
2	26585550	49.75439	1030	0.00237	0.01252	0.98511	0.46102	0.00630	0.53267
2	26847969	50.04030	1035	0.00135	0.00943	0.98921	0.81801	0.00477	0.17724
2	27321418	50.21270	1040	0.00049	0.00263	0.99687	0.97453	0.00082	0.02466
2	27539240	50.24909	1045	0.00005	0.00116	0.99879	0.99292	0.00043	0.00665
2	27834492	50.28307	1050	0.00006	0.00091	0.99903	0.99828	0.00004	0.00167
2	28139201	50.32157	1055	0.00029	0.00071	0.99899	0.99779	0.00019	0.00203
2	28497009	51.02840	1060	0.00114	0.01679	0.98208	0.99592	0.00022	0.00385
2	28593249	51.40229	1065	0.00056	0.01528	0.98417	0.99738	0.00026	0.00236
2	28771671	51.51077	1070	0.00002	0.00832	0.99167	0.99906	0.00008	0.00086
2	28969211	51.54362	1075	0.00020	0.00898	0.99081	0.99748	0.00047	0.00205
2	29145945	51.82680	1080	0.00217	0.01523	0.98261	0.97151	0.01388	0.01462
2	29246788	52.07840	1085	0.00322	0.00836	0.98840	0.73259	0.22833	0.03916
2	29345836	52.26001	1090	0.00074	0.00592	0.99335	0.09025	0.89172	0.01806
2	29438855	52.46692	1095	0.00032	0.00495	0.99472	0.00434	0.99236	0.00331
2	29507538	52.51488	1100	0.00026	0.00308	0.99667	0.00062	0.99836	0.00102
2	29571538	52.56633	1105	0.00032	0.00247	0.99720	0.00085	0.99787	0.00129
2	29681014	52.72462	1110	0.00078	0.00270	0.99652	0.00086	0.99622	0.00292
2	29876280	52.92282	1115	0.00308	0.01020	0.98671	0.00074	0.99648	0.00278
2	30077170	53.32871	1120	0.00477	0.01343	0.98181	0.00041	0.99545	0.00414
2	30214911	53.51628	1125	0.00228	0.01394	0.98378	0.00086	0.99568	0.00346
2	30320058	53.86539	1130	0.00732	0.01420	0.97849	0.00097	0.99438	0.00465
2	30454260	54.43849	1135	0.00146	0.00930	0.98923	0.00030	0.99678	0.00292
2	30511549	54.44518	1140	0.00128	0.00987	0.98885	0.00010	0.99641	0.00348
2	30570996	54.45946	1145	0.00458	0.01225	0.98317	0.00062	0.99094	0.00845
2	30678121	54.52246	1150	0.01186	0.02658	0.96157	0.00585	0.92489	0.06923
2	30772713	54.83229	1155	0.01583	0.04569	0.93852	0.00864	0.32552	0.66585
2	30895192	55.23902	1160	0.00463	0.03836	0.95700	0.00089	0.07538	0.92373
2	30995279	55.37371	1165	0.00277	0.02364	0.97359	0.00035	0.05370	0.94595
2	31144059	55.66889	1170	0.00322	0.01655	0.98022	0.00218	0.05233	0.94550
2	31314649	56.15385	1175	0.00422	0.01560	0.98017	0.00183	0.03103	0.96716
2	31496262	56.46428	1180	0.00160	0.00306	0.99534	0.00070	0.01327	0.98603
2	31748686	56.49801	1185	0.00026	0.00080	0.99894	0.00018	0.00624	0.99359
2	32009587	56.51074	1190	0.00008	0.00051	0.99941	0.00008	0.00233	0.99759
2	32200913	56.52150	1195	0.00027	0.00090	0.99883	0.00037	0.00184	0.99780
2	32644776	56.62540	1200	0.00077	0.00075	0.99848	0.00347	0.00134	0.99519
2	32733065	56.64925	1205	0.00051	0.00111	0.99838	0.01038	0.00295	0.98667
2	32816211	56.67395	1210	0.00097	0.00196	0.99707	0.05526	0.00835	0.93640
2	32925611	56.85050	1215	0.00062	0.00384	0.99553	0.75636	0.00117	0.24256
2	32970273	56.88842	1220	0.00060	0.00310	0.99631	0.91460	0.00043	0.08495
2	33042513	56.92791	1225	0.00061	0.00402	0.99538	0.95692	0.00033	0.04276
2	33174973	57.17524	1230	0.00079	0.00512	0.99409	0.98438	0.00035	0.01528
2	33260514	57.23392	1235	0.00081	0.00236	0.99682	0.99381	0.00021	0.00599
2	33410494	57.46065	1240	0.00233	0.00613	0.99154	0.99787	0.00051	0.00162
2	33477419	57.76938	1245	0.00111	0.01424	0.98465	0.99685	0.00000	0.00315
2	33546347	58.13077	1250	0.00128	0.01228	0.98645	0.99849	0.00000	0.00151
2	33688660	58.21505	1255	0.00472	0.00563	0.98966	0.99952	0.00000	0.00048
2	33754448	58.29099	1260	0.01687	0.00561	0.97752	0.99970	0.00003	0.00026
2	33862967	58.69512	1265	0.05861	0.00160	0.93980	0.99936	0.00004	0.00060
2	33943800	58.74236	1270	0.06633	0.00111	0.93251	0.99727	0.00128	0.00145
2	34154459	59.13739	1275	0.07024	0.01255	0.91723	0.99578	0.00165	0.00257
2	34225222	59.17586	1280	0.06296	0.03309	0.90397	0.99665	0.00139	0.00196
2	34267672	59.19541	1285	0.06009	0.08795	0.85195	0.99075	0.00534	0.00390
2	34332751	59.32494	1290	0.05603	0.35981	0.58415	0.91460	0.06823	0.01714
2	34443255	59.45065	1295	0.02447	0.81685	0.15856	0.68700	0.24599	0.06700
2	34546826	59.60678	1300	0.00669	0.96102	0.03228	0.02463	0.84960	0.12582
2	34668913	59.81057	1305	0.00029	0.99493	0.00478	0.00022	0.93517	0.06459
2	34734329	59.86050	1310	0.00013	0.99854	0.00132	0.00005	0.95915	0.04081
2	34850040	59.92117	1315	0.00002	0.99835	0.00163	0.00005	0.97604	0.02392
2	34935323	60.01651	1320	0.00004	0.99700	0.00297	0.00007	0.98992	0.01001
2	35100979	60.06974	1325	0.00025	0.99085	0.00891	0.00021	0.99297	0.00682
2	35244271	60.21079	1330	0.00073	0.92925	0.06999	0.00073	0.99132	0.00795
2	35417454	60.42842	1335	0.02616	0.43614	0.53753	0.00043	0.99557	0.00400
2	35488554	60.49038	1340	0.03321	0.21240	0.75437	0.00040	0.99828	0.00132
2	35646184	60.57034	1345	0.04595	0.03413	0.91993	0.00009	0.99950	0.00040
2	35716534	60.61761	1350	0.04690	0.01680	0.93629	0.00000	0.99913	0.00087
2	35834271	60.69748	1355	0.05151	0.00925	0.93925	0.00128	0.99723	0.00149
2	35901462	60.91313	1360	0.03656	0.01312	0.95032	0.07283	0.91173	0.01542
2	35959079	60.96312	1365	0.02948	0.01404	0.95651	0.78399	0.17554	0.04058
2	36044425	61.01565	1370	0.02424	0.01848	0.95728	0.88293	0.04805	0.06904
2	36279160	61.32563	1375	0.01334	0.02111	0.96554	0.78646	0.04260	0.17092
2	36507881	61.70555	1380	0.00436	0.00910	0.98655	0.52391	0.02769	0.44843
2	36584046	61.75010	1385	0.00287	0.00861	0.98851	0.42537	0.02004	0.55447
2	36686146	61.99536	1390	0.00221	0.02191	0.97588	0.15572	0.01134	0.83292
2	36705900	62.00723	1395	0.00231	0.02428	0.97339	0.12294	0.00918	0.86793
2	36822943	62.53103	1400	0.00276	0.02475	0.97249	0.06810	0.00200	0.92989
2	37063544	62.61200	1405	0.00113	0.01640	0.98247	0.04268	0.00049	0.95684
2	37241421	62.69958	1410	0.00043	0.01364	0.98594	0.01927	0.00183	0.97892
2	37372845	62.80716	1415	0.00065	0.01050	0.98885	0.00192	0.01598	0.98210
2	37435955	62.90667	1420	0.00083	0.00890	0.99027	0.00102	0.01603	0.98295
2	37486338	63.12681	1425	0.00312	0.00779	0.98909	0.01738	0.01269	0.96993
2	37595304	63.37968	1430	0.00169	0.01369	0.98463	0.01113	0.00545	0.98344
2	37722238	63.59946	1435	0.00279	0.02819	0.96903	0.00542	0.00402	0.99055
2	37787314	63.78197	1440	0.00859	0.05440	0.93698	0.00508	0.00413	0.99080
2	37832468	64.22335	1445	0.01115	0.17259	0.81626	0.00128	0.00289	0.99583
2	37886853	64.25820	1450	0.01326	0.27885	0.70781	0.00038	0.00437	0.99525
2	38009948	64.38840	1455	0.00678	0.78777	0.20546	0.00242	0.01090	0.98667
2	38109127	64.51357	1460	0.00110	0.95565	0.04324	0.00215	0.01648	0.98136
2	38168376	64.63546	1465	0.00041	0.99580	0.00379	0.00180	0.02302	0.97518
2	38260462	64.72431	1470	0.00004	0.99887	0.00108	0.00034	0.03337	0.96628
2	38379465	64.77181	1475	0.00014	0.99920	0.00067	0.00064	0.04959	0.94976
2	38642899	65.16708	1480	0.00051	0.99738	0.00210	0.00159	0.08233	0.91611
2	38754065	65.32530	1485	0.00017	0.99727	0.00255	0.00025	0.07140	0.92834
2	38962690	65.39832	1490	0.00011	0.99687	0.00302	0.00000	0.07703	0.92297
2	39240407	65.46428	1495	0.00009	0.99758	0.00233	0.00008	0.09645	0.90346
2	39560766	65.55270	1500	0.00009	0.99620	0.00371	0.00006	0.10697	0.89294
2	39753584	65.74995	1505	0.00013	0.99387	0.00599	0.00008	0.12252	0.87748
2	39898918	65.90211	1510	0.00031	0.99260	0.00709	0.00005	0.12635	0.87354
2	40043247	65.97124	1515	0.00032	0.99424	0.00544	0.00006	0.13916	0.86072
2	40131386	66.21281	1520	0.00054	0.99513	0.00432	0.00000	0.13881	0.86119
2	40205797	66.26857	1525	0.00105	0.99461	0.00434	0.00005	0.13951	0.86049
2	40311237	66.47271	1530	0.00419	0.98815	0.00766	0.00010	0.13500	0.86488
2	40433069	66.72514	1535	0.00168	0.99447	0.00385	0.00002	0.11319	0.88681
2	40547285	66.76984	1540	0.00164	0.99433	0.00404	0.00010	0.09947	0.90035
2	40658570	66.92025	1545	0.00189	0.99413	0.00398	0.00007	0.06841	0.93152
2	40810023	66.94637	1550	0.00168	0.99475	0.00357	0.00018	0.05665	0.94319
2	40991363	67.10284	1555	0.00348	0.99397	0.00255	0.00116	0.03518	0.96364
2	41106085	67.14990	1560	0.00293	0.99487	0.00220	0.00351	0.01792	0.97857
2	41163461	67.28343	1565	0.00296	0.99528	0.00176	0.00282	0.00892	0.98826
2	41268870	67.32261	1570	0.00131	0.99723	0.00146	0.00160	0.00524	0.99316
