#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite1:::hap1:::Africa	Mozabite1:::hap1:::Europe	Mozabite1:::hap1:::Middle_East	Mozabite1:::hap2:::Africa	Mozabite1:::hap2:::Europe	Mozabite1:::hap2:::Middle_East
18	3850104	11.14892	205	0.00422	0.03857	0.95720	0.87987	0.07011	0.05000
18	4024649	11.68775	210	0.11427	0.07443	0.81123	0.12231	0.82489	0.05277
18	4066846	12.07093	215	0.84479	0.00758	0.14768	0.00168	0.99124	0.00708
18	4083561	12.08586	220	0.89247	0.00320	0.10439	0.00034	0.99529	0.00437
18	4175851	12.24286	225	0.91467	0.00509	0.08021	0.00066	0.99197	0.00736
18	4293666	12.68862	230	0.87213	0.00597	0.12189	0.00071	0.94219	0.05712
18	4402967	13.25452	235	0.63635	0.01873	0.34488	0.01109	0.57296	0.41585
18	4582423	13.90630	240	0.18025	0.03210	0.78760	0.01026	0.11338	0.87632
18	4633786	14.09337	245	0.06064	0.01754	0.92178	0.00331	0.03591	0.96077
18	4747874	14.11357	250	0.04193	0.01775	0.94035	0.00204	0.02527	0.97270
18	4823878	14.43860	255	0.00158	0.03120	0.96723	0.00462	0.01143	0.98394
18	4924049	14.55160	260	0.00033	0.03581	0.96388	0.00323	0.00808	0.98869
18	5003832	14.76066	265	0.00046	0.05992	0.93964	0.00280	0.00985	0.98735
18	5049185	14.79151	270	0.00047	0.06154	0.93801	0.00262	0.01118	0.98620
18	5156857	15.16379	275	0.00077	0.07971	0.91950	0.00275	0.01955	0.97769
18	5270818	15.52309	280	0.00136	0.11299	0.88573	0.00725	0.02542	0.96732
18	5379250	16.09516	285	0.00043	0.09921	0.90035	0.01118	0.01776	0.97105
18	5460320	16.28689	290	0.00030	0.11231	0.88740	0.00958	0.01844	0.97199
18	5490153	16.34061	295	0.00101	0.11808	0.88090	0.01281	0.01966	0.96753
18	5713233	16.88198	300	0.00230	0.15078	0.84683	0.02115	0.01698	0.96189
18	5919655	17.34470	305	0.00306	0.11387	0.88303	0.03400	0.02712	0.93886
18	6115741	18.19151	310	0.00561	0.02727	0.96713	0.02513	0.02844	0.94645
18	6290322	18.62818	315	0.00086	0.00953	0.98960	0.00246	0.03459	0.96295
18	6389728	18.71004	320	0.00064	0.00721	0.99215	0.00113	0.04240	0.95647
18	6432929	18.96464	325	0.00432	0.01215	0.98353	0.00435	0.04725	0.94839
18	6552049	19.47407	330	0.00223	0.02246	0.97532	0.00524	0.06742	0.92736
18	6634391	19.91426	335	0.00767	0.01453	0.97780	0.00294	0.05905	0.93801
18	6724711	20.23991	340	0.00881	0.02461	0.96657	0.00233	0.04638	0.95132
18	6848463	20.66694	345	0.00095	0.03141	0.96763	0.00036	0.03979	0.95984
18	6926939	20.76716	350	0.00236	0.03044	0.96723	0.00035	0.02535	0.97429
18	7032222	21.43222	355	0.01355	0.02355	0.96292	0.00037	0.01667	0.98295
18	7146806	22.10523	360	0.01118	0.01534	0.97349	0.00056	0.00588	0.99357
18	7246218	22.58815	365	0.01181	0.00227	0.98592	0.00000	0.00142	0.99858
18	7276867	22.67081	370	0.01819	0.00026	0.98154	0.00002	0.00064	0.99934
18	7324886	22.73165	375	0.02898	0.00025	0.97077	0.00002	0.00028	0.99969
18	7375926	22.95485	380	0.05728	0.00058	0.94214	0.00000	0.00134	0.99866
18	7442606	23.18527	385	0.08882	0.00096	0.91023	0.00000	0.00434	0.99566
18	7680489	23.51507	390	0.12421	0.00194	0.87386	0.00001	0.01392	0.98608
18	7912810	23.96050	395	0.06848	0.00149	0.93001	0.00001	0.09825	0.90175
18	8030095	24.05946	400	0.04968	0.00118	0.94915	0.00002	0.20229	0.79771
18	8211553	24.34309	405	0.01326	0.01739	0.96935	0.00118	0.58960	0.40922
18	8346520	24.80029	410	0.00596	0.04111	0.95293	0.00536	0.88759	0.10697
18	8506000	25.58690	415	0.00233	0.03117	0.96651	0.00111	0.97914	0.01974
18	8649122	25.97600	420	0.00438	0.03796	0.95764	0.00055	0.99083	0.00862
18	8727295	26.55696	425	0.00107	0.02340	0.97553	0.00392	0.98320	0.01288
18	8895624	27.02779	430	0.00153	0.01483	0.98364	0.00175	0.99051	0.00773
18	8963024	27.18231	435	0.00091	0.00962	0.98948	0.00112	0.99420	0.00468
18	9082257	27.57252	440	0.00066	0.01361	0.98573	0.00096	0.99765	0.00139
18	9188856	27.61072	445	0.00057	0.01811	0.98131	0.00018	0.99805	0.00176
18	9357201	27.64982	450	0.00071	0.02865	0.97063	0.00033	0.99663	0.00304
18	9426525	27.72090	455	0.00070	0.04225	0.95704	0.00087	0.99098	0.00815
18	9594335	27.86347	460	0.00166	0.04418	0.95418	0.00324	0.98570	0.01105
18	9725726	28.41201	465	0.00187	0.02576	0.97236	0.00374	0.98623	0.01003
18	9768195	28.68556	470	0.00035	0.02566	0.97399	0.00114	0.99215	0.00671
18	9839311	29.09149	475	0.00227	0.01734	0.98039	0.00032	0.99518	0.00449
18	9952673	29.38922	480	0.00214	0.01421	0.98366	0.00031	0.99161	0.00809
18	10181849	30.58952	485	0.00588	0.00407	0.99005	0.00222	0.98891	0.00887
18	10299178	31.05490	490	0.00298	0.00467	0.99235	0.00073	0.99572	0.00355
18	10376305	31.45910	495	0.00189	0.00643	0.99168	0.00075	0.99605	0.00320
18	10513429	31.94505	500	0.00073	0.00378	0.99549	0.00098	0.99737	0.00165
18	10597307	32.02469	505	0.00021	0.00375	0.99604	0.00064	0.99848	0.00088
18	10665281	32.17025	510	0.00133	0.00442	0.99425	0.00141	0.99618	0.00241
18	10828607	32.65787	515	0.00575	0.00540	0.98885	0.00062	0.99733	0.00205
18	10939016	32.88712	520	0.00426	0.00382	0.99191	0.00029	0.99468	0.00503
18	11058412	33.23572	525	0.00208	0.00639	0.99152	0.00159	0.98634	0.01207
18	11286213	34.26831	530	0.00759	0.00715	0.98526	0.00251	0.98312	0.01438
18	11411524	34.64420	535	0.01043	0.00152	0.98806	0.00029	0.99390	0.00580
18	11511329	34.76971	540	0.02127	0.00135	0.97739	0.00014	0.99515	0.00472
18	11595455	34.99837	545	0.03588	0.00216	0.96196	0.00016	0.99462	0.00522
18	11655888	35.10743	550	0.04119	0.00318	0.95561	0.00009	0.99614	0.00378
18	11802505	35.36377	555	0.06621	0.00639	0.92743	0.00038	0.99292	0.00669
18	11918866	35.99256	560	0.11697	0.00918	0.87386	0.00017	0.99454	0.00530
18	11953086	36.01014	565	0.15701	0.01271	0.83032	0.00018	0.99466	0.00516
18	12082608	36.32925	570	0.81845	0.00992	0.17162	0.00183	0.99335	0.00482
18	12130395	36.33287	575	0.92664	0.00366	0.06967	0.00438	0.99015	0.00547
18	12187700	36.33451	580	0.94413	0.00338	0.05252	0.01326	0.97902	0.00773
18	12377178	36.58836	585	0.99482	0.00047	0.00471	0.60813	0.35936	0.03244
18	12610468	36.72493	590	0.99856	0.00015	0.00128	0.88934	0.09765	0.01306
18	12764642	36.84156	595	0.99945	0.00015	0.00041	0.96117	0.03598	0.00285
18	12880396	36.92421	600	0.99894	0.00040	0.00066	0.98054	0.01691	0.00254
18	13142683	37.08801	605	0.99885	0.00019	0.00097	0.98634	0.01143	0.00223
18	13197660	37.13671	610	0.99762	0.00016	0.00222	0.98084	0.01361	0.00554
18	13376353	37.55905	615	0.96499	0.00221	0.03281	0.90780	0.03898	0.05326
18	13502470	38.07274	620	0.80685	0.00923	0.18389	0.57487	0.06009	0.36500
18	13623537	38.51321	625	0.23899	0.04316	0.71780	0.04119	0.09401	0.86477
18	13750014	38.61800	630	0.10980	0.01869	0.87147	0.00585	0.09552	0.89859
18	13846022	38.68961	635	0.05921	0.01193	0.92886	0.00141	0.07231	0.92630
18	13935211	38.82802	640	0.01386	0.00671	0.97943	0.00026	0.04890	0.95082
18	13966348	38.85932	645	0.00216	0.00709	0.99074	0.00016	0.04497	0.95486
18	14144901	38.96883	650	0.00028	0.00435	0.99537	0.00021	0.05170	0.94811
18	14319833	39.24511	655	0.00069	0.00385	0.99546	0.00083	0.05146	0.94767
18	14397736	39.51806	660	0.00016	0.00272	0.99712	0.00036	0.03629	0.96333
18	14552400	39.73976	665	0.00006	0.00137	0.99857	0.00000	0.00529	0.99471
18	14652968	39.77894	670	0.00003	0.00145	0.99852	0.00001	0.00073	0.99927
18	14715284	39.79515	675	0.00006	0.00809	0.99185	0.00000	0.00079	0.99921
18	14820299	39.87223	680	0.00000	0.07950	0.92050	0.00000	0.00207	0.99793
18	15015025	39.92877	685	0.00000	0.08843	0.91157	0.00000	0.00425	0.99575
18	15087219	39.96712	690	0.00001	0.04256	0.95744	0.00000	0.01601	0.98399
18	15097421	39.97031	695	0.00003	0.02496	0.97499	0.00000	0.01672	0.98328
18	15157052	39.97582	700	0.00006	0.00939	0.99054	0.00001	0.01402	0.98596
18	15342362	40.19922	705	0.00000	0.00051	0.99949	0.00002	0.00240	0.99758
18	20936197	40.19990	710	0.00000	0.00042	0.99958	0.00001	0.00178	0.99821
18	21478581	40.23068	715	0.00000	0.00257	0.99743	0.00001	0.00081	0.99918
18	21701375	40.24343	720	0.00002	0.00364	0.99634	0.00003	0.00094	0.99903
18	22028342	40.39528	725	0.00012	0.00957	0.99031	0.00009	0.00232	0.99759
18	22143978	40.45495	730	0.00072	0.01639	0.98289	0.00064	0.00375	0.99561
18	22586437	41.39567	735	0.00035	0.02618	0.97347	0.00025	0.00192	0.99783
18	22655718	41.40408	740	0.00019	0.02544	0.97436	0.00006	0.00075	0.99919
18	22735380	41.45238	745	0.00053	0.02606	0.97342	0.00002	0.00024	0.99975
18	22809670	41.45863	750	0.00006	0.02959	0.97035	0.00000	0.00008	0.99991
18	22960136	41.46429	755	0.00011	0.03138	0.96853	0.00007	0.00060	0.99934
18	23112194	41.58613	760	0.00043	0.02814	0.97143	0.00043	0.00995	0.98962
18	23350166	41.80367	765	0.00062	0.00303	0.99635	0.00008	0.00551	0.99442
18	23381671	41.80781	770	0.00073	0.00153	0.99773	0.00017	0.00497	0.99486
18	23581911	41.84838	775	0.00252	0.00125	0.99623	0.00056	0.00183	0.99761
18	23828784	41.95763	780	0.00449	0.00192	0.99359	0.00157	0.00106	0.99737
18	24001734	41.99847	785	0.00406	0.00252	0.99342	0.00505	0.00096	0.99399
18	24081273	42.22462	790	0.00585	0.00678	0.98738	0.01254	0.00100	0.98645
18	24198664	42.34113	795	0.00860	0.01226	0.97914	0.01120	0.00108	0.98772
18	24358449	42.76277	800	0.00941	0.02147	0.96912	0.00214	0.00327	0.99459
18	24583787	43.29871	805	0.00368	0.00987	0.98644	0.00128	0.00218	0.99654
18	24642489	43.33759	810	0.00458	0.00503	0.99039	0.00050	0.00123	0.99827
18	24705093	43.37169	815	0.01126	0.00351	0.98523	0.00075	0.00035	0.99890
18	24758225	43.40245	820	0.01776	0.00276	0.97949	0.00013	0.00068	0.99919
18	24869211	43.47307	825	0.02596	0.00384	0.97021	0.00048	0.00170	0.99782
18	25115713	43.81142	830	0.01713	0.00583	0.97704	0.00047	0.00217	0.99736
18	25191825	44.02528	835	0.01661	0.00159	0.98181	0.00179	0.00296	0.99524
18	25321587	44.19902	840	0.00549	0.00444	0.99007	0.00065	0.00664	0.99272
18	25438044	44.62622	845	0.00241	0.00380	0.99379	0.00019	0.00961	0.99021
18	25626408	44.72760	850	0.00016	0.00204	0.99780	0.00079	0.00902	0.99019
18	25741227	44.82630	855	0.00056	0.00397	0.99547	0.00078	0.01307	0.98615
18	25920132	45.02764	860	0.00073	0.00370	0.99557	0.00040	0.00546	0.99415
18	26141673	45.10189	865	0.00003	0.01322	0.98675	0.00016	0.00383	0.99601
18	26416509	45.17870	870	0.00009	0.03073	0.96918	0.00138	0.00720	0.99142
18	26608714	45.78212	875	0.00002	0.09713	0.90287	0.00734	0.05541	0.93727
18	26818737	46.23701	880	0.00034	0.13296	0.86670	0.00226	0.08397	0.91375
18	26940238	46.54343	885	0.00000	0.19729	0.80271	0.00241	0.09220	0.90541
18	27068583	46.60790	890	0.00063	0.21403	0.78531	0.00043	0.09552	0.90406
18	27172616	46.64646	895	0.00122	0.22627	0.77253	0.00036	0.10706	0.89256
18	27318837	46.78903	900	0.00612	0.20657	0.78728	0.00218	0.09195	0.90582
18	27687191	47.34937	905	0.00886	0.12646	0.86465	0.00363	0.03997	0.95639
18	27846648	47.65701	910	0.00068	0.04062	0.95869	0.00158	0.01120	0.98723
18	27919051	47.75252	915	0.00040	0.02623	0.97337	0.00080	0.00594	0.99326
18	28136371	47.89756	920	0.00018	0.01397	0.98585	0.00089	0.00451	0.99460
18	28234864	47.97391	925	0.00012	0.00987	0.99002	0.00036	0.00280	0.99684
18	28534906	48.14915	930	0.00000	0.00630	0.99370	0.00007	0.00102	0.99891
18	28690202	48.19015	935	0.00005	0.00417	0.99578	0.00001	0.00016	0.99983
18	28781278	48.20103	940	0.00004	0.00203	0.99793	0.00000	0.00008	0.99992
18	28902889	48.21270	945	0.00011	0.00102	0.99886	0.00001	0.00041	0.99958
18	28998140	48.27017	950	0.00013	0.00162	0.99825	0.00020	0.00591	0.99388
18	29120578	48.33768	955	0.00051	0.00201	0.99748	0.00057	0.02898	0.97046
18	29323685	48.51358	960	0.00035	0.00534	0.99431	0.00099	0.12722	0.87180
18	29623456	48.76471	965	0.00217	0.00680	0.99102	0.00082	0.41846	0.58083
18	29698784	48.94528	970	0.00029	0.00494	0.99476	0.00007	0.83128	0.16872
18	29744779	48.95711	975	0.00040	0.00432	0.99527	0.00009	0.90397	0.09594
18	29881388	49.07387	980	0.00146	0.00544	0.99310	0.00009	0.97873	0.02117
18	30070671	49.19695	985	0.00170	0.00137	0.99693	0.00039	0.99554	0.00407
18	30191766	49.20632	990	0.00140	0.00277	0.99583	0.00039	0.99640	0.00321
18	30277820	49.35571	995	0.00323	0.01348	0.98329	0.00038	0.99774	0.00188
18	30356319	49.37589	1000	0.00348	0.01318	0.98334	0.00027	0.99819	0.00155
18	30443166	49.46385	1005	0.00435	0.01696	0.97869	0.00018	0.99853	0.00129
18	30557771	49.60362	1010	0.00230	0.03201	0.96571	0.00042	0.99821	0.00137
18	30711580	49.69331	1015	0.00439	0.04778	0.94782	0.00062	0.99684	0.00255
18	31000882	50.03280	1020	0.00251	0.06669	0.93084	0.00047	0.99651	0.00302
18	31231740	50.36990	1025	0.00010	0.06992	0.92995	0.00020	0.99538	0.00442
18	31313548	50.40051	1030	0.00017	0.07724	0.92262	0.00042	0.99106	0.00852
18	31372285	50.49621	1035	0.00027	0.09895	0.90079	0.00149	0.93084	0.06767
18	31493699	50.70815	1040	0.00032	0.13466	0.86500	0.00435	0.51806	0.47755
18	31649190	50.92214	1045	0.00028	0.13489	0.86477	0.00131	0.25460	0.74410
18	31771209	51.08768	1050	0.00007	0.11516	0.88484	0.00308	0.11163	0.88524
18	31852341	51.20055	1055	0.00010	0.07878	0.92107	0.00018	0.02868	0.97116
18	31939199	51.20621	1060	0.00001	0.06773	0.93221	0.00009	0.02141	0.97849
18	31980964	51.26281	1065	0.00000	0.04162	0.95838	0.00042	0.01891	0.98067
18	32102681	51.48914	1070	0.00000	0.01094	0.98906	0.00049	0.00301	0.99651
18	32317550	51.64717	1075	0.00000	0.00082	0.99918	0.00006	0.00243	0.99751
18	32399903	51.66925	1080	0.00001	0.00043	0.99956	0.00004	0.00303	0.99693
18	32541705	51.90805	1085	0.00000	0.00246	0.99754	0.00098	0.01049	0.98853
18	32579140	51.93896	1090	0.00002	0.00326	0.99672	0.00135	0.02274	0.97592
18	32720398	52.19389	1095	0.00000	0.01393	0.98607	0.00214	0.05655	0.94133
18	33093888	52.34526	1100	0.00003	0.03177	0.96820	0.00034	0.07641	0.92332
18	33202808	52.35310	1105	0.00003	0.05306	0.94694	0.00065	0.08014	0.91921
18	33476621	52.49222	1110	0.00025	0.24599	0.75383	0.00515	0.11879	0.87611
18	33623965	52.57560	1115	0.00001	0.52829	0.47171	0.07950	0.14560	0.77475
18	33768234	52.65851	1120	0.00032	0.93663	0.06308	0.74466	0.05872	0.19667
18	33830273	52.68074	1125	0.00013	0.98388	0.01600	0.97838	0.00649	0.01513
18	34157286	52.82000	1130	0.00058	0.99307	0.00636	0.99925	0.00019	0.00056
18	34332725	52.92080	1135	0.02433	0.96239	0.01326	0.99982	0.00002	0.00016
18	34532441	53.01940	1140	0.73163	0.26209	0.00622	0.99898	0.00063	0.00040
18	34671490	53.12773	1145	0.92136	0.07606	0.00261	0.99853	0.00049	0.00097
18	34883311	53.34541	1150	0.98526	0.01291	0.00185	0.99740	0.00115	0.00145
18	35076111	53.51988	1155	0.99695	0.00218	0.00087	0.99809	0.00045	0.00146
18	35252807	53.56740	1160	0.99671	0.00210	0.00118	0.99742	0.00071	0.00187
18	35443785	53.84999	1165	0.99719	0.00186	0.00095	0.99358	0.00150	0.00492
18	35536214	53.93100	1170	0.99898	0.00068	0.00034	0.97513	0.00296	0.02191
18	35629526	53.97043	1175	0.99952	0.00021	0.00028	0.88233	0.00835	0.10932
18	35720455	53.98445	1180	0.99953	0.00009	0.00037	0.74890	0.02037	0.23075
18	35792927	54.05302	1185	0.99645	0.00066	0.00288	0.19683	0.05603	0.74706
18	35870612	54.08042	1190	0.97194	0.00286	0.02520	0.04659	0.05618	0.89725
18	36080188	54.12809	1195	0.88454	0.01682	0.09860	0.00830	0.02513	0.96657
18	36137333	54.17819	1200	0.72952	0.03349	0.23705	0.00191	0.01763	0.98047
18	36264004	54.41010	1205	0.30116	0.05546	0.64333	0.00190	0.01512	0.98297
18	36403396	54.55499	1210	0.11299	0.04316	0.84390	0.00020	0.00850	0.99130
18	36541790	54.77933	1215	0.02100	0.02915	0.94986	0.00007	0.01501	0.98491
18	36840314	55.02800	1220	0.00073	0.02108	0.97818	0.00000	0.01197	0.98803
18	37010210	55.03026	1225	0.00046	0.02267	0.97687	0.00000	0.01165	0.98835
18	37251003	55.04297	1230	0.00155	0.04353	0.95490	0.00007	0.01425	0.98569
18	37374058	55.23489	1235	0.01535	0.29788	0.68679	0.00000	0.01504	0.98496
18	37574517	55.66433	1240	0.00133	0.96535	0.03331	0.00000	0.01483	0.98517
18	37771913	55.75681	1245	0.00016	0.99230	0.00754	0.00000	0.00612	0.99388
18	37942175	55.84024	1250	0.00007	0.99741	0.00251	0.00000	0.00831	0.99169
18	38156181	55.96702	1255	0.00007	0.99903	0.00090	0.00009	0.00599	0.99392
18	38218118	56.00343	1260	0.00004	0.99872	0.00124	0.00004	0.00463	0.99533
18	38300279	56.06006	1265	0.00017	0.99683	0.00300	0.00008	0.00459	0.99534
18	38475940	56.22667	1270	0.00005	0.99563	0.00432	0.00015	0.00334	0.99652
18	38630328	56.48348	1275	0.00000	0.99637	0.00362	0.00012	0.00479	0.99509
18	38902529	56.57655	1280	0.00000	0.99689	0.00311	0.00002	0.00278	0.99720
18	39269987	56.65891	1285	0.00002	0.99838	0.00160	0.00008	0.00508	0.99483
18	39408173	56.77818	1290	0.00007	0.99829	0.00164	0.00001	0.00720	0.99278
18	39525892	56.79254	1295	0.00003	0.99880	0.00117	0.00001	0.00798	0.99201
18	39697836	56.81860	1300	0.00011	0.99798	0.00191	0.00000	0.01056	0.98944
18	40062921	56.92983	1305	0.00011	0.99534	0.00456	0.00023	0.01968	0.98009
18	40162120	57.18587	1310	0.00004	0.99860	0.00136	0.00005	0.01985	0.98011
18	40276645	57.26444	1315	0.00003	0.99918	0.00079	0.00026	0.01731	0.98244
18	40371715	57.38130	1320	0.00002	0.99962	0.00036	0.00042	0.00596	0.99362
18	40420347	57.40292	1325	0.00001	0.99937	0.00062	0.00044	0.00384	0.99572
18	40494666	57.46992	1330	0.00006	0.99901	0.00092	0.00032	0.00882	0.99086
18	40583354	57.48108	1335	0.00019	0.99904	0.00077	0.00032	0.02016	0.97953
18	40666329	57.49660	1340	0.00002	0.99970	0.00028	0.00009	0.05156	0.94835
18	40709677	57.51138	1345	0.00017	0.99961	0.00023	0.00108	0.09082	0.90813
18	40853933	57.57790	1350	0.00000	0.99961	0.00039	0.02302	0.18170	0.79534
18	40924283	57.61336	1355	0.00003	0.99958	0.00038	0.07336	0.24060	0.68616
18	41147123	57.86126	1360	0.00003	0.99924	0.00073	0.58225	0.22135	0.19652
18	41252102	57.97953	1365	0.00002	0.99965	0.00033	0.87653	0.07297	0.05052
18	41412106	58.04830	1370	0.00010	0.99952	0.00037	0.97803	0.01578	0.00617
18	41555387	58.13058	1375	0.00134	0.99804	0.00063	0.99418	0.00440	0.00141
18	41610221	58.18338	1380	0.01397	0.98261	0.00343	0.99777	0.00187	0.00036
18	41851982	58.50883	1385	0.96894	0.02504	0.00603	0.99718	0.00129	0.00153
18	41874617	58.51957	1390	0.99038	0.00648	0.00313	0.99797	0.00072	0.00131
18	42214847	58.82029	1395	0.99145	0.00470	0.00385	0.99571	0.00171	0.00258
18	42431992	58.98295	1400	0.99552	0.00261	0.00187	0.99735	0.00127	0.00138
18	42574455	59.01834	1405	0.99593	0.00221	0.00186	0.99666	0.00157	0.00176
18	42700442	59.10568	1410	0.99681	0.00132	0.00187	0.99730	0.00100	0.00171
18	42873182	59.15405	1415	0.99623	0.00220	0.00157	0.99717	0.00081	0.00202
18	43031509	59.36068	1420	0.99788	0.00146	0.00066	0.99668	0.00131	0.00201
18	43130114	59.39583	1425	0.99927	0.00050	0.00023	0.99595	0.00103	0.00302
18	43183128	59.39978	1430	0.99887	0.00079	0.00034	0.99182	0.00215	0.00603
18	43446788	59.48646	1435	0.99291	0.00381	0.00327	0.82276	0.02532	0.15191
18	43584478	59.63565	1440	0.98264	0.00886	0.00849	0.04439	0.01811	0.93750
18	43744199	59.72221	1445	0.98798	0.00558	0.00644	0.00465	0.00400	0.99136
18	43817360	59.76637	1450	0.97441	0.01394	0.01163	0.00092	0.00124	0.99784
18	43864396	59.80031	1455	0.92150	0.05781	0.02065	0.00062	0.00156	0.99782
18	43965864	59.88029	1460	0.65069	0.30404	0.04531	0.00029	0.00218	0.99753
18	44277101	59.96201	1465	0.11299	0.85158	0.03548	0.00031	0.00161	0.99808
18	44517145	60.08009	1470	0.00158	0.99112	0.00730	0.00063	0.00097	0.99839
18	44658693	60.14487	1475	0.00008	0.99499	0.00493	0.00092	0.00164	0.99744
18	44917897	60.35990	1480	0.00007	0.99532	0.00461	0.00186	0.00319	0.99494
18	45166844	60.70824	1485	0.00011	0.99684	0.00305	0.00262	0.00233	0.99504
18	45255804	60.77555	1490	0.00017	0.99711	0.00271	0.00233	0.00250	0.99517
18	45418207	61.17324	1495	0.00020	0.99731	0.00248	0.00717	0.00173	0.99110
18	45473483	61.20434	1500	0.00015	0.99849	0.00136	0.00685	0.00280	0.99035
18	45644935	61.37316	1505	0.00008	0.99837	0.00155	0.01318	0.00374	0.98307
18	45754361	61.59007	1510	0.00017	0.99595	0.00388	0.01716	0.00297	0.97988
18	45914513	61.64175	1515	0.00017	0.99342	0.00641	0.01620	0.01705	0.96676
18	46065791	61.83856	1520	0.00054	0.97143	0.02803	0.00359	0.29421	0.70212
18	46170239	61.86706	1525	0.00329	0.93177	0.06495	0.00247	0.41917	0.57821
18	46383824	62.36121	1530	0.02871	0.39257	0.57869	0.00046	0.96128	0.03829
18	46415145	62.40814	1535	0.02263	0.29972	0.67769	0.00007	0.99212	0.00780
18	46537763	62.53365	1540	0.01594	0.18097	0.80302	0.00020	0.99550	0.00431
18	46628977	62.75229	1545	0.00632	0.07993	0.91375	0.00015	0.99646	0.00340
18	46711516	62.86944	1550	0.00195	0.05156	0.94645	0.00008	0.99600	0.00392
18	47114601	63.11320	1555	0.00162	0.02976	0.96862	0.00014	0.99760	0.00226
18	47371869	63.17329	1560	0.00538	0.02254	0.97207	0.00005	0.99841	0.00154
18	47510965	63.38403	1565	0.01043	0.02435	0.96522	0.00001	0.99769	0.00231
18	47725645	63.63480	1570	0.01384	0.04460	0.94155	0.00001	0.99379	0.00620
